epoch,spent_eps,train_loss,val_loss
1,0.1010,30.0224,29.9425
2,0.1011,29.9205,29.9727
3,0.1013,29.9073,29.8058
4,0.1014,29.7531,29.6350
5,0.1017,29.6086,29.4422
6,0.1019,29.1962,28.8760
7,0.1023,28.6641,28.5144
8,0.1026,28.3990,28.4020
9,0.1030,28.3300,28.3512
10,0.1035,28.0797,27.7721
11,0.1040,27.6308,27.4525
12,0.1046,27.1397,26.9546
13,0.1052,26.6401,26.2219
14,0.1058,26.3103,26.6092
15,0.1065,26.4953,26.5911
16,0.1072,26.7004,26.6230
17,0.1080,26.0451,25.7604
18,0.1088,25.8279,26.2020
19,0.1097,26.3365,26.7112
20,0.1106,26.7029,26.6332
21,0.1116,26.3690,26.6481
22,0.1126,26.3588,25.9871
