epoch,spent_eps,train_loss,val_loss
1,0.1010,26.5613,26.5170
2,0.1011,26.5003,26.4728
3,0.1013,26.4589,26.4402
4,0.1014,26.4098,26.3700
5,0.1017,26.3350,26.3206
6,0.1019,26.3050,26.2758
7,0.1023,26.2773,26.2773
8,0.1026,26.2525,26.2163
9,0.1030,26.1745,26.1550
10,0.1035,26.1198,26.0999
11,0.1040,26.0712,26.0564
12,0.1046,26.0222,25.9864
13,0.1052,25.9346,25.9253
14,0.1058,25.9130,25.9143
15,0.1065,25.8777,25.8303
16,0.1072,25.7572,25.7144
17,0.1080,25.6436,25.6100
18,0.1088,25.5733,25.5829
19,0.1097,25.5375,25.5210
20,0.1106,25.4573,25.4698
21,0.1116,25.3756,25.3752
22,0.1126,25.3601,25.4058
23,0.1137,25.3443,25.3755
24,0.1148,25.2997,25.2917
25,0.1159,25.2320,25.2288
26,0.1171,25.1792,25.2225
27,0.1183,25.1819,25.2663
28,0.1196,25.2397,25.2713
29,0.1210,25.1799,25.1480
30,0.1223,25.0481,25.0898
31,0.1238,24.9711,25.0081
32,0.1252,24.8939,24.9363
33,0.1267,24.7655,24.8277
34,0.1283,24.7607,24.8495
35,0.1299,24.7927,24.8587
36,0.1316,24.7141,24.7649
37,0.1333,24.5807,24.5971
38,0.1350,24.4547,24.5724
39,0.1368,24.5006,24.6276
40,0.1386,24.5085,24.5698
41,0.1405,24.3381,24.3442
42,0.1424,24.2220,24.3235
43,0.1444,24.1234,24.1880
44,0.1464,24.0115,24.1667
45,0.1485,24.0354,24.1657
46,0.1506,23.8909,23.9433
47,0.1528,23.6809,23.7718
48,0.1550,23.5154,23.6657
49,0.1572,23.4013,23.4557
50,0.1595,23.2115,23.3572
51,0.1619,23.1037,23.1963
52,0.1642,22.9329,23.0722
53,0.1667,22.9288,23.1547
54,0.1692,22.9250,23.1140
55,0.1717,22.8132,23.0187
56,0.1742,22.8156,23.0672
57,0.1769,22.8575,23.0563
58,0.1795,22.8698,23.2039
59,0.1822,22.9642,23.1559
60,0.1850,23.0077,23.2889
61,0.1878,23.0743,23.2888
62,0.1906,23.0299,23.1118
63,0.1935,22.8663,23.0348
64,0.1965,22.7384,22.9444
65,0.1995,22.7732,23.1142
66,0.2025,22.9124,23.1893
67,0.2056,22.9037,23.0116
68,0.2087,22.7321,22.9177
69,0.2118,22.6879,22.9364
70,0.2151,22.7367,22.9934
71,0.2183,22.7382,22.8787
72,0.2216,22.6209,22.9458
73,0.2249,22.5681,22.7055
74,0.2282,22.3588,22.5730
75,0.2315,22.2726,22.4919
76,0.2348,22.2508,22.5511
77,0.2381,22.2267,22.4531
78,0.2414,22.0930,22.3426
79,0.2447,22.0349,22.2957
80,0.2480,21.9496,22.2118
81,0.2514,21.8843,22.1397
82,0.2547,21.7780,21.9789
83,0.2580,21.7112,21.9847
84,0.2613,21.7070,22.0542
85,0.2647,21.7218,21.9778
86,0.2680,21.6655,21.9125
87,0.2713,21.5924,21.9186
88,0.2747,21.5979,21.9429
89,0.2780,21.5917,21.8578
90,0.2814,21.5297,21.8785
91,0.2847,21.5587,21.8744
92,0.2881,21.5775,21.8878
93,0.2914,21.5972,21.9369
94,0.2948,21.6417,21.9335
95,0.2981,21.5931,21.9514
96,0.3015,21.6659,21.9831
97,0.3049,21.6871,22.0306
98,0.3082,21.7465,22.0412
99,0.3116,21.7635,22.1053
