epoch,spent_eps,train_loss,val_loss
1,0.1013,25.1806,24.8390
2,0.1020,24.7380,24.3836
3,0.1031,24.3349,23.9553
4,0.1045,23.8829,23.4229
5,0.1063,23.3715,22.9633
6,0.1084,22.8436,21.9956
7,0.1109,21.7095,20.8557
8,0.1137,20.9995,20.0767
9,0.1169,20.1000,18.8896
10,0.1204,19.3238,17.9029
11,0.1243,18.6075,16.9210
12,0.1286,18.0256,16.3763
13,0.1332,17.5707,15.9824
14,0.1381,17.2360,15.3901
15,0.1434,16.7824,15.3743
16,0.1491,16.6761,14.9944
17,0.1551,16.6261,15.1243
18,0.1614,16.4187,14.5926
19,0.1682,16.0903,14.3356
20,0.1752,15.8199,14.0661
21,0.1827,15.4741,13.8909
22,0.1904,15.3462,13.7570
23,0.1986,15.2270,13.6774
24,0.2071,15.1904,13.5109
25,0.2159,14.9115,13.3061
26,0.2248,14.8869,13.3292
27,0.2337,14.8736,13.3336
28,0.2427,14.7977,13.1660
29,0.2516,14.7502,13.1313
30,0.2606,14.6447,13.1774
31,0.2697,14.6241,13.0149
32,0.2787,14.4822,12.9652
33,0.2878,14.4002,13.0041
34,0.2969,14.3890,12.9596
35,0.3060,14.3250,12.8172
36,0.3151,14.1891,12.7967
37,0.3242,14.1868,12.7794
38,0.3334,14.1538,12.7225
39,0.3426,14.1688,12.6352
40,0.3518,14.0266,12.5626
41,0.3610,13.9311,12.4830
42,0.3702,13.8411,12.4729
43,0.3795,13.8081,12.4513
44,0.3887,13.7602,12.4418
45,0.3980,13.7583,12.4286
46,0.4073,13.7044,12.3979
47,0.4166,13.6439,12.3806
48,0.4260,13.6168,12.3260
49,0.4353,13.5978,12.3263
50,0.4447,13.5867,12.2618
51,0.4541,13.4995,12.2881
52,0.4635,13.4747,12.2830
53,0.4729,13.4204,12.2855
54,0.4823,13.4228,12.2958
55,0.4918,13.3657,12.2746
