epoch,spent_eps,train_loss,val_loss
1,0.1010,25.2122,25.1939
2,0.1011,25.1949,25.2187
3,0.1013,25.2099,25.2085
4,0.1015,25.1884,25.1750
5,0.1017,25.1452,25.1260
6,0.1020,25.0562,25.0139
7,0.1023,24.9654,24.9505
8,0.1027,24.9050,24.8829
9,0.1032,24.8566,24.8525
10,0.1037,24.8135,24.7835
11,0.1042,24.7464,24.7407
12,0.1048,24.6978,24.6804
13,0.1054,24.6228,24.5797
14,0.1061,24.5413,24.5389
15,0.1068,24.5147,24.5018
16,0.1076,24.4520,24.4367
17,0.1084,24.4090,24.4013
18,0.1093,24.3542,24.3431
19,0.1102,24.3272,24.3278
20,0.1112,24.2953,24.3060
21,0.1122,24.2518,24.2609
22,0.1133,24.2033,24.1710
23,0.1144,24.1091,24.0878
24,0.1156,23.9895,23.9685
25,0.1168,23.9084,23.9299
26,0.1181,23.8361,23.8402
27,0.1194,23.7498,23.7709
28,0.1208,23.6765,23.6593
29,0.1222,23.5714,23.5949
30,0.1237,23.5121,23.5622
31,0.1252,23.4619,23.4173
32,0.1267,23.3546,23.3793
33,0.1283,23.3052,23.2624
34,0.1300,23.1854,23.2141
35,0.1317,23.1123,23.0991
36,0.1335,22.9855,22.9759
37,0.1353,22.9068,22.9448
38,0.1371,22.8248,22.7955
39,0.1390,22.6477,22.6099
40,0.1410,22.4184,22.3645
41,0.1430,22.2232,22.2204
42,0.1450,22.1401,22.1632
43,0.1471,22.0566,22.0618
44,0.1493,21.8790,21.8732
45,0.1515,21.7067,21.7989
46,0.1537,21.6446,21.7040
47,0.1560,21.6288,21.6506
48,0.1583,21.5160,21.6158
49,0.1607,21.4922,21.5433
50,0.1632,21.3930,21.2918
51,0.1657,21.1390,21.1974
52,0.1682,20.9760,20.9974
53,0.1708,20.7642,20.7737
54,0.1734,20.5847,20.5792
55,0.1761,20.4465,20.4187
56,0.1788,20.2256,20.4038
57,0.1816,20.1649,20.1213
58,0.1844,19.9415,19.9519
59,0.1873,19.7659,19.9618
60,0.1902,19.6634,19.7109
61,0.1932,19.4167,19.4341
62,0.1962,19.2940,19.4321
63,0.1993,19.1996,19.2911
64,0.2024,19.1054,19.1646
65,0.2056,18.9962,18.9954
66,0.2088,18.7768,18.9009
67,0.2121,18.5276,18.5277
68,0.2154,18.3370,18.4782
69,0.2188,18.3300,18.4061
70,0.2222,18.2382,18.1860
71,0.2256,17.8902,17.9336
72,0.2290,17.6784,17.7883
73,0.2324,17.5473,17.5970
74,0.2358,17.6116,17.7825
75,0.2392,17.4782,17.6030
76,0.2426,17.3991,17.5056
77,0.2460,17.3929,17.6001
78,0.2494,17.2851,17.3071
79,0.2528,16.8797,17.1371
80,0.2563,16.8132,17.0607
81,0.2597,16.8320,17.0595
82,0.2631,16.6661,16.6906
83,0.2666,16.4830,16.7540
84,0.2700,16.5141,16.5109
85,0.2734,16.2098,16.4147
86,0.2769,16.1270,16.2300
87,0.2803,15.7967,16.0586
88,0.2838,15.7192,16.0278
89,0.2872,15.6179,15.8195
90,0.2907,15.5204,16.0020
91,0.2942,15.5864,15.8114
92,0.2976,15.5133,15.9591
93,0.3011,15.5502,15.7752
94,0.3045,15.3581,15.5188
95,0.3080,15.1155,15.3115
96,0.3115,14.9292,15.2606
97,0.3150,14.9353,15.2522
98,0.3185,14.9513,15.3196
99,0.3219,14.9309,15.2138
100,0.3254,14.8119,15.0761
101,0.3289,14.6863,15.0876
102,0.3324,14.8035,15.0433
103,0.3359,14.6215,14.9128
104,0.3394,14.5987,14.8339
105,0.3429,14.4732,14.8270
106,0.3464,14.3695,14.6672
107,0.3499,14.3179,14.6170
108,0.3534,14.2983,14.6432
109,0.3569,14.4357,14.7447
110,0.3604,14.3644,14.5951
111,0.3640,14.2375,14.4244
112,0.3675,14.2079,14.4440
113,0.3710,14.3342,14.6707
114,0.3745,14.4600,14.7692
115,0.3780,14.3767,14.5437
116,0.3816,14.3317,14.8046
117,0.3851,14.5030,14.7537
118,0.3886,14.4192,14.5526
119,0.3922,14.1569,14.3357
120,0.3957,13.9787,14.2376
121,0.3992,13.8343,14.0615
122,0.4028,13.7477,14.0105
123,0.4063,13.7701,14.1380
124,0.4099,13.8318,14.1295
125,0.4134,13.8207,14.1998
126,0.4170,13.8096,14.1234
127,0.4205,13.7164,14.0337
128,0.4241,13.7294,14.1002
129,0.4276,13.7191,14.0058
130,0.4312,13.6470,13.9997
131,0.4348,13.7023,14.0641
132,0.4383,13.6892,13.9870
133,0.4419,13.5496,13.8282
134,0.4455,13.5398,13.9054
135,0.4490,13.5604,13.8770
136,0.4526,13.5705,13.9679
137,0.4562,13.6062,13.9770
138,0.4598,13.6269,13.9213
139,0.4634,13.5340,13.8351
140,0.4669,13.4617,13.7997
141,0.4705,13.4332,13.7582
142,0.4741,13.3813,13.7717
143,0.4777,13.4431,13.8036
144,0.4813,13.5191,13.8569
145,0.4849,13.4739,13.7805
146,0.4885,13.3769,13.6348
147,0.4921,13.2948,13.6287
148,0.4957,13.2282,13.5866
149,0.4993,13.2898,13.6810
150,0.5029,13.3218,13.6615
151,0.5065,13.3046,13.6555
152,0.5101,13.3459,13.6220
153,0.5137,13.2660,13.6262
154,0.5173,13.3546,13.8283
155,0.5210,13.4622,13.7573
156,0.5246,13.3321,13.6406
157,0.5282,13.3557,13.7242
158,0.5318,13.3740,13.7376
