epoch,spent_eps,train_loss,val_loss
1,0.1015,32.9308,32.4201
2,0.1026,32.3627,31.4681
3,0.1043,31.6103,30.6532
4,0.1064,30.6601,29.6584
5,0.1092,29.7967,28.9164
6,0.1125,29.4599,28.4688
7,0.1163,28.6521,27.3640
8,0.1207,28.1324,26.9241
9,0.1256,27.2638,25.6399
10,0.1310,26.3411,25.1955
11,0.1371,25.7645,24.4882
12,0.1436,25.3423,23.8783
13,0.1507,25.0861,23.9419
14,0.1584,24.9292,23.5181
15,0.1666,24.4332,22.6744
16,0.1753,23.9694,22.3201
17,0.1846,23.7430,22.5183
18,0.1944,23.6430,21.9506
19,0.2048,23.0254,21.3120
20,0.2157,22.7278,20.7838
21,0.2268,22.3050,20.6133
22,0.2379,22.3061,20.6945
23,0.2491,22.2299,20.8257
24,0.2603,22.8415,21.0683
25,0.2715,22.9541,20.9008
26,0.2827,22.6649,20.5830
27,0.2940,22.9340,21.1537
28,0.3053,23.1264,20.9232
29,0.3167,22.7522,20.6184
30,0.3281,22.5107,20.2934
31,0.3395,22.2771,20.1323
32,0.3509,21.9382,19.4530
33,0.3624,21.3061,19.2189
34,0.3739,21.2246,18.9728
35,0.3854,20.9805,18.5361
36,0.3969,20.5537,18.2282
37,0.4085,20.5369,18.0179
38,0.4201,20.2323,17.9579
39,0.4317,20.4009,18.0568
40,0.4434,20.5712,18.1541
41,0.4551,20.7020,18.0040
42,0.4668,20.3799,17.8992
43,0.4785,20.4763,17.9137
44,0.4902,20.3795,17.9812
45,0.5020,20.2993,17.9074
46,0.5138,20.3964,18.0167
47,0.5255,20.6734,18.2433
48,0.5374,20.6459,17.9081
49,0.5492,20.2199,17.7399
50,0.5611,20.2666,17.8712
51,0.5730,20.4058,18.0168
52,0.5849,20.4310,17.9858
53,0.5968,20.3676,17.7461
54,0.6087,20.0967,17.5474
55,0.6207,20.0102,17.6946
56,0.6327,20.1103,17.6150
57,0.6447,19.9114,17.5894
58,0.6567,19.9721,17.6628
59,0.6687,19.8220,17.3705
60,0.6809,19.6694,17.4423
61,0.6929,19.6914,17.2993
62,0.7050,19.5990,17.1461
63,0.7171,19.5164,17.1693
64,0.7293,19.4778,16.9521
65,0.7414,19.2606,16.8912
66,0.7536,19.1698,16.6774
67,0.7657,19.0071,16.4838
68,0.7780,18.8040,16.3392
69,0.7901,18.6416,16.2552
70,0.8024,18.5426,16.1040
71,0.8147,18.4338,16.0921
72,0.8269,18.3307,15.9211
