epoch,spent_eps,train_loss,val_loss
1,0.1010,3.8535,3.5825
2,0.1011,3.7742,3.4658
3,0.1013,3.7116,3.4329
4,0.1014,3.6436,3.3538
5,0.1017,3.5936,3.3154
6,0.1019,3.5751,3.2960
7,0.1023,3.5693,3.2953
8,0.1026,3.5410,3.2462
9,0.1030,3.5066,3.2103
10,0.1035,3.4605,3.1634
11,0.1040,3.4077,3.1083
12,0.1046,3.3897,3.0759
13,0.1052,3.3764,3.0685
14,0.1058,3.3675,3.0371
15,0.1065,3.3300,3.0064
16,0.1072,3.3041,2.9818
17,0.1080,3.2836,2.9709
18,0.1088,3.2358,2.9307
19,0.1097,3.2076,2.9081
20,0.1106,3.1866,2.8986
21,0.1116,3.1728,2.8830
22,0.1126,3.1523,2.8581
23,0.1137,3.1161,2.8303
24,0.1148,3.1096,2.8197
25,0.1159,3.0997,2.8158
26,0.1171,3.0952,2.7949
27,0.1183,3.0768,2.7930
28,0.1196,3.0763,2.7869
29,0.1210,3.0605,2.7725
30,0.1223,3.0431,2.7720
31,0.1238,3.0443,2.7684
32,0.1252,3.0430,2.7607
33,0.1267,3.0282,2.7475
34,0.1283,3.0149,2.7467
35,0.1299,3.0093,2.7333
36,0.1316,3.0064,2.7318
37,0.1333,3.0033,2.7282
38,0.1350,2.9956,2.7207
39,0.1368,2.9846,2.7171
40,0.1386,2.9696,2.7045
41,0.1405,2.9652,2.7048
42,0.1424,2.9667,2.7009
43,0.1444,2.9577,2.7028
44,0.1464,2.9642,2.6969
45,0.1485,2.9554,2.6889
46,0.1506,2.9484,2.6814
47,0.1528,2.9387,2.6712
48,0.1550,2.9243,2.6587
49,0.1572,2.9112,2.6518
50,0.1595,2.9154,2.6437
51,0.1619,2.9060,2.6396
52,0.1642,2.8924,2.6301
53,0.1667,2.8950,2.6297
54,0.1692,2.8796,2.6245
55,0.1717,2.8861,2.6198
56,0.1742,2.8788,2.6241
57,0.1769,2.8817,2.6203
58,0.1795,2.8781,2.6158
59,0.1822,2.8665,2.6087
60,0.1850,2.8775,2.6079
61,0.1878,2.8710,2.6039
62,0.1906,2.8714,2.6034
63,0.1935,2.8662,2.6016
64,0.1965,2.8651,2.5985
65,0.1995,2.8617,2.5968
66,0.2025,2.8556,2.5874
67,0.2056,2.8504,2.5867
68,0.2087,2.8521,2.5839
69,0.2118,2.8447,2.5859
70,0.2151,2.8442,2.5823
71,0.2183,2.8390,2.5819
72,0.2216,2.8382,2.5767
73,0.2249,2.8284,2.5793
74,0.2282,2.8327,2.5811
75,0.2315,2.8293,2.5828
76,0.2348,2.8253,2.5786
77,0.2381,2.8253,2.5804
78,0.2414,2.8183,2.5822
79,0.2447,2.8230,2.5770
80,0.2480,2.8209,2.5701
81,0.2514,2.8077,2.5707
82,0.2547,2.8118,2.5679
83,0.2580,2.8104,2.5692
84,0.2613,2.8099,2.5628
85,0.2647,2.8005,2.5617
86,0.2680,2.7972,2.5565
87,0.2713,2.8013,2.5555
88,0.2747,2.7895,2.5605
89,0.2780,2.7911,2.5594
90,0.2814,2.7935,2.5565
91,0.2847,2.7782,2.5570
92,0.2881,2.7917,2.5574
93,0.2914,2.7800,2.5546
94,0.2948,2.7857,2.5524
95,0.2981,2.7788,2.5538
96,0.3015,2.7783,2.5550
97,0.3049,2.7746,2.5529
98,0.3082,2.7752,2.5482
99,0.3116,2.7713,2.5495
100,0.3150,2.7701,2.5460
101,0.3184,2.7660,2.5446
102,0.3217,2.7680,2.5454
103,0.3251,2.7608,2.5468
104,0.3285,2.7585,2.5451
105,0.3319,2.7534,2.5414
106,0.3353,2.7630,2.5371
107,0.3387,2.7537,2.5350
108,0.3421,2.7535,2.5366
109,0.3455,2.7466,2.5362
110,0.3489,2.7482,2.5326
111,0.3523,2.7500,2.5335
112,0.3557,2.7426,2.5345
113,0.3591,2.7449,2.5377
114,0.3625,2.7425,2.5351
115,0.3659,2.7388,2.5318
116,0.3693,2.7350,2.5313
117,0.3727,2.7413,2.5325
118,0.3761,2.7378,2.5317
119,0.3796,2.7389,2.5323
120,0.3830,2.7366,2.5331
121,0.3864,2.7364,2.5346
122,0.3898,2.7358,2.5360
123,0.3933,2.7310,2.5344
124,0.3967,2.7377,2.5332
125,0.4001,2.7279,2.5327
126,0.4036,2.7271,2.5343
127,0.4070,2.7277,2.5300
128,0.4105,2.7203,2.5319
129,0.4139,2.7204,2.5326
130,0.4174,2.7224,2.5322
131,0.4208,2.7252,2.5306
132,0.4243,2.7168,2.5316
133,0.4277,2.7182,2.5303
134,0.4312,2.7172,2.5281
135,0.4346,2.7086,2.5290
136,0.4381,2.7119,2.5290
137,0.4415,2.7120,2.5299
138,0.4450,2.7127,2.5294
139,0.4485,2.7114,2.5284
140,0.4519,2.7049,2.5291
141,0.4554,2.6989,2.5276
142,0.4589,2.6984,2.5262
143,0.4624,2.7042,2.5264
144,0.4658,2.6995,2.5274
145,0.4693,2.6969,2.5242
146,0.4728,2.6966,2.5225
147,0.4763,2.6924,2.5237
148,0.4797,2.6969,2.5244
149,0.4832,2.7007,2.5237
150,0.4867,2.6944,2.5251
151,0.4902,2.6891,2.5222
152,0.4937,2.6896,2.5225
153,0.4972,2.6863,2.5189
154,0.5007,2.6843,2.5168
155,0.5042,2.6825,2.5179
156,0.5077,2.6811,2.5157
157,0.5112,2.6801,2.5154
158,0.5147,2.6755,2.5159
159,0.5182,2.6781,2.5174
160,0.5217,2.6790,2.5157
161,0.5252,2.6726,2.5152
162,0.5287,2.6707,2.5165
163,0.5323,2.6712,2.5125
164,0.5358,2.6614,2.5153
165,0.5393,2.6629,2.5147
166,0.5428,2.6577,2.5136
167,0.5463,2.6617,2.5111
168,0.5499,2.6616,2.5101
169,0.5534,2.6549,2.5087
170,0.5569,2.6542,2.5076
171,0.5604,2.6532,2.5075
172,0.5640,2.6500,2.5079
173,0.5675,2.6527,2.5057
174,0.5710,2.6502,2.5037
175,0.5746,2.6445,2.5019
176,0.5781,2.6472,2.5024
177,0.5816,2.6472,2.5011
178,0.5852,2.6453,2.5010
179,0.5887,2.6412,2.4983
180,0.5923,2.6488,2.4969
181,0.5958,2.6397,2.4978
182,0.5993,2.6401,2.4979
183,0.6029,2.6373,2.4976
184,0.6065,2.6383,2.4993
185,0.6100,2.6355,2.4970
186,0.6136,2.6356,2.4948
187,0.6171,2.6363,2.4947
188,0.6207,2.6324,2.4932
189,0.6242,2.6286,2.4923
190,0.6278,2.6301,2.4945
191,0.6314,2.6315,2.4928
192,0.6349,2.6251,2.4909
193,0.6385,2.6309,2.4900
194,0.6421,2.6280,2.4900
195,0.6457,2.6216,2.4908
196,0.6492,2.6235,2.4887
197,0.6528,2.6236,2.4874
198,0.6563,2.6217,2.4868
199,0.6599,2.6172,2.4857
200,0.6635,2.6201,2.4832
201,0.6671,2.6143,2.4848
202,0.6707,2.6170,2.4856
203,0.6742,2.6149,2.4834
204,0.6778,2.6151,2.4817
205,0.6814,2.6165,2.4806
206,0.6850,2.6171,2.4808
207,0.6886,2.6161,2.4790
208,0.6922,2.6071,2.4788
209,0.6958,2.6072,2.4782
210,0.6994,2.6108,2.4808
211,0.7030,2.6121,2.4808
212,0.7066,2.6069,2.4799
213,0.7102,2.6066,2.4800
214,0.7138,2.6025,2.4802
215,0.7174,2.6043,2.4822
216,0.7210,2.6007,2.4800
217,0.7246,2.6044,2.4788
218,0.7282,2.6037,2.4806
219,0.7319,2.5994,2.4789
220,0.7354,2.5977,2.4775
221,0.7390,2.5989,2.4787
222,0.7426,2.5971,2.4768
223,0.7462,2.6023,2.4761
224,0.7499,2.5996,2.4761
225,0.7535,2.5919,2.4758
226,0.7572,2.5914,2.4752
227,0.7608,2.5952,2.4770
228,0.7644,2.5889,2.4764
229,0.7680,2.5886,2.4760
230,0.7716,2.5907,2.4758
231,0.7752,2.5858,2.4745
232,0.7789,2.5846,2.4750
233,0.7825,2.5872,2.4737
234,0.7862,2.5897,2.4733
235,0.7898,2.5836,2.4735
236,0.7934,2.5830,2.4741
237,0.7970,2.5798,2.4741
238,0.8006,2.5768,2.4734
239,0.8043,2.5823,2.4688
240,0.8080,2.5836,2.4686
241,0.8117,2.5781,2.4658
242,0.8153,2.5799,2.4648
243,0.8189,2.5807,2.4652
244,0.8225,2.5752,2.4629
245,0.8262,2.5704,2.4614
246,0.8298,2.5770,2.4625
