epoch,spent_eps,train_loss,val_loss
1,0.1301,11.1529,10.7243
2,0.1322,10.5780,10.1986
3,0.1353,10.1814,9.8898
4,0.1385,9.8452,9.5087
5,0.1423,9.4564,9.0483
6,0.1469,8.9929,8.3954
7,0.1522,8.4854,7.8576
8,0.1583,8.1711,7.4652
9,0.1651,7.8580,7.1520
10,0.1728,7.5518,6.6003
11,0.1811,7.2093,6.3500
12,0.1898,7.0842,6.2755
13,0.1993,6.9510,6.0879
14,0.2096,6.8280,6.0096
15,0.2205,6.6720,5.9167
16,0.2322,6.5643,5.8045
17,0.2446,6.4992,5.8034
18,0.2577,6.4000,5.7160
19,0.2714,6.3689,5.6962
20,0.2855,6.3194,5.6166
21,0.2996,6.2240,5.5888
22,0.3139,6.1395,5.5325
23,0.3281,6.1159,5.5333
24,0.3424,6.0828,5.5015
25,0.3568,6.0239,5.5018
26,0.3712,5.9901,5.4642
27,0.3857,5.9726,5.4532
28,0.4002,5.9310,5.4174
29,0.4147,5.9265,5.4188
30,0.4293,5.9065,5.3965
31,0.4439,5.8709,5.3616
32,0.4585,5.8646,5.3609
33,0.4732,5.8207,5.3470
34,0.4880,5.7941,5.3286
35,0.5027,5.7698,5.3093
36,0.5175,5.7382,5.2941
37,0.5323,5.7023,5.2780
38,0.5472,5.6708,5.2886
39,0.5621,5.6759,5.2749
40,0.5770,5.6414,5.2541
41,0.5920,5.6506,5.2557
42,0.6070,5.6394,5.2452
43,0.6220,5.6297,5.2408
44,0.6370,5.6162,5.2381
45,0.6521,5.6146,5.2485
46,0.6673,5.5967,5.2461
47,0.6824,5.5950,5.2365
48,0.6975,5.5898,5.2326
49,0.7128,5.5702,5.2352
50,0.7280,5.5503,5.2147
51,0.7432,5.5568,5.2141
52,0.7585,5.5432,5.1931
53,0.7738,5.5201,5.1794
54,0.7892,5.5123,5.1770
55,0.8045,5.5210,5.1727
56,0.8200,5.5267,5.1921
57,0.8353,5.5092,5.1800
58,0.8508,5.4840,5.1895
59,0.8662,5.4940,5.1644
60,0.8817,5.4715,5.1693
61,0.8973,5.4679,5.1738
62,0.9128,5.4732,5.1576
63,0.9285,5.4582,5.1608
64,0.9439,5.4548,5.1634
65,0.9596,5.4515,5.1439
66,0.9752,5.4311,5.1201
67,0.9908,5.4412,5.1305
68,1.0066,5.4327,5.1249
69,1.0223,5.4272,5.1200
70,1.0379,5.4377,5.1244
71,1.0538,5.4556,5.1084
72,1.0696,5.4485,5.1018
73,1.0853,5.4296,5.1014
74,1.1012,5.4217,5.0962
75,1.1172,5.4160,5.0981
76,1.1328,5.4162,5.0988
77,1.1487,5.4112,5.1020
78,1.1648,5.3872,5.0991
79,1.1807,5.3877,5.0980
80,1.1965,5.3863,5.0830
81,1.2125,5.3925,5.0899
82,1.2287,5.3640,5.0716
83,1.2447,5.3587,5.0628
84,1.2606,5.3400,5.0543
85,1.2766,5.3479,5.0659
86,1.2929,5.3651,5.0557
87,1.3092,5.3325,5.0572
88,1.3250,5.3240,5.0475
89,1.3411,5.3108,5.0434
90,1.3573,5.3121,5.0367
91,1.3737,5.3154,5.0262
92,1.3900,5.3075,5.0095
93,1.4060,5.2993,5.0071
94,1.4222,5.2959,5.0057
95,1.4385,5.2842,5.0199
96,1.4550,5.2759,5.0130
97,1.4716,5.2788,5.0243
98,1.4876,5.2877,5.0096
99,1.5038,5.2743,4.9966
100,1.5201,5.2647,5.0115
101,1.5366,5.2622,4.9873
102,1.5532,5.2690,5.0083
103,1.5700,5.2606,4.9904
104,1.5861,5.2474,4.9976
105,1.6023,5.2587,5.0048
106,1.6187,5.2407,4.9988
107,1.6353,5.2333,4.9890
108,1.6520,5.2359,4.9927
109,1.6689,5.2400,4.9910
110,1.6856,5.2097,4.9918
111,1.7018,5.2186,4.9939
