epoch,spent_eps,train_loss,val_loss
1,0.1010,1.8385,1.7630
2,0.1010,1.8296,1.7468
3,0.1011,1.8135,1.7385
4,0.1011,1.7971,1.7186
5,0.1012,1.7870,1.7134
6,0.1012,1.7817,1.7144
7,0.1013,1.7758,1.7030
8,0.1014,1.7630,1.6867
9,0.1016,1.7523,1.6805
10,0.1017,1.7461,1.6860
11,0.1018,1.7513,1.6844
12,0.1020,1.7463,1.6699
13,0.1021,1.7326,1.6653
14,0.1023,1.7153,1.6381
15,0.1025,1.6996,1.6323
16,0.1027,1.6910,1.6264
17,0.1029,1.6816,1.6190
18,0.1032,1.6767,1.6085
19,0.1034,1.6662,1.5942
20,0.1037,1.6560,1.5907
21,0.1039,1.6482,1.5835
22,0.1042,1.6445,1.5827
23,0.1045,1.6441,1.5778
24,0.1048,1.6388,1.5699
25,0.1051,1.6204,1.5540
26,0.1054,1.5981,1.5294
27,0.1058,1.5847,1.5294
28,0.1061,1.5857,1.5257
29,0.1065,1.5754,1.5108
30,0.1069,1.5720,1.5249
31,0.1073,1.5783,1.5193
32,0.1077,1.5673,1.5029
33,0.1081,1.5492,1.4884
34,0.1086,1.5392,1.4848
35,0.1090,1.5338,1.4758
36,0.1095,1.5203,1.4608
37,0.1099,1.5084,1.4559
38,0.1104,1.5000,1.4384
39,0.1109,1.4875,1.4295
40,0.1114,1.4784,1.4234
41,0.1119,1.4719,1.4249
42,0.1125,1.4685,1.4162
43,0.1130,1.4581,1.4060
44,0.1136,1.4512,1.3912
45,0.1141,1.4309,1.3803
46,0.1147,1.4223,1.3692
47,0.1153,1.4111,1.3576
48,0.1159,1.3974,1.3367
49,0.1166,1.3797,1.3328
50,0.1172,1.3735,1.3230
51,0.1179,1.3672,1.3175
52,0.1185,1.3527,1.3012
53,0.1192,1.3459,1.2987
54,0.1199,1.3388,1.2951
55,0.1206,1.3327,1.2863
56,0.1213,1.3248,1.2760
57,0.1220,1.3136,1.2694
58,0.1227,1.3123,1.2655
59,0.1235,1.3046,1.2608
60,0.1243,1.3068,1.2592
61,0.1250,1.3054,1.2634
62,0.1258,1.2998,1.2539
63,0.1266,1.2899,1.2410
64,0.1274,1.2834,1.2381
65,0.1283,1.2767,1.2288
66,0.1291,1.2699,1.2252
67,0.1300,1.2647,1.2210
68,0.1308,1.2560,1.2156
69,0.1317,1.2572,1.2120
70,0.1326,1.2469,1.2022
71,0.1335,1.2423,1.2046
72,0.1344,1.2437,1.2022
73,0.1353,1.2375,1.1971
74,0.1363,1.2295,1.1864
75,0.1372,1.2202,1.1768
76,0.1382,1.2114,1.1650
77,0.1392,1.2011,1.1613
78,0.1402,1.1925,1.1557
79,0.1412,1.1918,1.1554
80,0.1422,1.1895,1.1530
81,0.1432,1.1852,1.1489
82,0.1443,1.1842,1.1441
83,0.1453,1.1810,1.1429
84,0.1464,1.1722,1.1331
85,0.1475,1.1684,1.1318
86,0.1486,1.1660,1.1294
87,0.1497,1.1624,1.1270
88,0.1508,1.1605,1.1260
89,0.1519,1.1564,1.1230
90,0.1531,1.1550,1.1248
91,0.1542,1.1510,1.1134
92,0.1554,1.1419,1.1064
93,0.1566,1.1323,1.0925
94,0.1578,1.1191,1.0820
95,0.1590,1.1087,1.0761
96,0.1602,1.1007,1.0655
97,0.1614,1.0917,1.0569
98,0.1627,1.0852,1.0485
99,0.1640,1.0776,1.0472
100,0.1652,1.0762,1.0477
101,0.1665,1.0716,1.0401
102,0.1678,1.0658,1.0333
103,0.1691,1.0595,1.0306
104,0.1704,1.0531,1.0210
105,0.1718,1.0440,1.0141
106,0.1731,1.0368,1.0060
107,0.1745,1.0323,1.0038
108,0.1759,1.0328,1.0087
109,0.1772,1.0330,1.0072
