epoch,spent_eps,train_loss,val_loss
1,0.1214,25.4081,24.1963
2,0.1235,23.7246,22.7861
3,0.1266,22.4771,21.4969
4,0.1308,21.3069,20.3342
5,0.1352,20.0642,18.8045
6,0.1405,18.9532,17.7657
7,0.1466,17.9558,16.9077
8,0.1537,17.2914,16.0952
9,0.1616,16.6031,15.4069
10,0.1704,15.9980,14.7776
11,0.1800,15.5351,14.4559
12,0.1904,15.1632,14.0617
13,0.2015,14.7436,13.6063
14,0.2135,14.4834,13.2435
15,0.2263,14.1873,13.1000
16,0.2400,13.9800,12.9015
17,0.2544,13.8666,12.7822
18,0.2690,13.7370,12.6682
19,0.2838,13.6139,12.5260
20,0.2986,13.4775,12.3514
21,0.3135,13.3132,12.2815
22,0.3284,13.2304,12.2211
23,0.3434,13.1143,12.1468
24,0.3585,13.0058,11.9861
25,0.3735,12.9320,11.9348
26,0.3887,12.9089,11.8875
27,0.4038,12.8128,11.8298
28,0.4190,12.6731,11.7391
29,0.4343,12.7018,11.6984
30,0.4496,12.6327,11.6662
31,0.4650,12.6387,11.6280
32,0.4803,12.5827,11.6046
33,0.4957,12.5303,11.5302
34,0.5112,12.5075,11.5074
35,0.5267,12.4339,11.4337
36,0.5423,12.3650,11.4154
37,0.5578,12.3049,11.3670
38,0.5734,12.2714,11.2961
39,0.5891,12.2341,11.2861
40,0.6047,12.1790,11.2178
41,0.6204,12.1114,11.2340
42,0.6361,12.0566,11.2041
43,0.6519,12.0070,11.1631
44,0.6678,11.9103,11.1032
45,0.6836,11.9241,11.0417
46,0.6994,11.8422,11.0274
47,0.7154,11.8098,10.9491
48,0.7313,11.7839,10.9055
49,0.7472,11.7063,10.8540
50,0.7633,11.6476,10.8296
51,0.7792,11.6135,10.7615
52,0.7953,11.5453,10.7143
53,0.8113,11.5376,10.6234
54,0.8275,11.3911,10.5976
55,0.8436,11.3814,10.5870
56,0.8598,11.3452,10.5579
57,0.8759,11.2889,10.4958
58,0.8923,11.2542,10.4548
59,0.9084,11.2383,10.4489
60,0.9248,11.1844,10.3945
61,0.9410,11.1457,10.3777
62,0.9573,11.1291,10.3579
63,0.9737,11.0531,10.2695
64,0.9900,11.0009,10.2075
65,1.0065,10.9844,10.1853
66,1.0229,10.9283,10.1889
67,1.0393,10.8623,10.1182
68,1.0559,10.8483,10.1140
69,1.0724,10.8287,10.1442
70,1.0888,10.8433,10.1189
71,1.1055,10.8411,10.0750
72,1.1221,10.7588,10.0268
73,1.1385,10.7257,9.9899
74,1.1552,10.7071,9.9712
75,1.1721,10.6381,9.9366
76,1.1886,10.5930,9.9127
77,1.2052,10.5709,9.8403
78,1.2221,10.4928,9.7782
79,1.2390,10.4672,9.7714
80,1.2555,10.4103,9.7487
81,1.2722,10.3852,9.6808
82,1.2892,10.3437,9.6721
83,1.3063,10.3203,9.6301
84,1.3229,10.3188,9.5894
85,1.3397,10.2336,9.5635
86,1.3566,10.2212,9.5282
87,1.3738,10.1753,9.4881
88,1.3908,10.1750,9.4753
89,1.4075,10.1641,9.4116
90,1.4244,10.0920,9.3744
91,1.4415,10.0366,9.3199
92,1.4588,9.9943,9.2600
93,1.4760,9.9598,9.2037
94,1.4928,9.9083,9.1910
95,1.5098,9.9164,9.1918
96,1.5269,9.9119,9.1435
97,1.5442,9.8643,9.1218
98,1.5617,9.8276,9.0652
99,1.5789,9.7460,9.0368
100,1.5958,9.7425,9.0089
101,1.6129,9.7750,9.0022
102,1.6302,9.6979,8.9505
103,1.6476,9.6095,8.8759
104,1.6652,9.5571,8.8441
105,1.6828,9.5360,8.8166
106,1.6998,9.5047,8.7918
107,1.7169,9.5167,8.7629
108,1.7342,9.4771,8.7545
109,1.7516,9.4683,8.7321
110,1.7692,9.4809,8.7132
111,1.7869,9.3982,8.7110
112,1.8049,9.3852,8.6501
113,1.8220,9.3591,8.6501
114,1.8392,9.3534,8.6507
115,1.8565,9.3641,8.6180
116,1.8740,9.2657,8.5736
117,1.8916,9.2552,8.5173
118,1.9094,9.2151,8.4713
119,1.9273,9.1717,8.4350
120,1.9454,9.1632,8.4421
