epoch,spent_eps,train_loss,val_loss
1,0.1010,26.1563,25.9812
2,0.1011,26.0007,25.8863
3,0.1013,26.0057,25.9633
4,0.1014,26.0373,25.8878
5,0.1017,25.7478,25.5815
6,0.1019,25.5438,25.4731
7,0.1023,25.4844,25.2227
8,0.1026,25.2563,25.1248
9,0.1030,25.1887,25.1183
10,0.1035,25.1831,24.9152
11,0.1040,24.9389,24.8070
12,0.1046,24.6675,24.5131
13,0.1052,24.5692,24.4738
14,0.1058,24.5205,24.4059
15,0.1065,24.4840,24.5408
16,0.1072,24.6001,24.4308
17,0.1080,24.4777,24.4072
18,0.1088,24.4820,24.3480
19,0.1097,24.2828,24.2729
20,0.1106,24.1769,24.0116
21,0.1116,24.0522,23.8624
22,0.1126,23.8872,23.8130
23,0.1137,23.7390,23.6103
24,0.1148,23.6749,23.5160
25,0.1159,23.5481,23.4919
26,0.1171,23.5951,23.5743
27,0.1183,23.5130,23.2644
28,0.1196,23.2368,23.0846
29,0.1210,23.0544,22.8815
30,0.1223,22.9546,22.8441
31,0.1238,22.8992,22.7327
32,0.1252,22.9743,22.8653
33,0.1267,22.8217,22.6463
34,0.1283,22.7506,22.5616
35,0.1299,22.5128,22.2812
36,0.1316,22.4373,22.3218
37,0.1333,22.2894,22.0351
38,0.1350,22.1267,21.9277
39,0.1368,22.0522,21.9296
40,0.1386,21.9750,21.7783
41,0.1405,21.8259,21.6215
42,0.1424,21.6653,21.3231
43,0.1444,21.4539,21.1809
44,0.1464,21.2974,21.0581
45,0.1485,21.0800,20.7562
46,0.1506,20.9132,20.5565
47,0.1528,20.5649,20.2832
48,0.1550,20.4027,20.1821
49,0.1572,20.3376,20.1716
50,0.1595,20.2138,19.9585
51,0.1619,20.1496,19.9230
52,0.1642,20.0867,19.7551
53,0.1667,19.8925,19.6446
54,0.1692,19.9055,19.6362
55,0.1717,19.7750,19.4236
56,0.1742,19.5503,19.1792
57,0.1769,19.3654,19.0954
58,0.1795,19.2742,19.0500
59,0.1822,19.2088,18.9523
60,0.1850,19.1394,18.8310
61,0.1878,19.0926,18.8417
62,0.1906,19.0851,18.7370
63,0.1935,18.9668,18.5931
64,0.1965,18.7417,18.3976
65,0.1995,18.6047,18.2867
66,0.2025,18.5812,18.3176
67,0.2056,18.4869,18.1133
68,0.2087,18.4357,18.1501
69,0.2118,18.3755,18.0324
70,0.2151,18.3127,17.9967
71,0.2183,18.3018,17.8975
72,0.2216,18.1530,17.7494
73,0.2249,17.9999,17.5809
74,0.2282,17.9105,17.4944
75,0.2315,17.7549,17.3308
