epoch,spent_eps,train_loss,val_loss
1,0.1013,5.6691,5.2782
2,0.1020,5.3989,5.0388
3,0.1031,5.1872,4.9036
4,0.1045,5.0540,4.7673
5,0.1063,4.9192,4.6800
6,0.1084,4.8068,4.5723
7,0.1109,4.7294,4.4965
8,0.1137,4.6482,4.4224
9,0.1169,4.5905,4.3578
10,0.1204,4.5294,4.3082
11,0.1243,4.4647,4.2470
12,0.1286,4.4339,4.2073
13,0.1332,4.4005,4.1829
14,0.1381,4.3641,4.1433
15,0.1434,4.3367,4.1181
16,0.1491,4.3103,4.0909
17,0.1551,4.2859,4.0717
18,0.1614,4.2714,4.0605
19,0.1682,4.2486,4.0499
20,0.1752,4.2359,4.0429
21,0.1827,4.2356,4.0332
22,0.1904,4.2182,4.0236
23,0.1986,4.1993,4.0119
24,0.2071,4.1911,4.0030
25,0.2159,4.1741,4.0000
26,0.2248,4.1714,3.9932
27,0.2337,4.1668,3.9890
28,0.2427,4.1582,3.9810
29,0.2516,4.1431,3.9767
30,0.2606,4.1353,3.9758
31,0.2697,4.1238,3.9701
32,0.2787,4.1275,3.9703
33,0.2878,4.1151,3.9630
34,0.2969,4.1097,3.9606
35,0.3060,4.0957,3.9573
36,0.3151,4.0903,3.9512
37,0.3242,4.0790,3.9460
38,0.3334,4.0797,3.9437
39,0.3426,4.0686,3.9365
40,0.3518,4.0604,3.9320
41,0.3610,4.0575,3.9258
42,0.3702,4.0537,3.9240
43,0.3795,4.0475,3.9186
44,0.3887,4.0391,3.9163
45,0.3980,4.0323,3.9152
46,0.4073,4.0295,3.9111
47,0.4166,4.0245,3.9018
48,0.4260,4.0109,3.8965
49,0.4353,4.0066,3.8919
50,0.4447,3.9979,3.8869
51,0.4541,3.9891,3.8822
52,0.4635,3.9867,3.8783
53,0.4729,3.9804,3.8755
54,0.4823,3.9728,3.8705
55,0.4918,3.9651,3.8657
56,0.5012,3.9622,3.8665
57,0.5107,3.9533,3.8616
58,0.5202,3.9475,3.8562
59,0.5297,3.9433,3.8502
60,0.5392,3.9395,3.8466
61,0.5487,3.9315,3.8434
62,0.5582,3.9272,3.8365
63,0.5678,3.9168,3.8288
64,0.5773,3.9138,3.8269
65,0.5870,3.9081,3.8258
66,0.5965,3.9026,3.8201
67,0.6061,3.8936,3.8155
68,0.6157,3.8903,3.8123
69,0.6254,3.8867,3.8073
70,0.6350,3.8823,3.8033
71,0.6447,3.8701,3.7994
72,0.6543,3.8703,3.7958
73,0.6640,3.8595,3.7951
74,0.6737,3.8600,3.7910
75,0.6834,3.8504,3.7868
76,0.6931,3.8484,3.7842
77,0.7029,3.8453,3.7803
78,0.7125,3.8409,3.7763
79,0.7223,3.8335,3.7705
80,0.7321,3.8276,3.7650
81,0.7418,3.8205,3.7582
82,0.7517,3.8135,3.7516
83,0.7614,3.8050,3.7473
84,0.7712,3.7992,3.7423
85,0.7811,3.7947,3.7369
86,0.7908,3.7886,3.7327
87,0.8007,3.7832,3.7282
88,0.8106,3.7761,3.7253
89,0.8204,3.7751,3.7212
90,0.8303,3.7686,3.7144
91,0.8402,3.7651,3.7132
92,0.8500,3.7640,3.7091
93,0.8599,3.7559,3.7047
94,0.8699,3.7469,3.7007
95,0.8798,3.7423,3.6958
96,0.8897,3.7377,3.6904
97,0.8997,3.7347,3.6852
98,0.9096,3.7322,3.6803
99,0.9195,3.7232,3.6761
100,0.9295,3.7202,3.6714
101,0.9396,3.7130,3.6691
102,0.9495,3.7103,3.6676
103,0.9595,3.7084,3.6635
104,0.9695,3.7034,3.6604
105,0.9797,3.7006,3.6566
106,0.9896,3.6957,3.6543
107,0.9996,3.6911,3.6481
108,1.0097,3.6859,3.6423
109,1.0198,3.6765,3.6412
110,1.0299,3.6732,3.6366
111,1.0399,3.6682,3.6335
112,1.0499,3.6653,3.6305
113,1.0601,3.6606,3.6248
114,1.0703,3.6545,3.6202
115,1.0804,3.6484,3.6160
116,1.0904,3.6475,3.6118
117,1.1005,3.6403,3.6077
118,1.1107,3.6334,3.6046
119,1.1210,3.6323,3.6030
120,1.1312,3.6283,3.5994
121,1.1413,3.6235,3.5945
122,1.1514,3.6159,3.5900
123,1.1616,3.6115,3.5861
124,1.1718,3.6101,3.5811
125,1.1822,3.6038,3.5779
126,1.1924,3.6012,3.5735
127,1.2025,3.5955,3.5711
128,1.2127,3.5903,3.5665
129,1.2229,3.5860,3.5644
130,1.2332,3.5838,3.5610
131,1.2437,3.5818,3.5573
132,1.2540,3.5794,3.5549
133,1.2641,3.5754,3.5515
134,1.2743,3.5708,3.5481
135,1.2846,3.5674,3.5464
136,1.2949,3.5640,3.5433
137,1.3053,3.5587,3.5386
138,1.3158,3.5553,3.5363
139,1.3261,3.5522,3.5298
140,1.3363,3.5468,3.5279
141,1.3466,3.5439,3.5260
142,1.3569,3.5393,3.5204
143,1.3673,3.5344,3.5147
144,1.3778,3.5282,3.5114
145,1.3883,3.5258,3.5075
146,1.3989,3.5213,3.5043
147,1.4091,3.5189,3.5002
148,1.4193,3.5136,3.4963
149,1.4297,3.5089,3.4934
150,1.4401,3.5060,3.4906
151,1.4505,3.4994,3.4863
152,1.4611,3.4970,3.4835
153,1.4717,3.4917,3.4794
154,1.4824,3.4885,3.4762
155,1.4927,3.4854,3.4713
156,1.5030,3.4797,3.4683
157,1.5134,3.4762,3.4653
158,1.5238,3.4746,3.4628
159,1.5343,3.4684,3.4580
160,1.5448,3.4629,3.4542
161,1.5554,3.4593,3.4474
162,1.5661,3.4558,3.4440
163,1.5769,3.4496,3.4395
164,1.5875,3.4471,3.4348
165,1.5978,3.4417,3.4332
166,1.6082,3.4386,3.4293
167,1.6187,3.4342,3.4264
168,1.6292,3.4309,3.4245
169,1.6397,3.4294,3.4212
170,1.6504,3.4271,3.4180
171,1.6611,3.4215,3.4136
172,1.6718,3.4169,3.4112
173,1.6827,3.4155,3.4087
174,1.6935,3.4120,3.4044
175,1.7040,3.4073,3.4013
176,1.7144,3.4026,3.3976
177,1.7249,3.4002,3.3950
178,1.7354,3.3978,3.3925
179,1.7460,3.3923,3.3891
180,1.7567,3.3908,3.3856
181,1.7674,3.3876,3.3833
182,1.7781,3.3825,3.3807
183,1.7890,3.3799,3.3777
184,1.7999,3.3761,3.3741
185,1.8108,3.3726,3.3709
186,1.8218,3.3678,3.3672
187,1.8323,3.3670,3.3642
188,1.8427,3.3642,3.3595
189,1.8533,3.3590,3.3559
190,1.8639,3.3542,3.3513
191,1.8746,3.3497,3.3464
192,1.8853,3.3446,3.3417
193,1.8960,3.3412,3.3388
194,1.9069,3.3385,3.3357
195,1.9178,3.3341,3.3332
196,1.9287,3.3308,3.3300
197,1.9397,3.3248,3.3248
198,1.9507,3.3218,3.3222
199,1.9618,3.3202,3.3195
200,1.9727,3.3156,3.3158
201,1.9832,3.3129,3.3110
202,1.9938,3.3076,3.3078
203,2.0045,3.3046,3.3047
204,2.0152,3.3025,3.2998
205,2.0259,3.2985,3.2970
206,2.0367,3.2969,3.2942
207,2.0476,3.2912,3.2903
208,2.0585,3.2857,3.2856
209,2.0694,3.2837,3.2820
210,2.0804,3.2781,3.2800
211,2.0915,3.2773,3.2781
212,2.1026,3.2735,3.2739
213,2.1138,3.2698,3.2721
214,2.1250,3.2643,3.2687
215,2.1363,3.2648,3.2658
216,2.1469,3.2600,3.2619
217,2.1576,3.2580,3.2593
218,2.1683,3.2542,3.2565
219,2.1790,3.2487,3.2517
220,2.1898,3.2459,3.2481
221,2.2007,3.2415,3.2472
222,2.2116,3.2407,3.2440
223,2.2225,3.2378,3.2414
224,2.2335,3.2330,3.2382
225,2.2446,3.2280,3.2348
226,2.2557,3.2240,3.2314
227,2.2668,3.2200,3.2297
228,2.2780,3.2200,3.2262
229,2.2892,3.2185,3.2239
230,2.3005,3.2146,3.2217
231,2.3118,3.2134,3.2175
232,2.3232,3.2093,3.2155
233,2.3347,3.2046,3.2118
234,2.3454,3.2020,3.2078
235,2.3562,3.1978,3.2049
236,2.3670,3.1943,3.2025
237,2.3778,3.1905,3.2006
238,2.3887,3.1889,3.1961
239,2.3996,3.1849,3.1911
240,2.4106,3.1814,3.1882
241,2.4216,3.1794,3.1855
242,2.4327,3.1761,3.1841
243,2.4438,3.1723,3.1803
244,2.4550,3.1694,3.1765
245,2.4662,3.1657,3.1748
246,2.4774,3.1634,3.1701
247,2.4887,3.1616,3.1691
248,2.5000,3.1586,3.1653
249,2.5114,3.1550,3.1629
250,2.5228,3.1526,3.1584
251,2.5343,3.1479,3.1551
252,2.5458,3.1455,3.1531
253,2.5574,3.1442,3.1520
254,2.5690,3.1428,3.1493
255,2.5801,3.1401,3.1458
256,2.5909,3.1364,3.1423
257,2.6018,3.1333,3.1398
258,2.6128,3.1309,3.1374
259,2.6237,3.1278,3.1336
260,2.6348,3.1250,3.1302
261,2.6458,3.1200,3.1262
262,2.6569,3.1165,3.1234
263,2.6681,3.1139,3.1208
264,2.6792,3.1102,3.1159
265,2.6905,3.1045,3.1130
266,2.7017,3.1034,3.1096
267,2.7131,3.1010,3.1070
268,2.7244,3.0955,3.1038
269,2.7358,3.0937,3.1010
270,2.7472,3.0902,3.0977
271,2.7587,3.0879,3.0955
272,2.7702,3.0861,3.0937
273,2.7818,3.0834,3.0906
274,2.7934,3.0789,3.0882
275,2.8051,3.0793,3.0853
276,2.8168,3.0749,3.0830
277,2.8285,3.0710,3.0793
278,2.8403,3.0675,3.0773
279,2.8521,3.0643,3.0739
280,2.8636,3.0606,3.0715
281,2.8746,3.0599,3.0697
282,2.8856,3.0567,3.0676
283,2.8966,3.0556,3.0635
284,2.9077,3.0502,3.0605
285,2.9188,3.0495,3.0574
286,2.9300,3.0454,3.0548
287,2.9412,3.0416,3.0512
288,2.9524,3.0390,3.0485
289,2.9637,3.0361,3.0449
290,2.9750,3.0326,3.0421
291,2.9863,3.0311,3.0403
292,2.9977,3.0272,3.0368
293,3.0092,3.0241,3.0344
