epoch,spent_eps,train_loss,val_loss
1,0.1014,2.3676,1.5814
2,0.1022,1.9438,1.3306
3,0.1033,1.6890,1.1864
4,0.1049,1.5237,1.0674
5,0.1069,1.3702,0.9866
6,0.1092,1.2488,0.9390
7,0.1120,1.2045,0.8559
8,0.1151,1.1328,0.7937
9,0.1186,1.0696,0.7815
10,0.1226,1.0214,0.7563
11,0.1269,0.9878,0.7129
12,0.1316,0.9469,0.6666
13,0.1367,0.9258,0.6464
14,0.1422,0.8845,0.6315
15,0.1480,0.8399,0.6132
16,0.1543,0.8208,0.5802
17,0.1610,0.7919,0.5638
18,0.1680,0.7758,0.5503
19,0.1755,0.7577,0.5391
20,0.1833,0.7351,0.5264
21,0.1916,0.7160,0.5194
22,0.2002,0.6997,0.5026
23,0.2092,0.6846,0.4890
24,0.2186,0.6819,0.4804
25,0.2280,0.6625,0.4760
26,0.2374,0.6595,0.4800
27,0.2468,0.6337,0.4680
28,0.2563,0.6176,0.4652
29,0.2658,0.6063,0.4572
30,0.2753,0.6040,0.4461
31,0.2848,0.5922,0.4499
32,0.2944,0.5851,0.4475
33,0.3040,0.5773,0.4456
34,0.3136,0.5638,0.4457
35,0.3232,0.5640,0.4492
36,0.3328,0.5595,0.4426
37,0.3425,0.5475,0.4366
38,0.3522,0.5414,0.4365
39,0.3619,0.5315,0.4316
40,0.3717,0.5257,0.4333
41,0.3814,0.5278,0.4282
42,0.3912,0.5195,0.4290
43,0.4010,0.5164,0.4235
44,0.4108,0.5060,0.4181
45,0.4206,0.5022,0.4195
46,0.4304,0.4947,0.4159
47,0.4403,0.4910,0.4130
48,0.4501,0.4945,0.4095
49,0.4600,0.4841,0.4039
50,0.4699,0.4849,0.3958
51,0.4799,0.4733,0.3928
52,0.4898,0.4717,0.3936
53,0.4998,0.4680,0.3899
54,0.5097,0.4676,0.3879
55,0.5197,0.4594,0.3846
56,0.5297,0.4539,0.3786
57,0.5398,0.4512,0.3789
58,0.5498,0.4481,0.3768
59,0.5598,0.4405,0.3770
60,0.5699,0.4384,0.3758
61,0.5800,0.4436,0.3782
62,0.5901,0.4386,0.3812
63,0.6002,0.4372,0.3813
64,0.6103,0.4305,0.3803
65,0.6205,0.4315,0.3774
66,0.6305,0.4263,0.3764
67,0.6408,0.4277,0.3756
68,0.6509,0.4265,0.3747
69,0.6611,0.4277,0.3736
70,0.6713,0.4200,0.3745
71,0.6815,0.4213,0.3721
72,0.6917,0.4173,0.3729
73,0.7020,0.4139,0.3690
74,0.7122,0.4154,0.3691
75,0.7225,0.4119,0.3672
76,0.7328,0.4078,0.3655
77,0.7431,0.4039,0.3653
78,0.7534,0.4024,0.3631
79,0.7637,0.3989,0.3603
80,0.7741,0.4000,0.3611
81,0.7844,0.3982,0.3599
82,0.7947,0.3949,0.3586
83,0.8052,0.3918,0.3590
84,0.8154,0.3885,0.3580
85,0.8258,0.3922,0.3593
86,0.8363,0.3908,0.3575
87,0.8466,0.3888,0.3559
88,0.8571,0.3868,0.3533
89,0.8676,0.3865,0.3515
90,0.8780,0.3835,0.3505
91,0.8884,0.3788,0.3504
92,0.8990,0.3834,0.3503
93,0.9094,0.3803,0.3487
94,0.9199,0.3775,0.3475
95,0.9304,0.3752,0.3465
96,0.9410,0.3751,0.3464
97,0.9514,0.3737,0.3474
98,0.9619,0.3731,0.3479
99,0.9725,0.3716,0.3468
100,0.9832,0.3646,0.3455
101,0.9937,0.3679,0.3441
102,1.0042,0.3639,0.3446
103,1.0148,0.3652,0.3432
104,1.0256,0.3615,0.3427
