hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64,)",131,0.2543411507337718,1.92327560467522e-05,0.06977344070186955,0.9370981105833257,90,372,0.4431657494635369
"(64, 32)",64,0.35288277395835865,1e-06,0.05400356703798797,0.9471340029436658,84,454,0.2422535297773317
"(64,)",101,0.27933071890653927,1.811222218859642e-05,0.03227260505791718,0.9261218341281708,93,408,0.4525340024155149
"(64,)",80,0.03908769334679878,1e-06,0.03988622078526461,0.9445674756176308,80,426,-1.0
"(64, 32)",84,0.15593205612799374,2.126726629403472e-05,0.04419521558642936,0.9330303183921534,79,379,0.4986401657549366
"(64, 32)",98,0.3493656793942925,1.298772297144408e-05,0.05439450229857075,0.9401998738307384,92,404,0.4450139645075307
"(64,)",64,0.383661331677954,1.8602999280649346e-05,0.03685813341087389,0.9331772964826865,92,300,0.46943321179980113
"(64, 32)",64,0.292806158647082,1.784448541410408e-05,0.03799067420328951,0.929266189171715,79,390,0.490212066627089
"(64,)",95,0.11188060962164299,1.3424757636928344e-05,0.051251064189086266,0.9232033278458235,84,383,0.4534440553843108
"(64, 32)",70,0.034720720109690136,1.6224757599496615e-05,0.013198718049556713,0.9954181371484745,78,387,0.5041002379275101
"(64, 32)",64,0.25368936533216535,1e-06,0.0001,0.999,95,324,0.24006904794807832
"(64,)",64,0.252690670298546,1e-06,0.0015899851603081976,0.999,86,326,-1.0
"(64, 32)",74,0.26685529587236595,1.2715543656888531e-05,0.04130738182577712,0.9572955901694807,90,403,0.4799472626333784
"(64, 32)",93,0.0,1.6911862668258213e-05,0.021692371463516383,0.9418250358428397,81,333,0.4974930362116991
"(64,)",84,0.3059008719291758,9.398287052583316e-06,0.02574151159006249,0.8892591355062149,85,308,0.43414245921209715
"(64,)",66,0.4,1.251087908676845e-05,0.05102535212075867,0.9989829579843426,85,368,0.46725029844807003
"(64,)",101,0.36274951062612953,1.3035287878856822e-05,0.04157459755472895,0.999,79,315,0.4438139002468137
"(64,)",146,0.1351230932573084,1.698600146135487e-05,0.01999930906988339,0.999,93,329,0.43883632349677876
"(64, 32)",104,0.019179455248202387,3.1989863291615353e-05,0.030918364198948455,0.999,84,494,0.5070838138201076
"(64, 32)",120,0.0,1.5703328767388515e-05,0.015871058602177163,0.999,79,269,0.4901663092060497
"(64, 32)",74,0.3113783173592757,1.3762474854862211e-05,0.04657819284048171,0.9520101577929768,87,309,0.4704481106598356
"(64,)",134,0.4,1.541700795895557e-05,0.05537811345436292,0.999,93,425,0.435191894137802
"(64, 32)",64,0.12819257613471394,1.3638596824944325e-05,0.029774967141139457,0.999,91,313,0.4986208669969532
"(64, 32)",130,0.018787316633785595,1.2083538665822174e-05,0.01874340645089699,0.999,80,429,0.4919431300624225
"(64,)",125,0.3416531421811685,3.451813786123093e-05,0.035104584821449285,0.999,75,577,0.4406070512386761
"(64,)",66,0.06389209100581233,3.703894255763774e-05,0.026253739934730142,0.999,84,576,0.48902566053274715
"(64,)",105,0.0,3.1450585454249755e-05,0.025887552250896242,0.999,88,419,0.4696807115018622
"(64, 32)",64,0.032290592530045646,2.44360479604039e-06,0.017942325690008507,0.856285000605129,85,330,0.3658147954565205
"(64,)",64,0.0,4.4684172927249087e-05,0.03730192765720614,0.999,94,571,0.48842021488261045
