hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64, 32)",92,0.14510561215837123,0.0018738410433689033,0.05113270970778371,0.6617523505131784,88,455,0.35084228677543444
"(64,)",97,0.127457247919055,0.005876063075834127,0.09987384227680406,0.001,76,163,0.3485429002670382
"(64, 32)",64,0.0,0.005459722671672204,0.1,0.999,95,150,-1.0
"(64, 32)",68,0.12818819706838422,0.004163474930240575,0.014681924070552172,0.994888922206899,85,269,0.4812064965197216
"(64,)",70,0.03380649014280772,0.004541632043497648,0.012916279123982554,0.9439220465340245,92,183,0.32776036224312083
"(64, 32)",64,0.053841631261525004,0.0024657041929041956,0.0706423978809112,0.9962753057557642,76,517,0.49879047621819694
"(64, 32)",81,0.1083217964510138,0.001848177875982823,0.046584488713073094,0.5814824697746133,92,486,0.3440863344811092
"(64, 32)",70,0.21224976446095078,0.0025636119125146037,0.09856505283348513,0.20356518984772978,91,440,0.29919888540578193
"(64,)",129,0.037964659831387075,0.0024362759858365538,0.018733597780935446,0.7635198040233843,90,455,0.3050040636247533
"(64, 32)",64,0.19124553753754348,0.004573415613225196,0.018512865793949798,0.999,93,314,0.46571163284255207
"(64, 32)",64,0.28268137523440806,0.0030081525743187905,0.013559225572150509,0.999,94,653,0.32196418137693444
"(64, 32)",111,0.20144879076632113,0.0021870624899053663,0.017450362284318042,0.6506280039701766,79,381,0.37301460248343354
"(64, 32)",64,0.0025901662607475417,0.0026348311118786633,0.06660761230053303,0.999,88,532,0.4971478394780671
"(64,)",146,0.12774743763988577,0.002365691658225454,0.023744397640503533,0.9876335631460068,88,181,0.31359572738883085
"(64,)",90,0.10286447823937905,0.0034950981377377135,0.07910051993457123,0.09587467072974792,90,639,0.3074422384767212
"(64,)",121,0.010021578527678687,0.005160660845083084,0.09298448429998632,0.09422738412102132,94,279,0.34099616858237547
"(64,)",121,0.3358196014450767,0.004855632985306432,0.08768707222611345,0.99314383935445,89,637,0.27946127946127947
"(64,)",81,0.12499551508735916,0.004185696598344561,0.017530989500736525,0.991641023324008,89,571,0.31347962382445144
"(64, 32)",64,0.2210597458231432,0.003902213503749832,0.06770229072504053,0.717094321024449,90,613,0.2799256937187972
"(64, 32)",114,0.09358316683705165,0.003950570069204427,0.08391926512946604,0.20223665625366205,86,182,0.2990827818414025
"(64,)",117,0.11631436991198921,0.006109562139003614,0.09457704012824157,0.999,88,445,0.2742366190642052
"(64,)",83,0.08222706527064885,0.002959714874487996,0.09313089073834936,0.11813136783496334,89,373,0.31649831649831645
"(64, 32)",67,0.030480849970180315,0.0029209218930058532,0.08102623956700822,0.9206102259990291,75,529,0.4787107043374453
"(64, 32)",82,0.15918735688151764,0.0006669876719741505,0.0468136179252797,0.5075337545418774,75,415,-1.0
"(64,)",77,0.0,0.003993009590955459,0.018775031994113407,0.9838119593397663,87,589,0.29536746778126094
"(64,)",143,0.032832051267693584,0.00701,0.1,0.001065690385373143,92,252,0.32985022640195055
"(64, 32)",121,0.12347707862304372,0.003771261707927,0.09568525289372622,0.005138763604847386,84,415,0.2681992337164751
"(64, 32)",75,0.13062660202057058,0.0019635263394757636,0.038151559446741194,0.4157429618980926,84,296,0.36688726343898753
"(64, 32)",69,0.0676937822105312,0.002022473500607089,0.03895589764203559,0.40412764245352045,80,427,0.3579472889817718
"(64, 32)",80,0.013097512820980838,0.0025847035693297993,0.07369948772480633,0.999,75,553,0.45936650143738805
"(64,)",76,0.12842457944329724,0.003013635152230626,0.07583545451798022,0.9117719259046351,87,700,0.32601880877742945
"(64, 32)",102,0.0,0.002813880669111039,0.07475948833856262,0.9100282376113494,80,657,0.29710902124695227
"(64, 32)",92,0.023881069116474175,0.002436149222275751,0.04144547083974947,0.9911760806910412,91,505,0.46962819924110866
"(64, 32)",129,0.12694155448262828,0.0008783599280960928,0.0001,0.9989803500146732,84,151,0.4949275676766968
"(64,)",93,0.046606995501250276,0.0031552490137032553,0.0001,0.9973461470308581,88,226,-1.0
"(64, 32)",67,0.0,0.002936764989951413,0.038507607902889526,0.999,93,594,-1.0
"(64, 32)",91,0.013901185700179132,0.0022648737200134735,0.0537739110421045,0.9988188755051601,86,650,0.44407423439216737
"(64, 32)",95,0.08495328980741791,0.003085022633323105,0.08217845422568722,0.9517764008744618,78,266,0.46477097682553453
"(64, 32)",71,0.14516365664279868,0.0013466054383562346,0.044191310062776115,0.6255658586710449,84,404,0.36911476091189854
"(64, 32)",103,0.030265893062182338,0.0024564597208895913,0.042759028139629465,0.9697496443125581,90,468,0.44795379364585014
"(64, 32)",131,0.04119030975740424,0.001955303479819044,0.019483665764846274,0.655764775000408,84,568,0.317194937884593
"(64, 32)",91,0.04723123459237001,0.0010609518813923487,0.0001,0.957287839160949,76,241,0.4428969359331476
"(64, 32)",122,0.00042298847329215244,0.0022598126437448672,0.037198853045985726,0.950723293619074,92,461,0.4385196975726224
"(64, 32)",110,0.09871161190759897,0.003093134666667855,0.08462548851244381,0.8413413947076375,80,413,0.3717828790348241
"(64, 32)",92,0.03716059222868006,0.004419719876957629,0.021210729407221834,0.999,89,518,-1.0
"(64, 32)",64,0.016841640280774808,0.0034574378484207523,0.004303875834272464,0.5553084114119445,93,460,-1.0
"(64, 32)",149,0.1296375727570422,0.0005854744198176652,0.024630192919431963,0.9046396733568429,84,153,-1.0
"(64, 32)",102,0.036473798872292164,0.0030513068278412766,0.04980374955282542,0.999,89,526,0.37071868106350864
