hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,precision
"(64,)",150,0.20148314103446646,0.000987258531694181,0.005944344222734329,0.8973129630299344,79,466,0.5357766143106457
"(64,)",110,0.09307382348491143,0.0023282916137912783,0.07146592220205927,0.9368443138318752,78,289,0.3525305410122164
"(64,)",82,0.19139510129038517,0.0016314640810753966,0.05754597697085309,0.3521137959043014,94,319,0.40314136125654443
"(64,)",64,0.0035572041445404478,0.0017554420819715585,0.041926350509249366,0.34834595840892824,89,150,-1.0
"(64,)",134,0.4,0.0008241104870958357,0.06716158876589058,0.8965065802551961,79,229,-1.0
"(64,)",150,0.12872847665467907,0.0023135558289888217,0.011617898972079179,0.9371672228840231,78,190,0.38685282140779526
"(64,)",102,0.3756487527885715,0.0019499569130863746,0.009552139870180923,0.30045574761605065,94,696,0.37579988365328676
"(64,)",149,0.02089439880441235,0.002252181418146541,0.03856614948548491,0.9782246940910175,79,431,0.26119837114601513
"(64,)",142,0.10583006112783905,0.002294464374966782,0.05280156273589781,0.9830057944048246,79,259,0.318934863441543
"(64,)",119,0.0045181046991184136,0.0010014417785208448,0.02515685464459982,0.8977866565930824,79,150,-1.0
"(64,)",66,0.030239817606770365,0.004347399575012703,0.060926420328175634,0.6076629939839081,93,491,-1.0
"(64,)",66,0.35203412218699426,0.0022149504867982448,0.06017189238026425,0.18677471468284548,94,150,-1.0
"(64,)",66,0.22496959534994568,0.0028698021186171828,0.06082113324287203,0.6143659254357461,94,381,-1.0
"(64,)",149,0.1894911372700563,0.001516379999365219,0.0015418739101145775,0.9399574275111615,79,369,-1.0
"(64,)",66,0.11414625915805593,0.0026716460462335935,0.06100226664808217,0.2961307210265416,94,347,-1.0
"(64,)",108,0.2952279915005535,0.006493332276753527,0.06400372151782961,0.45245058712642716,94,279,-1.0
"(64,)",80,0.23102629188063997,0.0023407297734327763,0.057198628793939804,0.32369183825620546,94,680,-1.0
"(64,)",66,0.10401124613278273,0.0019631653964443927,0.06110976626412166,0.3628772444333632,93,162,-1.0
"(64,)",88,0.31864202895850324,0.0019833053719271296,0.08312713404846778,0.29394680405785256,94,468,-1.0
"(64, 32)",98,0.26642750257244935,0.0010074052397761864,0.03870817280909416,0.8954584988252403,79,338,-1.0
"(64,)",68,0.2869154171382263,0.001001331825229561,0.05651657738670869,0.8970095130500253,79,381,-1.0
"(64,)",146,0.39657667741144365,0.0010150802877943537,0.0001,0.8990686772851623,79,150,0.7364746945898779
"(64,)",86,0.16149852515628438,0.002236602303030572,0.01348111469508073,0.9795098343345017,79,189,-1.0
"(64, 32)",70,0.1737303372371716,0.0016581702921727697,0.06339656557677045,0.3391914542433164,94,249,-1.0
"(64,)",149,0.1839684462225784,0.0023070469145805134,0.014603584982606341,0.981518278311515,79,191,-1.0
"(64,)",97,0.3422548045090559,0.001181517991118032,0.0005036340896937849,0.9046505354944556,79,158,0.7498545666084934
"(64,)",80,0.2677320630541375,0.0007064555917477561,0.006193273990512673,0.886993063073029,79,484,0.7230948225712623
"(64,)",129,0.2253513641702768,0.0020107291637108623,0.06111618719673797,0.3517155744022699,94,165,-1.0
"(64,)",136,0.364277543715135,0.005236831791634561,0.0009993079487360468,0.8946287806542513,79,163,-1.0
"(64,)",74,0.23492464684657197,0.0007342750329336003,0.006430482786069973,0.8774067622704621,79,478,0.7225130890052355
"(64,)",66,0.09480716692748892,0.0020505923968986003,0.06090015947862065,0.31204399837117486,94,237,-1.0
"(64,)",148,0.313030627441546,0.0009759485241620785,0.0011841181530544286,0.012234177789747804,79,167,-1.0
"(64,)",74,0.25162950051703925,0.0006742400989349303,0.006792832833429783,0.9595422006448294,76,471,0.7050610820244329
"(64, 32)",80,0.2826660437158994,0.0006030341963943722,0.006359011700679869,0.9858785020456181,83,618,0.6276905177428738
"(64,)",110,0.3414409076443624,0.0008860916304964314,0.002611882520479252,0.8838461916026966,79,474,-1.0
"(64,)",76,0.20251305882342938,0.0010899267495439473,0.004223927329022308,0.9031973023116887,82,280,0.7230948225712623
"(64,)",148,0.3914013136595133,0.0006422421262024742,0.008144821090813336,0.8806977677502007,81,485,-1.0
"(64,)",109,0.19185218928076941,0.0006975835220982215,0.007061916359725141,0.8845812505846511,93,458,0.7079697498545666
"(64,)",114,0.32058403493378085,0.0010481625793519402,0.003732685444578177,0.89494421586838,92,310,-1.0
"(64, 32)",80,0.3043434235906928,0.0007254702635253093,0.005817979705267189,0.9775878517719031,83,222,0.6329261198371146
"(64,)",76,0.21064736577881843,0.0009857959539384808,0.004871237473892731,0.865968065833253,92,657,-1.0
"(64,)",134,0.33047139263961595,0.0010868730154392037,0.019626249720515944,0.901530610397255,79,607,-1.0
"(64,)",124,0.19016259139869449,0.0010792377592586458,0.0027453596796003905,0.9018243614583793,80,152,0.7411285631180919
"(64, 32)",79,0.3609594397550131,0.0006589238260670509,0.006200941868816616,0.9770978168292005,77,452,0.6527050610820244
"(64,)",145,0.05279492538542812,0.0007435250979568574,0.0057270221495889706,0.8848480086760929,85,479,-1.0
"(64,)",74,0.2674130465143865,0.000637628122820475,0.005934756893757567,0.7976308605271459,78,418,0.7527632344386271
"(64, 32)",80,0.3180005034095563,0.0006259859934863658,0.006071876761841596,0.7858929267694715,79,634,0.7515997673065735
"(64, 32)",79,0.30555051063165645,0.0007060733168615867,0.0065297896058767145,0.854900721926611,79,157,0.7737056428155905
"(64, 32)",124,0.15635561733639947,0.001079300924708464,0.0027053317780378556,0.9188335788085146,86,252,0.7539267015706805
"(64,)",66,0.17479578749839755,0.0016357843385827926,0.060895366445216106,0.34180002111953023,94,187,-1.0
"(64,)",80,0.31698362639214406,0.000680315295266406,0.006850709484652989,0.999,80,208,0.5916230366492147
"(64,)",79,0.2931995427532678,0.0006331657221764005,0.005626557061559991,0.8624363188744445,80,640,-1.0
"(64,)",76,0.19593230538192885,0.0011789448513450408,0.003739085911404527,0.6066322062656297,88,573,-1.0
"(64, 32)",80,0.29400635676025927,0.0007358620625677341,0.006501298076837708,0.8288546359287902,84,696,-1.0
"(64,)",97,0.37102807242194613,0.001140363357403111,0.001002041006620598,0.8796424171111236,79,401,-1.0
"(64,)",76,0.21578106482846843,0.0010048062272863,0.0045871909712858795,0.8578871143041853,77,210,-1.0
"(64, 32)",77,0.2729748766224418,0.0006179645541048124,0.006383669732603087,0.9574371056363559,86,197,0.7393833624200118
"(64, 32)",93,0.1427812418087528,0.0006493295110223685,0.006736389725240476,0.9707799059280778,81,407,0.7044793484584061
"(64,)",126,0.2514301035204961,0.0006116501762915803,0.006517221576853049,0.968504600270961,83,379,0.6910994764397906
"(64,)",64,0.25515048130757995,0.000666926053983731,0.007753551809454068,0.8832156264790973,89,321,0.7533449680046539
