hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64,)",133,0.07946771063296383,0.0007142747084513989,0.09413968351268384,0.14998868393631656,88,437,0.4218839603378415
"(64, 32)",89,0.22630278887963096,0.0008449677452978478,0.076122085414898,0.2530079200854391,90,265,0.38693457716831936
"(64,)",136,0.057960910466774665,0.0007062874486768177,0.05832546343053809,0.2859698905222063,75,611,0.4355784952040784
"(64, 32)",133,0.03997645619370044,0.001665680888799999,0.02128602358903976,0.2732437652163875,89,184,0.4291055288937574
"(64,)",95,0.029325274340825665,0.0016179600189385128,0.02504324789489987,0.3904467503007476,91,568,0.4568355616539215
"(64,)",65,0.3999455074796967,0.0011452440350928686,0.03691935569514634,0.34201764783281097,78,606,0.43258690949527984
"(64, 32)",102,0.11270102749119613,0.0018502499377721687,0.09664918732772998,0.09128034920325541,85,273,0.3841866945315221
"(64, 32)",90,0.12698118573815134,0.0014076047776011068,0.0750458816698313,0.561216243945559,93,290,0.39045628700801116
"(64,)",84,0.13684388320922455,0.0011987156382496167,0.09945810960469714,0.43184194284017424,93,568,0.4152324431256182
"(64, 32)",100,0.020360223057760647,0.0011042226915145548,0.08560561461226067,0.9666383724204513,77,239,0.486985376956683
"(64, 32)",65,0.28234576757573415,0.0015577360918636047,0.00039945585097319713,0.9913737409979626,77,487,0.47422231890363276
"(64, 32)",137,0.22233879828314385,0.00033760060718061565,0.000236024607931422,0.01694106661963993,75,226,-1.0
"(64,)",103,0.09295813235429201,7.046636536743952e-07,0.03744566165643013,0.7690413736016115,89,379,-1.0
"(64, 32)",78,0.22658370496952362,0.0020092351535445302,0.035033846533700105,0.7033249680009731,94,656,0.4110897163593368
"(64,)",65,0.2502815286541197,0.0005544226272847699,0.02158488174936905,0.9453335813184243,94,448,0.42553277396627154
"(64,)",82,0.25144309608179366,0.0009865957372751151,0.09972758247877765,0.006199738052974741,86,600,0.4208235080718302
"(64,)",91,0.28110108328139377,0.00015768400604411064,0.06521359167128848,0.988205863300011,87,663,0.5053874844591795
"(64, 32)",70,0.013856868048637776,0.001994586135323535,0.08197145002929375,0.513148781040801,82,154,-1.0
"(64, 32)",150,0.4,0.00201,0.0016269440068344002,0.999,75,418,0.48892558590834456
"(64, 32)",150,0.3279348817491741,1e-07,0.020350821405453686,0.10101967708860618,81,700,0.33594566353187044
"(64,)",150,0.11746953650234047,0.001349560428941288,0.06958488759978462,0.6648453664544683,76,355,0.41177377454679076
"(64,)",135,0.016526102063599276,0.001990393700087542,0.0406432523614875,0.8883716959717671,81,678,0.40188891360291984
"(64, 32)",81,0.016994201790693095,0.0004261097587696206,0.049802693195484034,0.03286865267922938,90,700,0.4158132486065835
"(64, 32)",83,0.21396404461768298,0.0014039155804211527,0.04423509835560225,0.8973054932580243,93,699,0.431457408211292
"(64,)",126,0.11490945119453529,0.0009407934921146869,0.020837871465008706,0.49510149583710356,83,151,0.44676355366558407
"(64,)",146,0.19780779747908037,0.0018076111190627603,0.05128593618568944,0.08826869040495036,85,451,0.4381733382030979
"(64,)",84,0.10664424396345405,0.001336116790878477,0.09289616992930154,0.6164139345994936,84,151,0.40195053988157436
"(64,)",140,0.3343796304649732,0.0009156452120637801,0.027785451557946983,0.32082578738109596,95,698,0.4375865479723047
"(64,)",145,0.08751341044721375,1.0474320287359124e-05,0.059083291824658886,0.6307956533547293,94,153,-1.0
"(64, 32)",137,0.08137858683435509,0.0003663409329620149,0.08973172056298631,0.7979713035682446,78,557,0.4001015135235346
