hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,auc
"(64, 32)",101,0.27635394201074476,0.013229938278834237,0.04916278144991648,0.7794677063882551,83,469,0.5267901448470185
"(64,)",98,0.2509268037350467,0.006507048205319789,0.0245514517676966,0.6943656668308986,87,497,0.49445495360117103
"(64,)",71,0.28493207255550507,0.008272236614059689,0.029848271724270552,0.4921006072387577,90,347,0.5486317607284256
"(64,)",120,0.1495205707200266,0.004981409135602511,0.09880072912301509,0.765463958292609,91,165,0.5351081944086282
"(64,)",77,0.03083459231931332,0.016135514207307244,0.07506283260620818,0.6930164371153095,85,405,0.5087949672345009
"(64, 32)",90,0.19892351452954476,0.012619134786461157,0.09167819750696789,0.1097110943352296,85,278,0.5337654109718915
"(64,)",129,0.19235685117942336,0.014567337519407895,0.02834202313983659,0.4335514027482146,75,337,0.5228987677859018
"(64,)",70,0.040494712437200125,0.011095438944797026,0.02900266945126039,0.6102472259924258,78,401,0.5312307185087147
"(64,)",72,0.25412391815591245,0.0012985993062365137,0.03094589674892999,0.3233152176648118,89,300,0.6110436726370159
"(64,)",127,0.28792233034596826,0.00788730100753546,0.04680656454006096,0.30214846056235206,86,216,0.5100044630667596
"(64,)",66,0.11390183629913211,0.0015776463567250037,0.011834858117198054,0.28753251844131733,79,427,0.599940057908469
"(64, 32)",117,0.31138432834271557,0.0011132880259304013,0.09446843115798183,0.544917524616606,95,245,0.6344444465512795
"(64,)",150,0.4,0.00099,0.02769934337721804,0.10626450189847579,95,150,0.6176579944594451
"(64,)",127,0.3450557744217386,0.0019158386974685044,0.1,0.999,85,150,0.5345772008631282
"(64, 32)",83,0.22430732176161136,0.00099,0.0551865554074786,0.08308510383258282,76,212,0.6107810082406747
"(64,)",150,0.23633262769480365,0.00099,0.0652059619150587,0.6649242124268004,88,626,0.5459919503625442
"(64, 32)",120,0.2728859874854331,0.00099,0.07876975456719937,0.37433121019680066,81,150,0.6166288344925139
"(64, 32)",98,0.4,0.0015358195176163,0.020501891790872716,0.14865289581801017,95,150,0.5977072564772538
"(64,)",123,0.3521344437047397,0.00099,0.013253812304399261,0.5132913888932554,88,150,0.6731324803179467
"(64,)",100,0.1604485379996924,0.00099,0.0001,0.001,94,700,0.5766464876636379
"(64, 32)",127,0.040570135445776145,0.00099,0.0001,0.505404226205075,88,150,0.6663503609324516
"(64,)",64,0.27374582547790477,0.002216479273841781,0.0001,0.5093181483907944,75,150,0.6856780353594345
"(64,)",76,0.3592335337656401,0.0025503946372288783,0.0001,0.4650673559537172,76,150,0.674161462520668
"(64,)",64,0.011705465789040085,0.00099,0.0001,0.4969306931326877,78,150,0.6895634750959452
"(64,)",64,0.30957187108962386,0.00099,0.0001,0.5544587576791641,94,150,0.6787074029549627
"(64,)",64,0.1995585384181723,0.00099,0.0001,0.4951888700583251,95,230,0.6906099255950122
"(64,)",64,0.10225682092802357,0.00099,0.0001,0.4775048543448725,75,407,0.6913724392473037
"(64,)",150,0.08295931913604246,0.018009999999999998,0.0001,0.999,92,150,0.4018210521176221
"(64,)",150,0.4,0.018009999999999998,0.0001,0.001,79,700,0.5376567643311135
"(64,)",64,0.22704174840949864,0.00099,0.0001,0.4704918960016699,95,700,0.6196086129840874
"(64,)",64,0.4,0.00099,0.0001,0.5151433694145865,75,295,0.6828392712899898
"(64,)",64,0.0,0.0019363575033031078,0.0001,0.49331586733857374,91,309,0.6307838666891676
"(64, 32)",150,0.4,0.005566228805907524,0.0001,0.001,75,150,0.5081098284172443
"(64, 32)",64,0.4,0.00099,0.0001,0.487276381316302,75,150,0.6522711747986287
"(64,)",88,0.26109770653792586,0.00099,0.1,0.4964423829423961,75,150,0.6668961681620982
"(64,)",150,0.20959614831182707,0.00099,0.0001,0.48541946493856614,75,150,0.6732341021911927
"(64, 32)",121,0.3000247232604299,0.018009999999999998,0.1,0.20162959230189165,91,150,0.5126361792356233
"(64, 32)",71,0.12667738859328762,0.008083757766963653,0.08575129026810681,0.9975801964868407,93,644,0.5978694840950807
"(64,)",64,0.06548190458119037,0.00099,0.0001,0.4885598100647354,75,150,0.6877679736207394
"(64,)",64,0.4,0.0027906607995178104,0.0001,0.6536837027443073,92,150,0.6746249530702486
"(64, 32)",83,0.4,0.00971164266049884,0.1,0.999,80,700,0.5370475308314246
"(64,)",64,0.4,0.0022219704642075667,0.0001,0.999,75,150,0.7345804835755351
"(64,)",66,0.4,0.0022541621830767036,0.014229059872458684,0.999,76,150,0.708625569793547
"(64,)",64,0.0,0.00099,0.006403183456294079,0.999,75,327,0.7368837981432883
"(64,)",64,0.0,0.00099,0.019572830778605662,0.999,78,150,0.7378253203548079
"(64,)",91,0.22193737549639017,0.0017581202498270587,0.0001,0.999,77,150,0.7349668837128165
"(64,)",64,0.0,0.00099,0.005725161368177421,0.999,75,177,0.7383247311257073
"(64,)",64,0.14622211454403203,0.00099,0.011447366247102577,0.999,82,239,0.73592323145943
"(64,)",64,0.0,0.00099,0.013104818123479781,0.999,75,230,0.7443787046061314
"(64, 32)",64,0.0,0.0021806514696458288,0.0001,0.999,76,150,0.733251281324424
"(64,)",150,0.0,0.00216934730371076,0.0001,0.999,84,150,0.6741470162158882
"(64, 32)",150,0.02136761606780222,0.00907434382611122,0.0001,0.001,93,700,0.5008260228789649
"(64, 32)",64,0.0,0.00099,0.1,0.999,75,314,0.7529887022549034
"(64, 32)",64,0.4,0.00099,0.1,0.999,95,150,0.7568973342953143
"(64, 32)",64,0.0,0.00099,0.08360126212098706,0.999,75,150,0.7557045127459309
"(64, 32)",64,1.413700163365956e-18,0.00099,0.1,0.999,95,700,0.6702997009768973
"(64, 32)",64,0.28498091412284543,0.00099,0.1,0.7455714050993156,75,150,0.6658260394702911
"(64, 32)",150,0.39999999999999997,0.00099,0.0001,0.999,75,150,0.7594789209570256
"(64, 32)",150,0.0,0.00099,0.05767776445273644,0.999,95,150,0.7440198460704155
"(64,)",64,0.36570903427580304,0.00099,0.0001,0.999,75,150,0.7449054081087025
"(64,)",64,0.04110585155759783,0.00099,0.0001,0.999,75,150,0.7274529801814238
"(64, 32)",111,0.4,0.00099,0.0001,0.999,75,563,0.7560782679224247
"(64, 32)",64,0.4,0.00099,0.0001,0.999,75,150,0.7571351354041836
"(64, 32)",64,0.3205082931749159,0.00099,0.0001,0.999,75,150,0.7597278145525841
"(64, 32)",64,0.4,0.00099,0.03683664747171998,0.999,95,290,0.756950912428136
"(64, 32)",64,0.31006499921194486,0.00099,0.0001,0.999,75,159,0.7604488380383174
"(64, 32)",64,0.11008225362250257,0.00099,0.0001,0.999,75,150,0.7579734121626747
