hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64, 32)",152,0.014054668890481707,0.004963675626845044,0.07181408785180289,0.8351340507876156,78,271,0.40154021215508096
"(64, 32)",99,0.013480425764243426,0.00929642593805134,0.06937311225640731,0.7445952227345697,82,655,0.3906304423545803
"(64,)",98,0.3082035849430014,0.006181659950161315,0.07783667947658021,0.5386203345474175,76,345,0.42235410484668645
"(64, 32)",76,0.20237236035829362,0.00099,0.0488046248755437,0.57202350993494,94,436,0.39535910908278415
"(64, 32)",182,0.22038283037084888,0.00907506876299266,0.1,0.7505344650640526,77,684,0.40116019634091926
"(64, 32)",195,0.4,0.007000672476174731,0.01010160831576551,0.5013706192122308,76,318,0.4311375125870414
"(64, 32)",163,0.3067575041823468,0.0077171422250798104,0.03749890486580687,0.2911007056328137,76,396,0.4120873112584972
"(64,)",85,0.0,0.008626135428142771,0.1,0.8783641535983364,88,603,0.40829500764083293
"(64,)",170,0.0073467766266820805,0.009248312801547949,0.0001000000000000011,0.999,78,226,0.5230769230769231
"(64,)",199,0.4,0.006973048793117649,0.05715347785035457,0.6864639317359439,79,412,0.417895584629299
