hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64, 32)",93,0.3004395746732978,1.0507669432221612e-05,0.03135972476088722,0.9732992860846196,78,444,0.4574449890730613
"(64, 32)",136,0.04801713696649995,4.03949590523626e-05,0.04527449663660548,0.9743938934357858,79,424,0.5028924647502089
"(64, 32)",140,0.07752491102265766,8.308158902100019e-05,0.016163263728298266,0.998954741577233,78,407,0.5050539791691095
"(64, 32)",147,0.016965100535987303,8.522415857269432e-05,0.030279524795301906,0.9459488761408419,79,506,0.5016357019430691
"(64, 32)",105,0.08080167860011757,3.187256443535156e-05,0.016434610420908796,0.986037299531945,77,237,0.5016518650580786
"(64, 32)",115,0.10243055766178363,4.494433768104664e-05,0.07840675575841753,0.9871575039260198,75,466,-1.0
"(64, 32)",132,0.17249810906489021,5.764934842876219e-05,0.029943280774730793,0.9951092598036579,78,311,0.4993906581368531
"(64, 32)",121,0.1526544835293749,8.753128167187819e-05,0.016509323893786017,0.9445800851092735,76,651,0.504144929046763
"(64, 32)",106,0.09596488860071435,1.675253792966826e-05,0.029887723951677287,0.9511140501087835,83,328,0.4962992439315559
"(64, 32)",86,0.10055593100428381,9.168843780181656e-05,0.015347412003367252,0.9958516596055094,76,172,0.5061201655062735
"(64, 32)",73,0.10356165042238905,0.0001104648287305642,0.010270665341874936,0.9501513453292645,79,368,-1.0
"(64, 32)",105,0.339663596628444,4.066278539394359e-05,0.018647958049029547,0.9540972198794725,82,419,0.4878278427813421
"(64, 32)",106,0.0019091179198334367,3.003697492035457e-06,0.038925920803045626,0.9170409681672959,76,485,0.3441791302687377
"(64, 32)",142,0.036388974839753056,9.967725018948484e-05,0.02084453132997253,0.9984973268193416,76,302,0.5047892952009182
"(64, 32)",124,0.02510885145293243,4.391782890516455e-05,0.022566144133580917,0.9553190029130952,84,323,0.503856534212986
"(64, 32)",70,0.1767222583185627,4.906545778981474e-05,0.0192410325880098,0.9672240650079392,77,458,0.502038110349933
"(64, 32)",106,0.2601567778528149,5.9253870533628205e-05,0.008680016608321505,0.9830504596580905,84,186,0.4894957912590031
"(64, 32)",144,0.23746490427306016,9.654912571787568e-05,0.027513469336211686,0.9385824134165444,82,329,0.49467168748370743
"(64, 32)",75,0.01723083060085005,8.926877253186294e-05,0.02055079360495742,0.9715095138234058,77,288,0.5073853179245187
"(64, 32)",135,0.340280648437286,0.00010880681961811787,0.0021655177527328943,0.9775253868878555,79,288,0.49092911754468416
"(64, 32)",106,0.09158988449211358,0.00012357008089334016,0.026234799662557484,0.9709406116219693,79,231,0.5078051487254674
"(64, 32)",111,0.35642231559048454,0.00013355878902322388,0.01729586598037184,0.9414741814126871,76,216,0.4960550062428787
"(64, 32)",67,0.02811950560298278,4.5075990920661116e-05,0.02569089033846249,0.9892449638023639,83,532,0.5047208621894685
"(64, 32)",124,0.14047051930025772,0.00023956338688926404,0.021852463138227477,0.9463074891017098,75,233,-1.0
"(64, 32)",126,0.1121477325819322,9.234282725714127e-05,0.029722037632734143,0.9802682818538517,81,623,0.5047998990726976
"(64, 32)",122,0.02920296052750016,1.5798594728700942e-05,0.043936594478908964,0.9855399551067024,84,334,0.4966826767614396
"(64, 32)",136,0.11495102633837566,3.315629056626048e-05,0.008498804157617659,0.9874312046668792,88,474,0.4999143197365986
"(64, 32)",124,0.11471374283834128,7.376312558669262e-06,0.03379318373848475,0.9948760471032703,84,674,0.4698622384020726
"(64, 32)",145,0.39690595979898663,0.00011460758109293639,0.033839055988896756,0.9961950829937667,82,174,0.4795674649594729
"(64, 32)",123,0.11384226955398698,6.670226411238508e-05,0.010338752205065164,0.9652035350368406,88,214,0.5037411954357065
"(64, 32)",146,0.002926854437595195,0.00010866577684716703,0.02275072198281772,0.9720028287264939,81,487,0.5056694785989855
"(64, 32)",74,0.1420539698404242,9.13780721377776e-05,0.0003459167893805517,0.9883826909059942,77,659,0.4976334106728538
"(64, 32)",79,0.1967676505070103,2.8008485406608537e-05,0.026529851174106642,0.9495070467704758,82,255,0.49698985230398207
"(64, 32)",93,0.1857817385868135,0.00011116312285235473,0.00804769516547447,0.9893673750760419,75,190,0.5008011145942179
"(64, 32)",69,0.13824510681601868,1.5150965588426354e-05,0.021095347710958348,0.9544093961372091,82,528,0.4992053018041682
"(64, 32)",129,0.04271734268547381,0.00025882964796392863,0.022735785801436086,0.9710760273387785,78,544,-1.0
"(64, 32)",140,0.13345095791019934,4.10302554763483e-05,0.007585018092292625,0.9360562619563686,86,151,0.4910145387834767
"(64, 32)",78,0.2528996767113574,0.00010707264935864718,0.019383775261479254,0.974480481109714,79,393,0.5013695479026522
"(64, 32)",113,0.13520072599349187,0.00011259835478257881,0.014027797816742807,0.9979946931846964,88,493,0.506114735643498
"(64, 32)",64,0.019174518725945427,0.00012538301742357743,0.04370807485556229,0.9939899167011377,77,356,-1.0
"(64, 32)",109,0.02042165401437171,0.00011534450639939815,0.023996369430431163,0.9813580063835291,77,179,0.5062726628954033
"(64, 32)",124,0.045164472374153386,0.00010248490618037958,0.02403290428709715,0.9841116316468228,93,542,0.5083182897056007
"(64, 32)",82,0.30996527695954595,6.639040841197654e-05,0.04536129092127013,0.962275605693966,75,383,-1.0
"(64, 32)",101,0.10275662641162364,0.00011555910956325881,0.010606426715073017,0.9855956468001262,84,430,0.5062075430680919
"(64, 32)",141,0.30403899728490563,5.111693437095561e-06,0.026548615497577623,0.9782770432261946,95,617,0.3208897681511491
"(64, 32)",69,0.03196690051848306,4.912909370867603e-05,0.0022586969433098384,0.9478138336519213,77,328,0.5012272495471976
"(64, 32)",111,0.04618733112711682,3.4261796543506456e-05,0.04697808357814459,0.9495396083277853,86,683,0.5083581949057583
"(64, 32)",91,0.0762219043159703,3.3252302100149485e-06,0.04325201206835243,0.9919273578185831,78,200,-1.0
"(64, 32)",103,0.1872974026066793,9.3838705029252e-05,0.010274958224331537,0.9474802546285916,77,534,0.5039877773443667
"(64, 32)",65,0.19795504851697834,7.922950431740162e-05,0.007105596087511239,0.9492317782954032,77,153,0.5007220777109889
"(64, 32)",99,0.2010292977302429,9.058717738162415e-05,0.010632484742212523,0.9406347916091554,81,517,0.5033085634949048
"(64, 32)",138,0.09972894745149931,0.00013243334344549196,0.026024542195703358,0.9734158310814566,82,554,0.49227893094684
"(64, 32)",105,0.21486155822094194,9.542580115533278e-05,0.038670028924697945,0.9853419859234931,80,541,0.4982329414185778
"(64, 32)",74,0.17743346979335706,0.0001273249686232101,0.01391527118352421,0.9786272343889412,80,475,0.5032018561484919
"(64, 32)",69,0.09279866729214385,6.0631631209900845e-05,0.0018138184646728434,0.8985015609260264,81,267,-1.0
"(64, 32)",100,0.06220753010735002,0.00011507578102638501,0.01526774224515928,0.9544684570716444,91,326,0.5057619630355277
"(64, 32)",99,0.16571980652544227,0.00012875778154979893,0.019143758244595847,0.942169056972519,81,634,-1.0
"(64, 32)",74,0.19787256735570433,0.00011659514673597598,0.0043600329898524125,0.9678929284356054,82,261,0.5058140732066645
"(64, 32)",85,0.3858728676535653,9.977944339351561e-05,0.016600218328493486,0.9533086083575015,85,216,0.49720864947068
"(64, 32)",108,0.07558811095394403,0.00011936657608504544,0.026802566429165602,0.9437878993924228,86,292,-1.0
"(64, 32)",70,0.22626873288990962,3.636359239002716e-05,0.010196884808881394,0.9333848892783242,86,415,0.5010793750588198
"(64, 32)",103,0.1383626079824522,0.00011915672575575121,0.014964923633600318,0.9633442356956831,82,268,0.5072446033412137
"(64, 32)",76,0.11107103863698001,7.895303273192524e-05,0.015450884880215808,0.9337866629286641,76,314,-1.0
"(64, 32)",88,0.11740696288608496,0.0001219553400706371,0.012893331656634612,0.9749657814807563,76,343,0.5061724854028951
"(64, 32)",100,0.0024161844292979857,6.671120710513634e-05,0.04448451831369325,0.9720975101434127,82,504,-1.0
"(64, 32)",80,0.07379299982316258,0.0001259810267892139,0.0191658801713024,0.9699609757853564,94,387,0.5076421297005138
"(64, 32)",84,0.15143105465381138,7.01830343294404e-05,0.02879875919256255,0.9708564327447954,89,364,0.5061619313383454
"(64, 32)",68,0.2873698023101631,0.0001000217057395214,0.013580352539694586,0.9582040891848816,84,423,0.5010354280765619
"(64, 32)",115,0.14621382738889394,0.00014503150463740635,0.01627060695673651,0.9748067768846286,91,261,0.5055116005240016
"(64, 32)",94,0.28003136838993375,0.00015022200564902033,0.022617796130118138,0.9879869922230926,78,460,0.49408072224373295
"(64, 32)",70,0.1993041776718444,0.00017003541020092864,0.014620526544294247,0.967145773358761,83,370,0.5044777885261124
"(64, 32)",113,0.38615308296489215,0.00015269384628207583,0.03413848592678225,0.97010921334753,82,387,-1.0
"(64, 32)",119,0.150233934926944,8.713713182564245e-05,0.03375082610140212,0.9686210398828718,86,244,0.5031245966450097
