hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64, 32)",148,0.08224390198014031,0.00033389838762748285,0.028690274974796936,0.8972852212778307,88,555,0.42378113481401747
"(64,)",137,0.24837598984301776,0.0006709368078105713,0.07046563586294648,0.538083772567936,90,520,-1.0
"(64, 32)",150,0.1764344124910381,0.0006987019990239834,0.0815393288910512,0.2005739710337098,82,389,-1.0
"(64,)",75,0.3933783298098988,0.0009336754380207658,0.04568910941020428,0.908607868825325,83,475,-1.0
"(64,)",123,0.001260651799091184,0.0008959267904525471,0.06486377924478713,0.8590876003507558,77,591,-1.0
"(64, 32)",134,0.25580887284119863,0.00024353448989409055,0.08701694373995816,0.8882091917578167,77,594,0.4377742184389
"(64,)",150,0.11930044738574222,0.0002827984655577189,0.019718277023183087,0.7723506884238341,85,188,-1.0
"(64,)",127,0.08556428148115384,0.00015049021114066507,0.021386191037914812,0.001,86,191,-1.0
"(64, 32)",108,0.10907478857133704,0.00015997963153215424,0.09784898861286671,0.997101612135562,91,401,-1.0
"(64, 32)",150,0.11754032634880046,0.00101,0.0001,0.001,95,700,-1.0
"(64, 32)",144,0.09821156420309614,0.0005799679536605528,0.09249439987711441,0.08302795563097465,76,150,-1.0
"(64, 32)",113,0.2873181044952408,0.0009135387115335061,0.006100180480987731,0.7987658867793213,93,253,0.39076800636689213
"(64, 32)",66,0.24228059436036453,1.609669582925496e-05,0.07140752352652956,0.8732482216155665,91,293,-1.0
"(64, 32)",147,0.29797219960033455,0.0002551577783447718,0.054370738160550824,0.7706354172620191,76,485,-1.0
"(64, 32)",107,0.3241064349551817,0.0008001582729015213,0.05426377493968993,0.8072933989828295,86,412,-1.0
"(64, 32)",133,0.1479714776707115,1.5946783199841674e-05,0.0011513579449855841,0.9232824089577619,92,224,-1.0
"(64, 32)",103,0.20892704641060839,0.0007122535668836027,0.016883898488186198,0.8831667040447636,92,580,-1.0
"(64, 32)",81,0.21312680930853314,8.622536797673201e-05,0.005469219316247975,0.7548204937975318,86,566,0.3930276442317405
"(64, 32)",134,0.0,0.0001604469237515961,0.017546176451376242,0.2108076845122193,85,599,-1.0
"(64, 32)",140,0.37979346268232883,0.0004338620394806137,0.031566601436456336,0.4464622100562639,80,482,-1.0
"(64, 32)",104,0.32265307623362616,0.00014472026256806225,0.0019681509882172577,0.999,88,566,0.5049741345005969
"(64,)",70,0.18570278362501672,0.00101,0.027764671509248738,0.999,88,214,-1.0
"(64, 32)",81,0.040034809720307034,0.00101,0.001773345688667811,0.999,88,285,0.48532937310671287
"(64, 32)",124,0.3827644786886502,0.00101,0.02893539776364705,0.6224164862173105,75,292,-1.0
"(64, 32)",121,0.01006558808946287,0.0002147740452674812,0.0880279017158194,0.9116449365448043,86,609,-1.0
"(64, 32)",138,0.12694035669654002,6.746343630425489e-05,0.057119062555371955,0.5785739861924357,77,618,-1.0
"(64, 32)",143,0.29260508816063474,0.0004574305088973742,0.019678797954668835,0.999,88,320,0.5093983674682833
"(64, 32)",96,0.3827268012644164,0.00037692809085903395,0.08887625004481112,0.9910745567624947,87,235,-1.0
"(64, 32)",77,0.017193185030145178,0.0004670581541481543,0.0001,0.5408732527619664,86,375,-1.0
"(64, 32)",150,0.09508028125233729,0.0005626870224206916,0.010117825783400149,0.9456536143284957,88,542,-1.0
"(64, 32)",120,0.1596773936488085,0.0009068877776789002,0.02072805518717666,0.48565791559688837,92,274,-1.0
"(64, 32)",144,0.2854567339303994,0.0004248547713676078,0.025002187377065794,0.999,89,599,0.5170569188710584
"(64,)",82,0.24107020680091226,0.0009629348564399132,0.0030247092935431477,0.999,91,383,0.4820931157978512
"(64, 32)",95,0.24947729168269206,0.0006126914558175781,0.0033710402524278612,0.8666917349701472,89,406,0.4155611301898883
"(64,)",107,0.37020078797264927,0.0004525477740980795,0.0001,0.8355032836004763,81,672,-1.0
"(64,)",92,0.16737530453172178,0.00022765856270255756,0.006132655272680474,0.999,88,472,0.48408276959808993
"(64, 32)",100,0.11522369923129934,0.0003586899784396708,0.0031629308434128743,0.999,93,377,0.49900517309988063
"(64, 32)",68,0.23372287731879404,0.0004610190413560369,0.006411817721541433,0.8811834789017322,88,425,0.4281734978113808
