hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64, 32)",86,0.14811036892706042,7.105931562572594e-05,0.011824570079411295,0.999,77,656,0.5057013044927398
"(64, 32)",64,0.1848756583196415,0.00027153929451531475,0.010510068176045578,0.999,92,553,0.4915771322456559
"(64, 32)",123,0.26142533542188645,0.000185243459741424,0.0001,0.999,75,700,0.5018871271117412
"(64, 32)",150,0.2669755163258188,0.000796745503648946,0.0001,0.3491580315392012,75,700,-1.0
"(64,)",64,0.329494517215821,0.0002282301692430784,0.0001,0.8747634543295816,75,700,0.4194190210903303
"(64,)",99,0.24911139690280645,0.0002946084399179927,0.0001,0.8088026180276214,78,700,0.4033795885683313
"(64, 32)",64,0.33205965353626804,0.00033027371758572176,0.0036314444961150654,0.7335061233339125,95,700,0.3996284685939859
"(64, 32)",80,0.07392000790173152,6.280706952674804e-05,0.01621757952187251,0.7528541841089148,81,700,0.3909042689745146
"(64, 32)",64,0.10031011972958769,0.000332189957140105,0.014794631575899697,0.999,75,373,0.49409736039262503
"(64, 32)",64,0.09880909446609337,0.000222486797855326,0.0001,0.999,75,150,0.505569522627734
"(64,)",117,0.12138092297328079,0.0003756665422038167,0.0001,0.6140226165452422,75,700,-1.0
"(64, 32)",64,0.0,7.485310933985815e-05,0.0001,0.999,75,700,0.5036476986337711
"(64,)",150,0.1167652052075253,6.138547829740865e-05,0.0001,0.8067800900745674,75,700,-1.0
"(64, 32)",64,0.4,0.001,0.0001,0.999,75,700,0.49309410072671134
"(64,)",78,0.1545090192022466,0.0005284396397487439,0.0001,0.8011932065701931,93,189,-1.0
"(64, 32)",64,0.3476655637480072,0.00022204122630138667,0.0001,0.999,75,700,0.49766472897107755
"(64, 32)",87,0.0,0.00016001409539699718,0.0001,0.8254783790362454,75,543,0.3990550195525702
"(64, 32)",70,0.3747132867517864,0.0006512700445919499,0.0001,0.7352247854648551,76,553,0.40336304854602806
"(64, 32)",100,0.006388213007526445,0.0006034995538428032,0.011510898922492723,0.5767011316383004,75,691,-1.0
"(64, 32)",97,0.3536964224279273,3.028102528966083e-05,0.0400548057165709,0.8212939016905736,81,505,-1.0
"(64, 32)",130,0.09236957543514229,0.0008551060943013078,0.0001,0.8764704497729551,93,700,-1.0
"(64, 32)",119,0.0,1e-06,0.0001,0.94136547855546,79,673,0.23644612107689153
"(64, 32)",73,0.06041656902524911,7.177845982968682e-05,0.0001,0.7945577643027693,75,700,0.39475998483919117
"(64, 32)",64,0.24938219248574445,1e-06,0.0001,0.999,85,700,0.29477202512721484
"(64, 32)",91,0.04032484011387958,0.0004305209814657394,0.0001,0.9280013379247491,75,700,0.4313569438917628
"(64, 32)",64,0.23392429664845144,0.00017852952658959056,0.0001,0.999,95,416,0.49556918101664077
"(64, 32)",100,0.380729494286572,0.0006561436489866012,0.0001,0.999,84,271,0.5133797370456303
"(64, 32)",64,0.25823697467406675,1e-06,0.0001,0.999,84,700,0.2927996213356872
"(64,)",64,0.0,1e-06,0.0001,0.999,79,150,-1.0
"(64, 32)",74,0.14864009799439767,0.000873647361846116,0.0001,0.623918601646458,81,621,-1.0
"(64, 32)",67,0.0040765339050527925,8.429404447391136e-05,0.08034466149804532,0.999,95,312,-1.0
"(64, 32)",68,0.06120311670979581,0.0003630526026339995,0.0050759017559804985,0.2532723653986229,75,309,-1.0
"(64, 32)",64,0.30946026147273165,0.0005062771185241813,0.0001,0.999,75,700,-1.0
"(64, 32)",131,0.0877679447853028,0.0003658302151473982,0.0001,0.999,93,700,0.4998010346199761
"(64,)",149,0.4,0.0007359329642922912,0.0001,0.999,90,700,-1.0
"(64, 32)",64,0.3449334539726894,0.00038383236544979236,0.0001000000000000001,0.999,91,150,0.5041998775739703
"(64,)",74,0.3184295840446264,0.0006557383152564453,0.0001,0.999,81,401,0.48162886324446214
"(64,)",107,0.2818622894996324,0.0001598607340143909,0.0001,0.6037790069810414,91,700,-1.0
"(64, 32)",86,0.23552975515418076,0.00021271470202434943,0.0001,0.819481772513968,81,666,0.40349841800230807
"(64, 32)",69,0.0811744358842908,0.0003178244847955761,0.0001,0.999,85,150,0.5044969253462813
"(64, 32)",105,0.21912055705552294,7.557138267216648e-05,0.005157918425316898,0.7745911868113614,81,291,-1.0
"(64,)",101,0.392889327023407,0.0006909922009693463,0.0001,0.999,89,389,0.4886487628779435
"(64, 32)",146,0.38727058931188385,0.001,0.05200180372972049,0.8686861850083648,95,700,-1.0
"(64, 32)",73,0.07082358611869856,0.00021572060045265567,0.0001,0.8303726007644767,79,647,0.40160495505803356
"(64,)",100,0.21111406032265317,0.00012608720008229086,0.005469002732734791,0.999,79,700,0.490913914312243
"(64,)",147,0.33344097942151923,0.00026731154282950195,0.0001,0.999,93,700,0.48428173497811383
"(64,)",138,0.2936873865856732,0.000673016018689068,0.0001,0.999,89,391,0.4860061016049874
"(64, 32)",130,0.3612653130858098,0.00012935367952130115,0.0001,0.999,85,700,0.5051067780872796
"(64,)",64,0.2656021142689095,0.0006670408168718941,0.0001,0.999,80,469,0.4802058529982836
"(64, 32)",90,0.38428299747386374,0.0006871101926941622,0.0001,0.999,80,150,0.5097145269963552
"(64,)",104,0.23106599276107237,0.0006790810534504564,0.012430030495772681,0.999,79,317,0.48242472476455767
"(64,)",144,0.18263575513629549,0.00013236023121072574,0.005276668302221137,0.999,80,700,0.48308794269797056
"(64, 32)",123,0.3138623747993007,0.00030111530415089226,0.0001,0.999,81,700,0.5068832173240526
"(64,)",69,0.16501290227605278,0.00021421901140993612,0.0001,0.9893109540970306,75,238,0.4934341424592121
"(64,)",88,0.37830141117805494,0.00021710421364661058,0.07420538624787186,0.9975554286346097,91,187,-1.0
"(64,)",87,0.08372951346926073,0.00013982598811188506,0.0001,0.999,95,180,0.48083300172436666
"(64, 32)",148,0.006148714792007186,0.0001483422296287367,0.0001,0.8026136959308271,81,389,0.39610345719268975
"(64, 32)",114,0.006840372528643871,7.277794421462571e-05,0.02228973208378255,0.7384986845329671,80,580,0.3909079117284966
