153,16.1451,16.1726
154,16.1419,16.1696
155,16.1388,16.1666
156,16.1357,16.1636
157,16.1326,16.1606
158,16.1296,16.1576
159,16.1265,16.1546
160,16.1234,16.1516
161,16.1203,16.1487
162,16.1173,16.1457
163,16.1142,16.1427
164,16.1112,16.1398
165,16.1081,16.1368
166,16.1051,16.1339
167,16.1020,16.1309
168,16.0990,16.1280
169,16.0960,16.1251
170,16.0930,16.1222
171,16.0900,16.1192
172,16.0870,16.1163
173,16.0840,16.1134
174,16.0810,16.1105
175,16.0780,16.1076
176,16.0750,16.1047
177,16.0720,16.1019
178,16.0691,16.0990
179,16.0661,16.0961
180,16.0631,16.0933
181,16.0602,16.0904
182,16.0572,16.0875
183,16.0543,16.0847
184,16.0514,16.0819
185,16.0484,16.0790
186,16.0455,16.0762
187,16.0426,16.0734
188,16.0397,16.0705
189,16.0368,16.0677
190,16.0339,16.0649
191,16.0310,16.0621
192,16.0281,16.0593
193,16.0252,16.0565
194,16.0223,16.0537
195,16.0194,16.0509
196,16.0165,16.0481
197,16.0137,16.0454
198,16.0108,16.0426
199,16.0080,16.0398
200,16.0051,16.0371
201,16.0023,16.0343
202,15.9994,16.0316
203,15.9966,16.0288
204,15.9938,16.0261
205,15.9910,16.0233
206,15.9881,16.0206
207,15.9853,16.0179
208,15.9825,16.0152
209,15.9797,16.0125
210,15.9769,16.0097
211,15.9741,16.0070
212,15.9713,16.0043
213,15.9685,16.0016
214,15.9658,15.9990
215,15.9630,15.9963
216,15.9602,15.9936
217,15.9575,15.9909
218,15.9547,15.9882
219,15.9520,15.9856
220,15.9492,15.9829
221,15.9465,15.9802
222,15.9437,15.9776
223,15.9410,15.9749
224,15.9383,15.9723
225,15.9355,15.9697
226,15.9328,15.9670
227,15.9301,15.9644
228,15.9274,15.9618
229,15.9247,15.9592
230,15.9220,15.9565
231,15.9193,15.9539
232,15.9166,15.9513
233,15.9139,15.9487
234,15.9112,15.9461
235,15.9086,15.9435
236,15.9059,15.9409
237,15.9032,15.9383
238,15.9005,15.9358
239,15.8979,15.9332
240,15.8952,15.9306
241,15.8926,15.9281
242,15.8899,15.9255
243,15.8873,15.9229
244,15.8847,15.9204
245,15.8820,15.9178
246,15.8794,15.9153
247,15.8768,15.9127
248,15.8742,15.9102
249,15.8715,15.9077
250,15.8689,15.9051
251,15.8663,15.9026
252,15.8637,15.9001
253,15.8611,15.8976
254,15.8585,15.8951
255,15.8560,15.8926
256,15.8534,15.8901
257,15.8508,15.8876
258,15.8482,15.8851
259,15.8456,15.8826
260,15.8431,15.8801
261,15.8405,15.8776
262,15.8379,15.8751
263,15.8354,15.8726
264,15.8328,15.8702
265,15.8303,15.8677
266,15.8278,15.8652
267,15.8252,15.8628
268,15.8227,15.8603
269,15.8202,15.8579
270,15.8176,15.8554
271,15.8151,15.8530
272,15.8126,15.8506
273,15.8101,15.8481
274,15.8076,15.8457
275,15.8051,15.8433
276,15.8026,15.8408
277,15.8001,15.8384
278,15.7976,15.8360
279,15.7951,15.8336
280,15.7926,15.8312
281,15.7901,15.8288
282,15.7876,15.8264
283,15.7852,15.8240
284,15.7827,15.8216
285,15.7802,15.8192
286,15.7778,15.8168
287,15.7753,15.8144
288,15.7728,15.8120
289,15.7704,15.8097
290,15.7679,15.8073
291,15.7655,15.8049
292,15.7631,15.8026
293,15.7606,15.8002
294,15.7582,15.7978
295,15.7558,15.7955
296,15.7533,15.7931
297,15.7509,15.7908
298,15.7485,15.7884
299,15.7461,15.7861
300,15.7437,15.7838
301,15.7413,15.7814
302,15.7389,15.7791
303,15.7365,15.7768
304,15.7341,15.7745
305,15.7317,15.7721
306,15.7293,15.7698
307,15.7269,15.7675
308,15.7245,15.7652
309,15.7221,15.7629
310,15.7198,15.7606
311,15.7174,15.7583
312,15.7150,15.7560
313,15.7127,15.7537
314,15.7103,15.7514
315,15.7079,15.7491
316,15.7056,15.7469
317,15.7032,15.7446
318,15.7009,15.7423
319,15.6985,15.7400
320,15.6962,15.7378
321,15.6939,15.7355
322,15.6915,15.7332
323,15.6892,15.7310
324,15.6869,15.7287
325,15.6846,15.7265
326,15.6822,15.7242
327,15.6799,15.7220
328,15.6776,15.7197
329,15.6753,15.7175
330,15.6730,15.7153
331,15.6707,15.7130
332,15.6684,15.7108
333,15.6661,15.7086
334,15.6638,15.7063
335,15.6615,15.7041
336,15.6592,15.7019
337,15.6569,15.6997
338,15.6546,15.6975
339,15.6523,15.6953
340,15.6501,15.6931
341,15.6478,15.6908
342,15.6455,15.6886
343,15.6433,15.6865
344,15.6410,15.6843
345,15.6387,15.6821
346,15.6365,15.6799
347,15.6342,15.6777
348,15.6320,15.6755
349,15.6297,15.6733
350,15.6275,15.6712
351,15.6252,15.6690
352,15.6230,15.6668
353,15.6208,15.6646
354,15.6185,15.6625
355,15.6163,15.6603
356,15.6141,15.6582
357,15.6118,15.6560
358,15.6096,15.6538
359,15.6074,15.6517
360,15.6052,15.6496
361,15.6030,15.6474
362,15.6008,15.6453
363,15.5986,15.6431
364,15.5963,15.6410
365,15.5941,15.6389
366,15.5919,15.6367
367,15.5898,15.6346
368,15.5876,15.6325
369,15.5854,15.6304
370,15.5832,15.6282
371,15.5810,15.6261
372,15.5788,15.6240
373,15.5766,15.6219
374,15.5745,15.6198
375,15.5723,15.6177
376,15.5701,15.6156
377,15.5680,15.6135
378,15.5658,15.6114
379,15.5636,15.6093
380,15.5615,15.6072
381,15.5593,15.6051
382,15.5572,15.6030
383,15.5550,15.6009
384,15.5529,15.5988
385,15.5507,15.5968
386,15.5486,15.5947
387,15.5464,15.5926
388,15.5443,15.5905
389,15.5422,15.5885
390,15.5400,15.5864
391,15.5379,15.5843
392,15.5358,15.5823
393,15.5337,15.5802
394,15.5315,15.5782
395,15.5294,15.5761
396,15.5273,15.5741
397,15.5252,15.5720
398,15.5231,15.5700
399,15.5210,15.5679
400,15.5189,15.5659
401,15.5168,15.5639
402,15.5147,15.5618
403,15.5126,15.5598
404,15.5105,15.5577
405,15.5084,15.5557
406,15.5063,15.5537
407,15.5042,15.5517
408,15.5021,15.5497
409,15.5000,15.5476
410,15.4979,15.5456
411,15.4959,15.5436
412,15.4938,15.5416
413,15.4917,15.5396
414,15.4896,15.5376
415,15.4876,15.5356
416,15.4855,15.5336
417,15.4834,15.5316
418,15.4814,15.5296
419,15.4793,15.5276
420,15.4773,15.5256
421,15.4752,15.5236
422,15.4732,15.5216
423,15.4711,15.5196
424,15.4691,15.5176
425,15.4670,15.5157
426,15.4650,15.5137
427,15.4629,15.5117
428,15.4609,15.5097
429,15.4589,15.5078
430,15.4568,15.5058
431,15.4548,15.5038
432,15.4528,15.5018
433,15.4508,15.4999
434,15.4487,15.4979
435,15.4467,15.4960
436,15.4447,15.4940
437,15.4427,15.4921
438,15.4407,15.4901
439,15.4387,15.4882
440,15.4367,15.4862
441,15.4346,15.4843
442,15.4326,15.4823
443,15.4306,15.4804
444,15.4286,15.4784
445,15.4266,15.4765
446,15.4246,15.4746
447,15.4227,15.4726
448,15.4207,15.4707
449,15.4187,15.4688
450,15.4167,15.4668
451,15.4147,15.4649
452,15.4127,15.4630
453,15.4107,15.4611
454,15.4088,15.4592
455,15.4068,15.4572
456,15.4048,15.4553
457,15.4028,15.4534
458,15.4009,15.4515
459,15.3989,15.4496
460,15.3969,15.4477
461,15.3950,15.4458
462,15.3930,15.4439
463,15.3911,15.4420
464,15.3891,15.4401
465,15.3872,15.4382
466,15.3852,15.4363
467,15.3833,15.4344
468,15.3813,15.4325
469,15.3794,15.4306
470,15.3774,15.4288
471,15.3755,15.4269
472,15.3735,15.4250
473,15.3716,15.4231
474,15.3697,15.4212
475,15.3677,15.4194
476,15.3658,15.4175
477,15.3639,15.4156
478,15.3619,15.4137
479,15.3600,15.4119
480,15.3581,15.4100
481,15.3562,15.4081
482,15.3542,15.4063
483,15.3523,15.4044
484,15.3504,15.4026
485,15.3485,15.4007
486,15.3466,15.3989
487,15.3447,15.3970
488,15.3428,15.3952
489,15.3409,15.3933
490,15.3390,15.3915
491,15.3371,15.3896
492,15.3351,15.3878
493,15.3333,15.3859
494,15.3314,15.3841
495,15.3295,15.3822
496,15.3276,15.3804
497,15.3257,15.3786
498,15.3238,15.3767
499,15.3219,15.3749
500,15.3200,15.3731
501,15.3181,15.3713
502,15.3162,15.3694
503,15.3144,15.3676
504,15.3125,15.3658
505,15.3106,15.3640
506,15.3087,15.3621
507,15.3069,15.3603
508,15.3050,15.3585
509,15.3031,15.3567
510,15.3012,15.3549
511,15.2994,15.3531
512,15.2975,15.3513
513,15.2957,15.3495
514,15.2938,15.3477
515,15.2919,15.3459
516,15.2901,15.3441
517,15.2882,15.3423
518,15.2864,15.3405
519,15.2845,15.3387
520,15.2827,15.3369
521,15.2808,15.3351
522,15.2790,15.3333
523,15.2771,15.3315
524,15.2753,15.3297
525,15.2735,15.3279
526,15.2716,15.3261
527,15.2698,15.3244
528,15.2679,15.3226
529,15.2661,15.3208
530,15.2643,15.3190
531,15.2624,15.3172
532,15.2606,15.3155
533,15.2588,15.3137
534,15.2569,15.3119
535,15.2551,15.3102
536,15.2533,15.3084
537,15.2515,15.3066
538,15.2497,15.3049
539,15.2478,15.3031
540,15.2460,15.3013
541,15.2442,15.2996
542,15.2424,15.2978
543,15.2406,15.2961
544,15.2388,15.2943
545,15.2370,15.2926
546,15.2352,15.2908
547,15.2334,15.2891
548,15.2316,15.2873
549,15.2298,15.2856
550,15.2280,15.2838
551,15.2262,15.2821
552,15.2244,15.2803
553,15.2226,15.2786
554,15.2208,15.2768
555,15.2190,15.2751
556,15.2172,15.2734
557,15.2154,15.2716
558,15.2136,15.2699
559,15.2118,15.2682
560,15.2101,15.2664
561,15.2083,15.2647
562,15.2065,15.2630
563,15.2047,15.2613
564,15.2029,15.2595
565,15.2012,15.2578
566,15.1994,15.2561
567,15.1976,15.2544
568,15.1958,15.2527
569,15.1941,15.2509
570,15.1923,15.2492
571,15.1905,15.2475
572,15.1888,15.2458
573,15.1870,15.2441
574,15.1852,15.2424
575,15.1835,15.2407
576,15.1817,15.2390
577,15.1800,15.2373
578,15.1782,15.2355
579,15.1764,15.2338
580,15.1747,15.2321
581,15.1729,15.2304
582,15.1712,15.2287
583,15.1694,15.2270
584,15.1677,15.2254
585,15.1659,15.2237
586,15.1642,15.2220
587,15.1625,15.2203
588,15.1607,15.2186
589,15.1590,15.2169
590,15.1572,15.2152
591,15.1555,15.2135
592,15.1538,15.2118
593,15.1520,15.2101
594,15.1503,15.2085
595,15.1486,15.2068
596,15.1468,15.2051
597,15.1451,15.2034
598,15.1434,15.2017
599,15.1416,15.2001
600,15.1399,15.1984
601,15.1382,15.1967
602,15.1365,15.1951
603,15.1347,15.1934
604,15.1330,15.1917
605,15.1313,15.1900
606,15.1296,15.1884
607,15.1279,15.1867
608,15.1261,15.1850
609,15.1244,15.1834
610,15.1227,15.1817
611,15.1210,15.1801
612,15.1193,15.1784
613,15.1176,15.1767
614,15.1159,15.1751
615,15.1142,15.1734
616,15.1125,15.1718
617,15.1108,15.1701
618,15.1091,15.1685
619,15.1074,15.1668
620,15.1057,15.1652
621,15.1040,15.1635
622,15.1023,15.1619
623,15.1006,15.1602
624,15.0989,15.1586
625,15.0972,15.1569
626,15.0955,15.1553
627,15.0938,15.1537
628,15.0921,15.1520
629,15.0904,15.1504
630,15.0887,15.1487
631,15.0870,15.1471
632,15.0854,15.1455
633,15.0837,15.1438
634,15.0820,15.1422
635,15.0803,15.1406
636,15.0786,15.1389
637,15.0769,15.1373
638,15.0753,15.1357
639,15.0736,15.1341
640,15.0719,15.1324
641,15.0702,15.1308
642,15.0686,15.1292
643,15.0669,15.1276
644,15.0652,15.1259
645,15.0636,15.1243
646,15.0619,15.1227
647,15.0602,15.1211
648,15.0585,15.1195
649,15.0569,15.1179
650,15.0552,15.1163
651,15.0536,15.1146
652,15.0519,15.1130
653,15.0502,15.1114
654,15.0486,15.1098
655,15.0469,15.1082
656,15.0453,15.1066
657,15.0436,15.1050
658,15.0420,15.1034
659,15.0403,15.1018
660,15.0386,15.1002
661,15.0370,15.0986
662,15.0354,15.0970
663,15.0337,15.0954
664,15.0321,15.0938
665,15.0304,15.0922
666,15.0288,15.0906
667,15.0271,15.0890
668,15.0255,15.0874
669,15.0238,15.0858
670,15.0222,15.0842
671,15.0206,15.0826
672,15.0189,15.0810
673,15.0173,15.0794
674,15.0156,15.0778
675,15.0140,15.0763
676,15.0124,15.0747
677,15.0107,15.0731
678,15.0091,15.0715
679,15.0075,15.0699
680,15.0059,15.0683
681,15.0042,15.0668
682,15.0026,15.0652
683,15.0010,15.0636
684,14.9993,15.0620
685,14.9977,15.0605
686,14.9961,15.0589
687,14.9945,15.0573
688,14.9928,15.0557
689,14.9912,15.0542
690,14.9896,15.0526
691,14.9880,15.0510
692,14.9864,15.0494
693,14.9848,15.0479
694,14.9831,15.0463
695,14.9815,15.0447
696,14.9799,15.0432
697,14.9783,15.0416
698,14.9767,15.0401
699,14.9751,15.0385
700,14.9735,15.0369
