epoch,train_loss,val_loss
1,12.1241,8.6687
2,7.5383,6.3385
3,5.7999,5.2227
4,4.8886,4.6625
5,4.4052,4.1715
6,4.1404,4.0929
7,3.9923,3.8909
8,3.9015,3.8232
9,3.8604,3.8885
10,3.8276,3.7869
11,3.8006,3.8259
12,3.7989,3.8735
13,3.7683,3.7903
14,3.7646,3.7075
15,3.7606,3.7666
16,3.7539,3.7641
17,3.7437,3.7201
18,3.7355,3.7227
19,3.7294,3.7526
20,3.7242,3.7181
21,3.7144,3.6299
22,3.7127,3.7051
23,3.7060,3.6337
24,3.7013,3.6154
25,3.6963,3.6884
26,3.6890,3.6581
27,3.6840,3.6426
28,3.6819,3.6418
29,3.6728,3.6513
30,3.6692,3.5957
31,3.6649,3.6741
32,3.6590,3.6297
33,3.6585,3.6101
34,3.6478,3.5932
35,3.6465,3.6085
36,3.6412,3.5812
37,3.6362,3.5847
38,3.6377,3.5730
39,3.6291,3.5750
40,3.6227,3.5574
41,3.6218,3.5620
42,3.6151,3.5524
43,3.6115,3.5703
44,3.6055,3.5550
45,3.6063,3.5991
46,3.6031,3.5606
47,3.5905,3.6125
48,3.5919,3.5842
49,3.5906,3.5693
50,3.5860,3.5656
51,3.5789,3.6015
52,3.5789,3.5585
53,3.5758,3.5628
54,3.5686,3.5588
55,3.5687,3.5417
56,3.5643,3.6137
57,3.5597,3.5855
58,3.5602,3.5916
59,3.5554,3.5803
60,3.5534,3.5473
61,3.5481,3.5545
62,3.5445,3.5797
63,3.5458,3.5571
64,3.5383,3.5427
65,3.5378,3.5526
66,3.5355,3.5371
67,3.5343,3.5391
68,3.5324,3.5587
69,3.5270,3.5548
70,3.5272,3.5388
71,3.5211,3.5458
72,3.5244,3.5415
73,3.5165,3.5347
74,3.5194,3.5360
75,3.5148,3.5293
76,3.5158,3.5356
77,3.5124,3.5100
78,3.5086,3.5219
79,3.5068,3.5272
80,3.5046,3.5464
81,3.5052,3.5179
82,3.4985,3.5026
83,3.5026,3.5115
84,3.4994,3.4963
85,3.4970,3.4882
86,3.4962,3.5005
87,3.4947,3.5123
88,3.4906,3.5109
89,3.4934,3.4952
90,3.4882,3.5015
91,3.4869,3.4858
92,3.4893,3.4946
93,3.4827,3.4901
94,3.4807,3.4611
95,3.4834,3.4998
96,3.4821,3.4805
97,3.4802,3.4746
98,3.4781,3.4766
99,3.4762,3.5001
100,3.4733,3.4620
101,3.4734,3.4716
102,3.4750,3.4747
103,3.4702,3.4491
104,3.4710,3.4593
105,3.4702,3.4759
106,3.4664,3.4551
107,3.4663,3.4747
108,3.4669,3.4644
109,3.4642,3.4614
110,3.4643,3.4543
111,3.4617,3.4563
112,3.4608,3.4589
113,3.4600,3.4539
114,3.4574,3.4463
115,3.4578,3.4490
116,3.4567,3.4435
117,3.4557,3.4620
118,3.4529,3.4400
119,3.4549,3.4502
120,3.4522,3.4498
121,3.4516,3.4378
122,3.4496,3.4321
123,3.4491,3.4452
124,3.4477,3.4397
125,3.4475,3.4570
126,3.4453,3.4384
127,3.4460,3.4360
128,3.4434,3.4278
129,3.4437,3.4458
130,3.4413,3.4216
131,3.4380,3.4302
132,3.4433,3.4274
133,3.4382,3.4290
