epoch,spent_eps,train_loss,val_loss
1,0.1010,4.9514,4.3792
2,0.1011,4.9296,4.3540
3,0.1013,4.8995,4.3360
4,0.1015,4.9001,4.3393
5,0.1017,4.8679,4.3043
6,0.1020,4.8418,4.2813
7,0.1023,4.8076,4.2631
8,0.1027,4.7846,4.2457
9,0.1031,4.7584,4.2167
10,0.1036,4.7378,4.1960
11,0.1042,4.6982,4.1948
12,0.1047,4.6996,4.1764
13,0.1054,4.6864,4.1682
14,0.1060,4.6617,4.1521
15,0.1067,4.6415,4.1400
16,0.1075,4.6295,4.1278
17,0.1083,4.6107,4.1013
18,0.1092,4.5835,4.0896
19,0.1101,4.5534,4.0648
20,0.1111,4.5429,4.0519
21,0.1121,4.5131,4.0362
22,0.1131,4.5127,4.0302
23,0.1142,4.5044,4.0241
24,0.1154,4.4924,4.0110
25,0.1166,4.4740,3.9941
26,0.1178,4.4534,3.9770
27,0.1191,4.4412,3.9742
28,0.1205,4.4375,3.9608
29,0.1219,4.4149,3.9414
30,0.1233,4.3882,3.9355
31,0.1248,4.3855,3.9239
32,0.1263,4.3674,3.9120
33,0.1279,4.3598,3.9098
34,0.1296,4.3500,3.9002
35,0.1312,4.3415,3.9017
36,0.1330,4.3210,3.8829
37,0.1348,4.3239,3.8762
38,0.1366,4.3044,3.8703
39,0.1384,4.2970,3.8585
40,0.1404,4.2915,3.8534
41,0.1423,4.2785,3.8466
42,0.1444,4.2704,3.8312
43,0.1464,4.2459,3.8176
44,0.1485,4.2367,3.8151
45,0.1507,4.2279,3.8061
46,0.1529,4.2099,3.7944
47,0.1552,4.1979,3.7839
48,0.1575,4.1942,3.7707
49,0.1598,4.1765,3.7636
50,0.1622,4.1681,3.7594
51,0.1647,4.1711,3.7488
52,0.1672,4.1483,3.7374
53,0.1697,4.1494,3.7298
54,0.1723,4.1316,3.7208
55,0.1750,4.1304,3.7219
56,0.1776,4.1279,3.7159
57,0.1804,4.1107,3.7163
58,0.1832,4.1155,3.7176
59,0.1860,4.1006,3.7104
60,0.1889,4.0952,3.7044
61,0.1918,4.0921,3.6922
62,0.1948,4.0780,3.6858
63,0.1978,4.0755,3.6889
64,0.2009,4.0662,3.6829
65,0.2040,4.0616,3.6740
66,0.2072,4.0550,3.6660
67,0.2104,4.0470,3.6642
68,0.2137,4.0447,3.6600
69,0.2170,4.0421,3.6537
