epoch,spent_eps,train_loss,val_loss
1,0.1324,1.7193,1.2871
2,0.1341,1.2557,1.0190
3,0.1354,1.0203,0.8169
4,0.1370,0.8744,0.6793
5,0.1391,0.7686,0.5865
6,0.1416,0.6959,0.5135
7,0.1445,0.6402,0.4754
8,0.1476,0.6004,0.4352
9,0.1508,0.5611,0.4024
10,0.1543,0.5318,0.3865
11,0.1582,0.5069,0.3627
12,0.1625,0.4831,0.3495
13,0.1671,0.4659,0.3386
14,0.1720,0.4457,0.3263
15,0.1774,0.4374,0.3161
16,0.1830,0.4237,0.3108
17,0.1890,0.4142,0.3117
18,0.1954,0.4056,0.3077
19,0.2022,0.3944,0.3026
20,0.2092,0.3850,0.2981
21,0.2167,0.3774,0.2953
22,0.2245,0.3720,0.2917
23,0.2324,0.3655,0.2902
24,0.2407,0.3609,0.2887
25,0.2494,0.3560,0.2852
26,0.2584,0.3510,0.2830
27,0.2678,0.3454,0.2794
28,0.2774,0.3417,0.2764
29,0.2874,0.3393,0.2737
30,0.2974,0.3349,0.2722
31,0.3075,0.3302,0.2720
32,0.3177,0.3292,0.2699
33,0.3278,0.3261,0.2688
34,0.3380,0.3227,0.2686
35,0.3482,0.3212,0.2679
36,0.3584,0.3182,0.2662
37,0.3686,0.3156,0.2655
38,0.3789,0.3140,0.2633
39,0.3891,0.3118,0.2628
40,0.3994,0.3091,0.2622
41,0.4098,0.3087,0.2611
42,0.4201,0.3065,0.2610
43,0.4305,0.3053,0.2612
44,0.4408,0.3033,0.2611
45,0.4512,0.3009,0.2600
46,0.4617,0.3014,0.2592
47,0.4721,0.2993,0.2581
48,0.4826,0.2986,0.2581
49,0.4930,0.2974,0.2570
50,0.5035,0.2954,0.2572
51,0.5140,0.2945,0.2566
52,0.5245,0.2950,0.2562
53,0.5351,0.2925,0.2556
54,0.5456,0.2920,0.2558
55,0.5562,0.2907,0.2556
56,0.5668,0.2900,0.2552
57,0.5774,0.2901,0.2550
58,0.5880,0.2875,0.2545
59,0.5987,0.2877,0.2532
60,0.6093,0.2864,0.2527
61,0.6200,0.2853,0.2521
62,0.6307,0.2847,0.2520
63,0.6413,0.2824,0.2519
64,0.6521,0.2831,0.2514
65,0.6628,0.2818,0.2516
66,0.6736,0.2814,0.2512
67,0.6843,0.2800,0.2511
68,0.6951,0.2794,0.2508
69,0.7058,0.2791,0.2500
70,0.7167,0.2782,0.2501
71,0.7275,0.2778,0.2497
72,0.7383,0.2776,0.2497
73,0.7491,0.2768,0.2491
74,0.7600,0.2767,0.2488
75,0.7709,0.2759,0.2486
76,0.7817,0.2751,0.2488
77,0.7927,0.2748,0.2485
78,0.8036,0.2744,0.2484
79,0.8145,0.2741,0.2480
80,0.8255,0.2735,0.2478
81,0.8364,0.2714,0.2473
82,0.8473,0.2715,0.2474
83,0.8584,0.2716,0.2468
84,0.8693,0.2702,0.2465
85,0.8803,0.2707,0.2466
86,0.8914,0.2692,0.2466
87,0.9024,0.2700,0.2463
88,0.9134,0.2705,0.2463
89,0.9245,0.2693,0.2458
90,0.9356,0.2689,0.2455
91,0.9466,0.2682,0.2453
92,0.9577,0.2685,0.2451
93,0.9689,0.2687,0.2449
94,0.9800,0.2681,0.2450
95,0.9910,0.2669,0.2446
96,1.0021,0.2669,0.2446
97,1.0134,0.2661,0.2441
98,1.0246,0.2663,0.2439
99,1.0356,0.2653,0.2435
100,1.0468,0.2648,0.2431
101,1.0581,0.2657,0.2431
102,1.0694,0.2647,0.2428
103,1.0805,0.2636,0.2427
104,1.0916,0.2634,0.2423
105,1.1029,0.2642,0.2422
106,1.1143,0.2635,0.2419
107,1.1256,0.2628,0.2415
108,1.1367,0.2622,0.2410
109,1.1480,0.2619,0.2408
110,1.1593,0.2609,0.2408
111,1.1708,0.2613,0.2403
112,1.1821,0.2609,0.2402
113,1.1933,0.2597,0.2396
114,1.2046,0.2600,0.2396
115,1.2159,0.2602,0.2394
116,1.2274,0.2591,0.2389
117,1.2390,0.2582,0.2385
118,1.2503,0.2585,0.2383
119,1.2615,0.2580,0.2382
120,1.2729,0.2579,0.2378
121,1.2843,0.2570,0.2378
122,1.2959,0.2568,0.2375
123,1.3075,0.2565,0.2373
124,1.3189,0.2565,0.2372
125,1.3302,0.2561,0.2370
126,1.3416,0.2559,0.2367
127,1.3530,0.2556,0.2367
128,1.3646,0.2548,0.2361
129,1.3762,0.2555,0.2357
130,1.3880,0.2544,0.2352
131,1.3993,0.2546,0.2346
132,1.4107,0.2542,0.2345
133,1.4222,0.2537,0.2343
134,1.4337,0.2550,0.2338
135,1.4453,0.2535,0.2335
136,1.4570,0.2541,0.2334
137,1.4688,0.2535,0.2333
138,1.4805,0.2533,0.2332
139,1.4919,0.2534,0.2331
140,1.5033,0.2531,0.2333
141,1.5149,0.2520,0.2328
142,1.5265,0.2517,0.2326
143,1.5382,0.2516,0.2321
144,1.5500,0.2518,0.2320
145,1.5619,0.2505,0.2315
146,1.5738,0.2501,0.2309
147,1.5853,0.2496,0.2309
148,1.5968,0.2490,0.2303
149,1.6083,0.2497,0.2297
150,1.6200,0.2490,0.2294
151,1.6317,0.2489,0.2288
152,1.6435,0.2491,0.2287
153,1.6553,0.2486,0.2286
154,1.6673,0.2472,0.2283
155,1.6793,0.2479,0.2273
156,1.6911,0.2483,0.2270
157,1.7027,0.2472,0.2266
158,1.7142,0.2470,0.2262
159,1.7259,0.2473,0.2257
160,1.7377,0.2454,0.2253
161,1.7495,0.2462,0.2250
162,1.7614,0.2459,0.2246
163,1.7733,0.2446,0.2242
164,1.7853,0.2452,0.2242
165,1.7975,0.2450,0.2237
166,1.8096,0.2441,0.2236
167,1.8214,0.2437,0.2235
168,1.8330,0.2441,0.2234
169,1.8447,0.2444,0.2231
170,1.8564,0.2434,0.2228
171,1.8682,0.2431,0.2222
172,1.8801,0.2428,0.2216
173,1.8921,0.2425,0.2211
174,1.9041,0.2421,0.2209
175,1.9162,0.2418,0.2205
176,1.9284,0.2425,0.2202
177,1.9406,0.2414,0.2199
178,1.9530,0.2402,0.2194
179,1.9649,0.2412,0.2189
180,1.9766,0.2415,0.2185
181,1.9883,0.2397,0.2185
182,2.0002,0.2401,0.2180
183,2.0120,0.2381,0.2177
184,2.0240,0.2389,0.2175
185,2.0360,0.2403,0.2169
186,2.0481,0.2389,0.2169
187,2.0602,0.2385,0.2165
188,2.0724,0.2389,0.2164
189,2.0847,0.2374,0.2155
190,2.0971,0.2377,0.2151
191,2.1095,0.2375,0.2143
192,2.1219,0.2358,0.2139
193,2.1340,0.2381,0.2135
194,2.1458,0.2378,0.2135
195,2.1576,0.2362,0.2131
196,2.1695,0.2360,0.2124
197,2.1815,0.2363,0.2119
198,2.1935,0.2352,0.2118
199,2.2056,0.2356,0.2116
200,2.2178,0.2352,0.2114
201,2.2300,0.2354,0.2107
202,2.2423,0.2346,0.2102
203,2.2546,0.2340,0.2094
204,2.2670,0.2342,0.2092
205,2.2794,0.2334,0.2088
206,2.2920,0.2338,0.2085
207,2.3045,0.2337,0.2083
208,2.3172,0.2323,0.2076
209,2.3296,0.2328,0.2072
210,2.3415,0.2325,0.2064
211,2.3534,0.2318,0.2062
212,2.3654,0.2314,0.2059
213,2.3774,0.2307,0.2056
214,2.3895,0.2322,0.2051
215,2.4017,0.2307,0.2047
216,2.4139,0.2294,0.2045
217,2.4262,0.2302,0.2041
218,2.4385,0.2298,0.2037
219,2.4509,0.2294,0.2035
220,2.4634,0.2292,0.2033
221,2.4759,0.2292,0.2030
222,2.4884,0.2284,0.2027
223,2.5010,0.2283,0.2025
224,2.5137,0.2281,0.2016
225,2.5264,0.2288,0.2016
226,2.5392,0.2279,0.2011
227,2.5520,0.2276,0.2004
228,2.5648,0.2266,0.1995
229,2.5768,0.2260,0.1986
230,2.5888,0.2260,0.1985
231,2.6009,0.2258,0.1982
232,2.6131,0.2259,0.1976
233,2.6253,0.2259,0.1971
234,2.6375,0.2252,0.1967
235,2.6498,0.2247,0.1963
236,2.6622,0.2244,0.1958
237,2.6746,0.2240,0.1956
238,2.6871,0.2246,0.1954
239,2.6996,0.2240,0.1948
240,2.7122,0.2235,0.1939
241,2.7248,0.2230,0.1933
242,2.7375,0.2222,0.1926
243,2.7502,0.2240,0.1925
244,2.7630,0.2219,0.1921
245,2.7758,0.2218,0.1920
246,2.7887,0.2207,0.1916
247,2.8016,0.2206,0.1915
248,2.8146,0.2208,0.1914
249,2.8277,0.2213,0.1917
250,2.8408,0.2203,0.1911
251,2.8535,0.2200,0.1910
252,2.8657,0.2209,0.1902
