epoch,train_loss,val_loss
1,0.3930,0.2145
2,0.2370,0.1800
3,0.2038,0.1649
4,0.1872,0.1573
5,0.1769,0.1503
6,0.1695,0.1454
7,0.1627,0.1407
8,0.1577,0.1367
9,0.1537,0.1335
10,0.1494,0.1301
11,0.1458,0.1270
12,0.1427,0.1242
13,0.1396,0.1216
14,0.1371,0.1196
15,0.1341,0.1170
16,0.1316,0.1151
17,0.1294,0.1131
18,0.1277,0.1114
19,0.1257,0.1095
20,0.1236,0.1079
21,0.1217,0.1060
22,0.1201,0.1047
23,0.1181,0.1033
24,0.1169,0.1019
25,0.1160,0.1006
26,0.1133,0.0992
27,0.1125,0.0979
28,0.1114,0.0968
29,0.1101,0.0957
30,0.1089,0.0945
31,0.1076,0.0934
32,0.1065,0.0922
33,0.1053,0.0911
34,0.1042,0.0903
35,0.1028,0.0895
36,0.1022,0.0884
37,0.1012,0.0875
38,0.1002,0.0865
39,0.0992,0.0858
40,0.0983,0.0851
41,0.0976,0.0842
42,0.0965,0.0833
43,0.0960,0.0826
44,0.0951,0.0817
45,0.0942,0.0810
46,0.0931,0.0802
47,0.0924,0.0796
48,0.0920,0.0788
49,0.0910,0.0783
50,0.0901,0.0776
51,0.0896,0.0769
52,0.0892,0.0762
53,0.0888,0.0757
54,0.0878,0.0749
55,0.0865,0.0745
56,0.0860,0.0737
57,0.0854,0.0732
58,0.0852,0.0724
59,0.0839,0.0720
60,0.0838,0.0715
61,0.0830,0.0709
62,0.0823,0.0705
63,0.0818,0.0700
64,0.0812,0.0693
65,0.0809,0.0687
66,0.0802,0.0683
67,0.0798,0.0677
68,0.0794,0.0673
69,0.0786,0.0667
70,0.0780,0.0663
71,0.0779,0.0657
72,0.0768,0.0655
73,0.0765,0.0649
74,0.0763,0.0645
75,0.0752,0.0640
76,0.0750,0.0636
77,0.0747,0.0631
78,0.0740,0.0628
79,0.0739,0.0623
80,0.0733,0.0617
81,0.0729,0.0614
82,0.0722,0.0609
83,0.0716,0.0605
84,0.0711,0.0602
85,0.0712,0.0597
86,0.0704,0.0595
87,0.0702,0.0589
88,0.0696,0.0585
89,0.0688,0.0580
90,0.0685,0.0577
91,0.0683,0.0573
92,0.0675,0.0568
93,0.0672,0.0563
94,0.0672,0.0560
95,0.0664,0.0557
96,0.0660,0.0551
97,0.0656,0.0548
98,0.0649,0.0543
99,0.0645,0.0538
100,0.0643,0.0535
101,0.0636,0.0531
102,0.0631,0.0526
103,0.0630,0.0522
104,0.0627,0.0519
105,0.0622,0.0512
106,0.0618,0.0513
107,0.0612,0.0506
108,0.0606,0.0501
109,0.0602,0.0499
110,0.0599,0.0493
111,0.0595,0.0491
112,0.0591,0.0485
113,0.0587,0.0482
114,0.0581,0.0481
115,0.0579,0.0477
116,0.0576,0.0473
117,0.0573,0.0466
118,0.0573,0.0468
119,0.0568,0.0463
120,0.0563,0.0461
121,0.0560,0.0457
122,0.0558,0.0459
123,0.0556,0.0453
124,0.0551,0.0451
125,0.0550,0.0443
126,0.0549,0.0452
127,0.0547,0.0444
128,0.0540,0.0450
129,0.0537,0.0444
130,0.0535,0.0431
131,0.0530,0.0433
132,0.0530,0.0438
133,0.0531,0.0431
134,0.0528,0.0437
