epoch,spent_eps,train_loss,val_loss
1,0.1013,39.2255,39.1029
2,0.1018,39.2234,39.1014
3,0.1027,39.2784,39.0998
4,0.1038,39.2680,39.0984
5,0.1052,39.2943,39.0969
6,0.1068,39.2861,39.0955
7,0.1088,39.3447,39.0940
8,0.1110,39.2477,39.0925
9,0.1135,39.2456,39.0910
10,0.1163,39.2177,39.0895
11,0.1193,39.2482,39.0880
12,0.1227,39.3440,39.0865
13,0.1263,39.2690,39.0849
14,0.1302,39.1171,39.0834
15,0.1343,39.2519,39.0819
16,0.1388,39.2287,39.0804
17,0.1435,39.1797,39.0789
18,0.1485,39.3934,39.0775
19,0.1538,39.2232,39.0761
20,0.1593,39.1875,39.0746
21,0.1652,39.2248,39.0732
22,0.1713,39.2104,39.0716
23,0.1777,39.2719,39.0702
24,0.1844,39.2748,39.0688
25,0.1913,39.2219,39.0672
26,0.1985,39.2769,39.0658
27,0.2060,39.1358,39.0644
28,0.2138,39.2906,39.0629
29,0.2218,39.1430,39.0614
30,0.2298,39.2734,39.0599
31,0.2378,39.1056,39.0584
32,0.2458,39.2228,39.0569
33,0.2538,39.2737,39.0554
34,0.2619,39.1359,39.0540
35,0.2700,39.2358,39.0525
36,0.2780,39.1466,39.0510
37,0.2861,39.1433,39.0496
38,0.2943,39.0601,39.0482
39,0.3024,39.1687,39.0467
40,0.3105,39.1380,39.0452
41,0.3187,39.2357,39.0438
42,0.3269,39.1601,39.0424
43,0.3351,39.1090,39.0409
44,0.3432,39.1276,39.0394
45,0.3515,39.2165,39.0380
46,0.3597,39.2473,39.0366
47,0.3680,39.2190,39.0351
48,0.3762,39.2637,39.0336
49,0.3845,39.1242,39.0321
50,0.3928,39.2128,39.0306
51,0.4011,39.1670,39.0292
52,0.4094,39.0910,39.0278
53,0.4177,39.1454,39.0263
54,0.4260,39.1020,39.0249
55,0.4344,39.1440,39.0234
56,0.4428,39.2306,39.0219
57,0.4511,39.1500,39.0203
58,0.4595,39.2599,39.0188
59,0.4679,39.1625,39.0174
60,0.4763,39.2464,39.0160
61,0.4847,39.1739,39.0146
62,0.4932,39.2014,39.0131
63,0.5016,39.1716,39.0116
64,0.5100,39.1598,39.0102
65,0.5185,39.1327,39.0087
