epoch,train_loss,val_loss
1,0.4172,0.1981
2,0.2337,0.1704
3,0.2025,0.1584
4,0.1869,0.1505
5,0.1774,0.1446
6,0.1714,0.1403
7,0.1658,0.1364
8,0.1615,0.1337
9,0.1577,0.1308
10,0.1547,0.1292
11,0.1517,0.1264
12,0.1497,0.1253
13,0.1475,0.1223
14,0.1454,0.1211
15,0.1431,0.1194
16,0.1411,0.1176
17,0.1401,0.1156
18,0.1387,0.1135
19,0.1360,0.1123
20,0.1350,0.1111
21,0.1333,0.1092
22,0.1322,0.1078
23,0.1306,0.1068
24,0.1293,0.1060
25,0.1273,0.1044
26,0.1268,0.1023
27,0.1256,0.1013
28,0.1244,0.1000
29,0.1227,0.0984
30,0.1217,0.0973
31,0.1205,0.0961
32,0.1180,0.0947
33,0.1172,0.0933
34,0.1156,0.0914
35,0.1142,0.0898
36,0.1126,0.0883
37,0.1116,0.0867
38,0.1104,0.0851
39,0.1090,0.0836
40,0.1081,0.0825
41,0.1059,0.0812
42,0.1050,0.0796
43,0.1043,0.0783
44,0.1035,0.0784
45,0.1023,0.0765
46,0.1011,0.0753
47,0.1006,0.0735
48,0.1003,0.0738
49,0.0995,0.0761
50,0.0991,0.0729
51,0.0984,0.0711
52,0.0976,0.0708
53,0.0976,0.0719
54,0.0966,0.0690
55,0.0964,0.0687
56,0.0958,0.0694
57,0.0959,0.0708
58,0.0957,0.0691
59,0.0955,0.0682
60,0.0950,0.0682
61,0.0950,0.0664
62,0.0945,0.0681
63,0.0945,0.0651
64,0.0936,0.0661
65,0.0941,0.0658
66,0.0935,0.0675
67,0.0933,0.0660
68,0.0931,0.0650
69,0.0925,0.0668
70,0.0927,0.0651
71,0.0927,0.0657
72,0.0931,0.0644
73,0.0924,0.0650
74,0.0917,0.0642
75,0.0918,0.0626
76,0.0912,0.0622
77,0.0908,0.0647
78,0.0918,0.0634
79,0.0909,0.0615
80,0.0910,0.0628
81,0.0908,0.0615
82,0.0898,0.0667
83,0.0902,0.0618
84,0.0899,0.0669
85,0.0893,0.0620
86,0.0900,0.0614
87,0.0893,0.0667
88,0.0893,0.0611
89,0.0890,0.0621
90,0.0896,0.0612
91,0.0888,0.0626
92,0.0897,0.0654
93,0.0894,0.0601
94,0.0883,0.0608
95,0.0883,0.0601
96,0.0884,0.0614
97,0.0875,0.0606
98,0.0872,0.0609
99,0.0874,0.0613
100,0.0876,0.0653
101,0.0880,0.0590
102,0.0873,0.0626
103,0.0874,0.0594
104,0.0867,0.0636
105,0.0871,0.0626
106,0.0863,0.0604
107,0.0865,0.0585
108,0.0867,0.0590
109,0.0867,0.0642
110,0.0859,0.0594
111,0.0864,0.0613
112,0.0860,0.0626
113,0.0861,0.0609
114,0.0858,0.0633
115,0.0859,0.0584
116,0.0850,0.0600
117,0.0854,0.0594
118,0.0852,0.0596
119,0.0844,0.0585
120,0.0844,0.0604
121,0.0843,0.0577
122,0.0847,0.0571
123,0.0845,0.0624
124,0.0844,0.0578
125,0.0841,0.0602
126,0.0837,0.0589
127,0.0841,0.0600
128,0.0839,0.0597
129,0.0843,0.0564
130,0.0839,0.0588
131,0.0835,0.0602
132,0.0837,0.0570
133,0.0827,0.0604
134,0.0831,0.0625
135,0.0827,0.0566
136,0.0836,0.0604
137,0.0830,0.0559
138,0.0825,0.0567
139,0.0825,0.0568
140,0.0824,0.0553
141,0.0825,0.0575
142,0.0826,0.0573
143,0.0817,0.0576
144,0.0819,0.0560
145,0.0819,0.0567
146,0.0814,0.0555
147,0.0813,0.0552
148,0.0815,0.0576
149,0.0822,0.0561
150,0.0810,0.0594
151,0.0808,0.0613
152,0.0812,0.0579
153,0.0805,0.0553
154,0.0800,0.0546
155,0.0802,0.0558
156,0.0798,0.0549
157,0.0801,0.0562
158,0.0799,0.0567
159,0.0803,0.0554
160,0.0807,0.0562
161,0.0803,0.0557
162,0.0800,0.0561
163,0.0800,0.0595
