epoch,train_loss,val_loss
1,12.6190,11.6754
2,11.4097,10.9244
3,10.7517,10.3757
4,10.2381,9.9211
5,9.7909,9.5093
6,9.3812,9.1259
7,8.9991,8.7640
8,8.6396,8.4202
9,8.2970,8.0928
10,7.9726,7.7798
11,7.6621,7.4809
12,7.3660,7.1949
13,7.0840,6.9208
14,6.8117,6.6583
15,6.5540,6.4066
16,6.3052,6.1651
17,6.0677,5.9334
18,5.8386,5.7112
19,5.6190,5.4978
20,5.4094,5.2930
21,5.2076,5.0964
22,5.0135,4.9076
23,4.8287,4.7262
24,4.6493,4.5520
25,4.4776,4.3847
26,4.3126,4.2239
27,4.1548,4.0695
28,4.0026,3.9210
29,3.8563,3.7785
30,3.7164,3.6415
31,3.5815,3.5098
32,3.4525,3.3833
33,3.3279,3.2618
34,3.2084,3.1450
35,3.0937,3.0327
36,2.9825,2.9248
37,2.8766,2.8211
38,2.7750,2.7214
39,2.6770,2.6257
40,2.5831,2.5336
41,2.4920,2.4451
42,2.4053,2.3600
43,2.3214,2.2783
44,2.2411,2.1997
45,2.1639,2.1242
46,2.0897,2.0516
47,2.0185,1.9818
48,1.9495,1.9147
49,1.8838,1.8502
50,1.8205,1.7882
51,1.7598,1.7287
52,1.7011,1.6714
53,1.6447,1.6163
54,1.5907,1.5634
55,1.5383,1.5125
56,1.4887,1.4636
57,1.4402,1.4166
58,1.3942,1.3714
59,1.3497,1.3279
60,1.3070,1.2862
61,1.2658,1.2460
62,1.2266,1.2074
63,1.1885,1.1703
64,1.1518,1.1346
65,1.1170,1.1003
66,1.0833,1.0674
67,1.0509,1.0357
68,1.0196,1.0052
69,0.9898,0.9759
70,0.9611,0.9477
71,0.9332,0.9206
72,0.9067,0.8946
73,0.8813,0.8695
74,0.8567,0.8455
75,0.8331,0.8223
76,0.8101,0.8001
77,0.7886,0.7787
78,0.7673,0.7582
79,0.7469,0.7384
80,0.7279,0.7194
81,0.7089,0.7011
82,0.6910,0.6836
83,0.6738,0.6667
84,0.6573,0.6505
85,0.6413,0.6349
86,0.6259,0.6199
87,0.6112,0.6055
88,0.5971,0.5916
89,0.5835,0.5783
90,0.5705,0.5655
91,0.5579,0.5531
92,0.5457,0.5413
93,0.5341,0.5299
94,0.5230,0.5190
95,0.5121,0.5084
96,0.5018,0.4983
97,0.4918,0.4886
98,0.4823,0.4793
99,0.4731,0.4703
100,0.4644,0.4616
101,0.4558,0.4533
102,0.4476,0.4453
103,0.4399,0.4377
104,0.4322,0.4303
105,0.4251,0.4232
106,0.4180,0.4164
107,0.4113,0.4098
108,0.4048,0.4035
109,0.3987,0.3974
110,0.3928,0.3916
111,0.3869,0.3860
112,0.3814,0.3806
113,0.3761,0.3755
114,0.3713,0.3705
115,0.3663,0.3657
116,0.3616,0.3611
117,0.3571,0.3567
118,0.3528,0.3525
119,0.3486,0.3484
120,0.3445,0.3444
121,0.3408,0.3407
122,0.3370,0.3370
123,0.3334,0.3336
124,0.3300,0.3302
125,0.3267,0.3270
126,0.3235,0.3239
127,0.3205,0.3209
128,0.3175,0.3181
129,0.3147,0.3153
130,0.3120,0.3127
131,0.3095,0.3101
132,0.3070,0.3077
133,0.3046,0.3053
134,0.3022,0.3031
135,0.3000,0.3009
136,0.2979,0.2988
137,0.2958,0.2968
138,0.2939,0.2949
139,0.2920,0.2930
140,0.2901,0.2912
141,0.2884,0.2895
142,0.2867,0.2879
143,0.2851,0.2863
144,0.2835,0.2848
145,0.2820,0.2833
146,0.2806,0.2819
147,0.2792,0.2806
148,0.2779,0.2793
149,0.2766,0.2780
150,0.2754,0.2768
