epoch,spent_eps,train_loss,val_loss
1,0.4095,4.7513,3.6362
2,0.4114,3.9237,3.4839
3,0.4143,3.7113,3.3895
4,0.4182,3.5886,3.3137
5,0.4231,3.4812,3.2550
6,0.4289,3.4120,3.2045
7,0.4313,3.3479,3.1461
8,0.4332,3.2800,3.0914
9,0.4353,3.2170,3.0316
10,0.4376,3.1493,2.9677
11,0.4401,3.0856,2.9081
12,0.4429,3.0205,2.8429
13,0.4459,2.9479,2.7645
14,0.4491,2.8721,2.6827
15,0.4525,2.7997,2.6065
16,0.4562,2.7204,2.5267
17,0.4601,2.6574,2.4489
18,0.4643,2.5847,2.3818
19,0.4687,2.5379,2.3230
20,0.4733,2.4890,2.2708
21,0.4781,2.4507,2.2289
22,0.4832,2.4196,2.1938
23,0.4885,2.3865,2.1631
24,0.4940,2.3657,2.1474
25,0.4998,2.3523,2.1244
26,0.5057,2.3235,2.1053
27,0.5120,2.3143,2.0986
28,0.5184,2.3049,2.0774
29,0.5243,2.2874,2.0639
30,0.5300,2.2779,2.0590
31,0.5358,2.2746,2.0510
32,0.5418,2.2719,2.0532
33,0.5480,2.2750,2.0341
34,0.5544,2.2578,2.0276
35,0.5610,2.2473,2.0223
36,0.5678,2.2539,2.0226
37,0.5747,2.2430,2.0129
38,0.5819,2.2329,2.0084
39,0.5892,2.2512,2.0190
40,0.5967,2.2474,2.0087
41,0.6044,2.2363,2.0106
42,0.6123,2.2181,2.0072
43,0.6204,2.2239,2.0116
44,0.6287,2.2179,2.0141
45,0.6371,2.2295,2.0211
46,0.6458,2.2304,2.0161
47,0.6546,2.2562,2.0214
48,0.6636,2.2427,2.0180
49,0.6728,2.2289,2.0173
50,0.6822,2.2376,2.0113
51,0.6918,2.2233,2.0077
52,0.7016,2.2293,2.0137
53,0.7115,2.2229,2.0068
54,0.7217,2.2246,2.0115
55,0.7320,2.2017,2.0080
56,0.7426,2.2091,2.0036
57,0.7533,2.1964,1.9931
58,0.7642,2.1835,1.9911
59,0.7753,2.1807,1.9910
60,0.7865,2.1960,1.9913
61,0.7980,2.1847,1.9874
62,0.8097,2.1927,1.9925
63,0.8215,2.1946,1.9954
64,0.8334,2.1819,1.9919
65,0.8451,2.1864,1.9980
66,0.8569,2.2004,1.9926
67,0.8688,2.1741,2.0027
68,0.8810,2.1798,2.0005
69,0.8933,2.1763,1.9878
70,0.9058,2.1701,1.9840
71,0.9185,2.1690,1.9853
72,0.9314,2.1765,1.9920
73,0.9444,2.1849,1.9885
74,0.9577,2.1850,1.9937
75,0.9711,2.1670,1.9950
76,0.9843,2.1653,1.9886
77,0.9975,2.1670,1.9843
78,1.0109,2.1561,1.9781
79,1.0244,2.1560,1.9826
80,1.0380,2.1585,1.9792
81,1.0513,2.1562,1.9783
82,1.0648,2.1536,1.9774
83,1.0785,2.1797,1.9782
84,1.0921,2.1935,1.9884
85,1.1055,2.1791,1.9835
86,1.1191,2.1715,1.9855
87,1.1328,2.1684,1.9995
88,1.1466,2.1634,1.9838
89,1.1600,2.1703,1.9889
90,1.1736,2.1605,1.9872
91,1.1873,2.1608,1.9849
92,1.2012,2.1736,1.9854
93,1.2149,2.1588,1.9996
