epoch,train_loss,val_loss
1,28.4000,27.3451
2,27.4237,26.5658
3,26.7037,25.9397
4,26.1051,25.3951
5,25.5831,24.8905
6,25.1008,24.4046
7,24.6341,23.9236
8,24.1840,23.4434
9,23.7353,22.9599
10,23.2946,22.4741
11,22.8614,21.9876
12,22.4394,21.5042
13,22.0036,21.0253
14,21.5512,20.5530
15,21.1653,20.0941
16,20.7555,19.6511
17,20.3553,19.2273
18,19.9943,18.8259
19,19.6642,18.4488
20,19.3514,18.0975
21,19.0640,17.7723
22,18.7591,17.4730
23,18.4900,17.1987
24,18.2794,16.9483
25,18.0230,16.7209
26,17.8359,16.5150
27,17.6547,16.3286
28,17.4833,16.1585
29,17.3249,16.0049
30,17.1933,15.8655
31,17.0554,15.7382
32,16.9364,15.6224
33,16.8191,15.5163
34,16.7144,15.4195
35,16.5919,15.3303
36,16.4907,15.2477
37,16.4299,15.1710
38,16.3240,15.0993
39,16.2521,15.0322
40,16.1911,14.9688
41,16.1044,14.9094
42,16.0413,14.8537
43,15.9782,14.8006
44,15.9030,14.7500
45,15.8634,14.7019
46,15.8024,14.6554
47,15.7162,14.6114
48,15.6902,14.5688
49,15.6014,14.5281
50,15.5581,14.4885
51,15.5211,14.4500
52,15.4571,14.4129
53,15.4136,14.3768
54,15.3752,14.3412
55,15.3264,14.3071
56,15.2846,14.2736
57,15.2326,14.2410
58,15.1761,14.2091
59,15.1290,14.1778
60,15.1162,14.1473
61,15.0823,14.1171
62,15.0227,14.0876
63,14.9911,14.0589
64,14.9522,14.0305
65,14.9154,14.0025
66,14.8727,13.9751
67,14.8522,13.9480
68,14.8111,13.9213
69,14.7703,13.8948
70,14.7380,13.8687
71,14.7007,13.8433
72,14.6747,13.8180
73,14.6382,13.7929
74,14.5996,13.7685
75,14.5732,13.7441
76,14.5432,13.7199
77,14.5155,13.6960
78,14.4716,13.6724
79,14.4421,13.6491
80,14.4127,13.6262
81,14.3895,13.6034
82,14.3569,13.5805
83,14.3321,13.5581
84,14.2987,13.5361
85,14.2558,13.5140
86,14.2476,13.4921
87,14.2208,13.4705
88,14.2041,13.4491
89,14.1640,13.4280
90,14.1473,13.4068
91,14.1189,13.3860
92,14.0761,13.3654
93,14.0606,13.3449
94,14.0293,13.3244
95,14.0138,13.3042
96,13.9859,13.2842
97,13.9645,13.2643
98,13.9395,13.2447
99,13.9085,13.2249
100,13.8927,13.2052
101,13.8601,13.1859
102,13.8330,13.1666
103,13.8258,13.1474
104,13.7917,13.1284
105,13.7656,13.1095
106,13.7545,13.0908
107,13.7437,13.0720
108,13.6996,13.0535
109,13.6905,13.0350
110,13.6624,13.0167
111,13.6411,12.9984
112,13.6205,12.9802
113,13.6056,12.9622
114,13.5858,12.9445
115,13.5586,12.9266
116,13.5373,12.9089
117,13.5144,12.8912
118,13.4953,12.8736
119,13.4625,12.8563
120,13.4555,12.8392
121,13.4323,12.8220
122,13.4027,12.8051
123,13.4033,12.7880
124,13.3742,12.7711
125,13.3470,12.7544
126,13.3382,12.7375
127,13.3123,12.7209
128,13.2993,12.7044
129,13.2675,12.6880
130,13.2658,12.6716
131,13.2345,12.6551
132,13.2249,12.6389
133,13.1968,12.6228
134,13.1783,12.6067
135,13.1649,12.5908
136,13.1394,12.5748
137,13.1347,12.5591
138,13.1044,12.5433
139,13.0987,12.5276
140,13.0804,12.5120
141,13.0545,12.4965
142,13.0368,12.4809
143,13.0150,12.4656
144,13.0128,12.4502
145,12.9864,12.4349
146,12.9767,12.4197
147,12.9558,12.4045
148,12.9235,12.3895
149,12.9131,12.3746
150,12.8996,12.3597
151,12.8790,12.3448
152,12.8660,12.3300
153,12.8391,12.3153
154,12.8220,12.3007
155,12.8156,12.2861
156,12.8140,12.2716
157,12.7885,12.2571
158,12.7595,12.2426
159,12.7540,12.2282
160,12.7437,12.2139
161,12.7204,12.1996
162,12.6989,12.1855
163,12.7021,12.1713
164,12.6694,12.1573
165,12.6611,12.1433
166,12.6431,12.1293
167,12.6317,12.1155
168,12.6199,12.1016
169,12.5959,12.0879
170,12.5830,12.0742
171,12.5918,12.0606
172,12.5532,12.0470
173,12.5441,12.0334
174,12.5305,12.0199
175,12.5132,12.0065
176,12.4945,11.9931
177,12.4703,11.9798
178,12.4712,11.9666
179,12.4425,11.9533
180,12.4385,11.9401
181,12.4129,11.9270
182,12.4079,11.9139
183,12.3881,11.9010
184,12.3695,11.8881
185,12.3692,11.8751
186,12.3600,11.8622
187,12.3333,11.8494
188,12.3273,11.8366
189,12.3212,11.8239
190,12.2927,11.8113
191,12.2726,11.7988
192,12.2740,11.7861
193,12.2470,11.7737
194,12.2345,11.7612
195,12.2336,11.7488
196,12.2188,11.7364
197,12.1969,11.7241
198,12.1923,11.7118
199,12.1763,11.6996
200,12.1612,11.6875
201,12.1490,11.6752
202,12.1360,11.6632
203,12.1338,11.6511
204,12.1222,11.6391
205,12.1029,11.6273
206,12.0882,11.6154
207,12.0684,11.6035
208,12.0575,11.5919
209,12.0425,11.5801
210,12.0365,11.5684
211,12.0347,11.5568
212,12.0195,11.5453
213,12.0098,11.5337
214,11.9750,11.5222
215,11.9743,11.5108
216,11.9690,11.4994
217,11.9546,11.4880
218,11.9287,11.4767
219,11.9449,11.4654
220,11.9166,11.4542
