epoch,train_loss,val_loss
1,6.6577,5.9088
2,5.9941,5.6535
3,5.8022,5.5229
4,5.6662,5.4149
5,5.5408,5.3175
6,5.4324,5.2262
7,5.3327,5.1402
8,5.2359,5.0587
9,5.1445,4.9806
10,5.0641,4.9051
11,4.9820,4.8328
12,4.9052,4.7628
13,4.8316,4.6948
14,4.7596,4.6293
15,4.6910,4.5651
16,4.6237,4.5027
17,4.5561,4.4421
18,4.4929,4.3829
19,4.4338,4.3248
20,4.3709,4.2682
21,4.3135,4.2127
22,4.2570,4.1584
23,4.2003,4.1052
24,4.1451,4.0532
25,4.0939,4.0019
26,4.0402,3.9517
27,3.9879,3.9026
28,3.9386,3.8542
29,3.8885,3.8069
30,3.8395,3.7604
31,3.7927,3.7147
32,3.7467,3.6697
33,3.7016,3.6254
34,3.6553,3.5821
35,3.6129,3.5393
36,3.5679,3.4973
37,3.5250,3.4561
38,3.4851,3.4154
39,3.4442,3.3754
40,3.4020,3.3363
41,3.3636,3.2977
42,3.3241,3.2596
43,3.2850,3.2223
44,3.2480,3.1855
45,3.2100,3.1492
46,3.1734,3.1136
47,3.1382,3.0785
48,3.1017,3.0440
49,3.0684,3.0099
50,3.0331,2.9765
51,3.0006,2.9435
52,2.9673,2.9110
53,2.9348,2.8791
54,2.9021,2.8477
55,2.8710,2.8168
56,2.8393,2.7863
57,2.8097,2.7563
58,2.7790,2.7268
59,2.7496,2.6977
60,2.7194,2.6691
61,2.6918,2.6409
62,2.6626,2.6131
63,2.6351,2.5859
64,2.6073,2.5590
65,2.5808,2.5324
66,2.5535,2.5063
67,2.5277,2.4807
68,2.5018,2.4553
69,2.4755,2.4304
70,2.4506,2.4058
71,2.4272,2.3817
72,2.4026,2.3578
73,2.3785,2.3344
74,2.3554,2.3113
75,2.3321,2.2885
76,2.3094,2.2661
77,2.2874,2.2441
78,2.2635,2.2224
79,2.2429,2.2009
80,2.2218,2.1797
81,2.2002,2.1589
82,2.1786,2.1385
83,2.1599,2.1184
84,2.1387,2.0985
85,2.1188,2.0788
86,2.0989,2.0596
87,2.0804,2.0405
88,2.0605,2.0218
89,2.0419,2.0033
90,2.0230,1.9851
91,2.0053,1.9671
92,1.9862,1.9495
93,1.9696,1.9321
94,1.9513,1.9149
95,1.9354,1.8979
96,1.9172,1.8812
97,1.9013,1.8648
98,1.8841,1.8486
99,1.8676,1.8326
100,1.8520,1.8168
101,1.8361,1.8013
102,1.8210,1.7860
103,1.8056,1.7709
104,1.7901,1.7561
105,1.7754,1.7414
106,1.7615,1.7270
107,1.7464,1.7128
108,1.7321,1.6987
109,1.7185,1.6848
110,1.7043,1.6712
111,1.6905,1.6577
112,1.6774,1.6445
113,1.6642,1.6314
114,1.6507,1.6186
115,1.6372,1.6058
116,1.6249,1.5933
117,1.6123,1.5809
118,1.5997,1.5688
119,1.5882,1.5568
120,1.5761,1.5449
121,1.5638,1.5333
122,1.5520,1.5217
123,1.5402,1.5104
124,1.5287,1.4992
125,1.5185,1.4882
126,1.5072,1.4773
127,1.4961,1.4666
