epoch,train_loss,val_loss
1,16.6618,12.4327
2,12.5731,9.8423
3,10.8703,7.9040
4,9.6916,6.7941
5,8.9726,6.2046
6,8.4895,5.6870
7,8.0788,5.2366
8,7.7762,4.8511
9,7.5082,4.5297
10,7.2277,4.3177
11,7.0285,4.1660
12,6.8489,3.9815
13,6.7349,3.8271
14,6.5714,3.6553
15,6.4506,3.5503
16,6.3368,3.4356
17,6.2319,3.3131
18,6.1755,3.2003
19,6.0498,3.1397
20,5.9740,3.0411
21,5.8445,3.0241
22,5.8306,2.9219
23,5.7265,2.9294
24,5.6323,2.8172
25,5.5862,2.7460
26,5.5419,2.7189
27,5.5142,2.6735
28,5.3802,2.6148
29,5.4068,2.6101
30,5.3150,2.5279
31,5.3141,2.4997
32,5.2344,2.5090
33,5.2064,2.4746
34,5.1571,2.4092
35,5.1116,2.4141
36,5.0680,2.3635
37,5.0283,2.3342
38,4.9789,2.3017
39,4.9578,2.2851
40,4.8897,2.2186
41,4.8589,2.2282
42,4.7950,2.1508
43,4.7586,2.1636
44,4.7266,2.1496
45,4.7224,2.1017
46,4.7101,2.0796
47,4.7322,2.0853
48,4.6198,2.0871
49,4.6576,2.0451
50,4.6073,2.0050
51,4.5696,1.9782
52,4.5533,2.0081
53,4.5948,1.9823
54,4.5029,1.9573
55,4.5022,1.9350
56,4.4030,1.9172
57,4.4556,1.8934
58,4.4669,1.8868
59,4.4232,1.8873
60,4.4213,1.8580
61,4.3628,1.8620
62,4.3288,1.8035
63,4.3682,1.8110
64,4.3600,1.8185
65,4.2917,1.7752
66,4.3111,1.7793
67,4.2647,1.7795
68,4.2769,1.7491
69,4.2376,1.7644
70,4.2467,1.7423
71,4.2263,1.7162
72,4.1940,1.7219
73,4.2004,1.7447
74,4.1592,1.7138
75,4.1655,1.7313
76,4.1458,1.6598
77,4.1611,1.6915
78,4.1935,1.7043
79,4.0986,1.6786
80,4.0992,1.6689
81,4.0833,1.6698
82,4.0717,1.6677
83,4.1072,1.6912
84,4.0689,1.6348
85,4.1008,1.6625
86,4.0283,1.6554
87,4.0416,1.6132
88,4.0581,1.6386
89,3.9914,1.5881
90,4.0300,1.6277
91,3.9760,1.6184
92,3.9564,1.5969
93,3.9736,1.5829
94,3.9334,1.5576
95,3.9282,1.5815
96,3.8976,1.6015
97,3.9004,1.5791
98,3.8970,1.5735
99,3.9185,1.5857
100,3.9037,1.5865
101,3.8672,1.6113
102,3.8355,1.5517
103,3.8417,1.5543
104,3.8420,1.5383
105,3.8760,1.5542
106,3.8742,1.5647
107,3.8164,1.5368
108,3.8411,1.5318
109,3.8190,1.5161
110,3.8302,1.5496
111,3.8154,1.5370
112,3.8298,1.5190
113,3.8223,1.5546
114,3.7627,1.5455
115,3.7696,1.5336
116,3.7424,1.5045
117,3.7296,1.5115
118,3.7839,1.5170
119,3.7717,1.5330
120,3.7253,1.4973
121,3.7620,1.4863
122,3.7556,1.5018
123,3.7408,1.4966
124,3.7240,1.5064
125,3.7003,1.4803
126,3.7434,1.4886
127,3.6807,1.5030
128,3.6992,1.4642
129,3.6996,1.4992
130,3.6761,1.4683
131,3.6799,1.4518
132,3.6895,1.4814
133,3.6425,1.4648
134,3.6432,1.4577
135,3.6627,1.4475
136,3.6265,1.4484
137,3.6370,1.4850
138,3.6320,1.4617
139,3.6291,1.4784
140,3.6167,1.4310
141,3.6448,1.4489
142,3.5976,1.4677
143,3.6044,1.4336
144,3.5558,1.4340
145,3.6106,1.4375
146,3.6200,1.4364
147,3.5446,1.4433
148,3.5880,1.4276
149,3.6036,1.4406
150,3.5989,1.4264
151,3.5440,1.3845
152,3.5654,1.4480
153,3.5904,1.4252
154,3.5263,1.4013
155,3.5416,1.3783
156,3.5126,1.4003
157,3.5326,1.3861
158,3.5463,1.3707
159,3.5879,1.3941
160,3.5012,1.3936
161,3.4903,1.3930
162,3.5601,1.3874
163,3.5146,1.3871
164,3.5092,1.3970
165,3.5052,1.3641
166,3.4851,1.4150
167,3.4779,1.3842
168,3.5075,1.3996
169,3.4731,1.3642
170,3.4813,1.3743
171,3.4803,1.3801
172,3.4820,1.3952
173,3.4580,1.3393
174,3.4163,1.3643
175,3.3688,1.3757
176,3.4786,1.3588
177,3.3813,1.3310
178,3.5171,1.3786
179,3.4898,1.3760
180,3.4098,1.3509
181,3.4620,1.3454
182,3.4561,1.3924
183,3.3787,1.3325
184,3.4170,1.3475
185,3.4165,1.3224
186,3.4866,1.3310
187,3.3460,1.3415
188,3.4109,1.3262
189,3.4326,1.3017
190,3.4094,1.3111
191,3.4096,1.3322
192,3.3791,1.3165
193,3.4325,1.3306
194,3.4335,1.3143
195,3.3769,1.3347
196,3.3779,1.3162
197,3.3783,1.3305
198,3.3467,1.2784
199,3.3547,1.3143
200,3.3865,1.3142
201,3.4131,1.3478
202,3.3852,1.2913
203,3.3751,1.2908
204,3.3880,1.2896
205,3.3381,1.3053
206,3.3219,1.2974
207,3.3877,1.2883
208,3.2925,1.2824
