epoch,train_loss,val_loss
1,0.6412,0.2842
2,0.3233,0.2275
3,0.2570,0.2005
4,0.2258,0.1831
5,0.2027,0.1709
6,0.1868,0.1605
7,0.1772,0.1536
8,0.1686,0.1470
9,0.1607,0.1422
10,0.1547,0.1374
11,0.1489,0.1342
12,0.1466,0.1323
13,0.1424,0.1292
14,0.1388,0.1268
15,0.1372,0.1253
16,0.1347,0.1233
17,0.1331,0.1216
18,0.1303,0.1203
19,0.1285,0.1188
20,0.1289,0.1179
21,0.1270,0.1166
22,0.1253,0.1151
23,0.1240,0.1142
24,0.1227,0.1133
25,0.1214,0.1127
26,0.1214,0.1113
27,0.1194,0.1104
28,0.1188,0.1095
29,0.1178,0.1086
30,0.1175,0.1081
31,0.1175,0.1073
32,0.1156,0.1066
33,0.1152,0.1054
34,0.1149,0.1053
35,0.1133,0.1040
36,0.1130,0.1037
37,0.1123,0.1025
38,0.1120,0.1022
39,0.1107,0.1018
40,0.1113,0.1008
41,0.1103,0.1000
42,0.1100,0.0999
43,0.1084,0.0988
44,0.1086,0.0985
45,0.1069,0.0977
46,0.1074,0.0975
47,0.1071,0.0962
48,0.1058,0.0959
49,0.1059,0.0954
50,0.1052,0.0947
51,0.1048,0.0943
52,0.1034,0.0939
53,0.1040,0.0935
54,0.1032,0.0931
55,0.1019,0.0921
56,0.1024,0.0920
57,0.1016,0.0915
58,0.1016,0.0907
59,0.1009,0.0899
60,0.1007,0.0899
61,0.0996,0.0890
62,0.0999,0.0888
63,0.0993,0.0884
64,0.0988,0.0879
65,0.0988,0.0873
66,0.0978,0.0868
67,0.0992,0.0865
68,0.0966,0.0864
69,0.0968,0.0856
70,0.0968,0.0851
71,0.0977,0.0850
72,0.0966,0.0843
73,0.0950,0.0839
74,0.0949,0.0831
75,0.0952,0.0829
76,0.0941,0.0831
77,0.0942,0.0824
78,0.0941,0.0824
79,0.0937,0.0815
80,0.0935,0.0815
81,0.0937,0.0808
82,0.0932,0.0809
83,0.0922,0.0805
84,0.0923,0.0796
85,0.0927,0.0795
86,0.0914,0.0792
87,0.0916,0.0792
88,0.0908,0.0788
89,0.0909,0.0786
90,0.0911,0.0781
91,0.0902,0.0774
92,0.0910,0.0775
93,0.0899,0.0770
94,0.0892,0.0768
95,0.0889,0.0766
96,0.0886,0.0763
97,0.0898,0.0764
98,0.0874,0.0761
99,0.0885,0.0756
100,0.0877,0.0753
101,0.0882,0.0751
102,0.0886,0.0748
103,0.0868,0.0748
104,0.0875,0.0741
105,0.0879,0.0737
106,0.0862,0.0739
107,0.0874,0.0735
108,0.0872,0.0734
109,0.0861,0.0732
110,0.0869,0.0728
111,0.0867,0.0726
112,0.0864,0.0725
113,0.0857,0.0727
114,0.0861,0.0722
115,0.0859,0.0720
116,0.0860,0.0717
117,0.0857,0.0717
118,0.0836,0.0715
119,0.0845,0.0712
120,0.0840,0.0709
121,0.0840,0.0708
122,0.0839,0.0706
123,0.0838,0.0702
124,0.0838,0.0702
125,0.0838,0.0703
126,0.0831,0.0697
127,0.0830,0.0697
128,0.0824,0.0694
129,0.0835,0.0693
130,0.0819,0.0691
131,0.0826,0.0687
132,0.0830,0.0687
133,0.0836,0.0682
134,0.0845,0.0682
135,0.0828,0.0685
136,0.0819,0.0680
137,0.0823,0.0683
138,0.0806,0.0676
139,0.0820,0.0673
140,0.0808,0.0676
141,0.0818,0.0672
142,0.0808,0.0676
143,0.0811,0.0673
144,0.0806,0.0667
145,0.0816,0.0670
146,0.0807,0.0666
147,0.0816,0.0668
148,0.0803,0.0665
149,0.0809,0.0662
150,0.0805,0.0662
151,0.0800,0.0661
152,0.0792,0.0660
153,0.0799,0.0658
154,0.0801,0.0660
155,0.0807,0.0657
156,0.0794,0.0655
157,0.0807,0.0655
158,0.0799,0.0652
159,0.0791,0.0652
160,0.0799,0.0648
161,0.0789,0.0651
162,0.0791,0.0646
163,0.0792,0.0646
164,0.0793,0.0646
165,0.0789,0.0644
166,0.0783,0.0643
167,0.0784,0.0640
168,0.0782,0.0641
169,0.0783,0.0638
170,0.0782,0.0641
171,0.0789,0.0634
172,0.0775,0.0635
173,0.0779,0.0634
174,0.0779,0.0635
175,0.0783,0.0633
176,0.0774,0.0627
177,0.0784,0.0629
178,0.0770,0.0631
179,0.0775,0.0626
180,0.0771,0.0629
181,0.0769,0.0625
182,0.0773,0.0624
183,0.0767,0.0623
184,0.0772,0.0624
185,0.0767,0.0620
186,0.0764,0.0621
187,0.0770,0.0621
188,0.0760,0.0616
189,0.0762,0.0617
190,0.0766,0.0616
191,0.0768,0.0617
192,0.0757,0.0616
193,0.0765,0.0613
194,0.0758,0.0617
195,0.0758,0.0615
196,0.0753,0.0613
197,0.0755,0.0609
198,0.0758,0.0610
199,0.0754,0.0608
200,0.0752,0.0611
201,0.0759,0.0612
202,0.0763,0.0610
203,0.0755,0.0607
204,0.0758,0.0605
205,0.0755,0.0606
206,0.0754,0.0609
207,0.0753,0.0602
208,0.0755,0.0602
209,0.0753,0.0605
210,0.0763,0.0602
211,0.0752,0.0602
212,0.0749,0.0602
213,0.0744,0.0602
214,0.0740,0.0599
215,0.0748,0.0598
216,0.0750,0.0597
217,0.0744,0.0597
218,0.0750,0.0595
219,0.0752,0.0595
220,0.0738,0.0597
221,0.0737,0.0598
222,0.0745,0.0595
223,0.0744,0.0592
224,0.0738,0.0595
225,0.0740,0.0592
226,0.0736,0.0590
227,0.0733,0.0590
228,0.0738,0.0590
229,0.0738,0.0589
230,0.0736,0.0586
231,0.0735,0.0590
232,0.0731,0.0587
233,0.0737,0.0585
234,0.0741,0.0584
235,0.0739,0.0585
236,0.0732,0.0582
237,0.0729,0.0586
238,0.0734,0.0585
239,0.0732,0.0582
240,0.0727,0.0583
241,0.0728,0.0582
242,0.0727,0.0582
243,0.0724,0.0578
244,0.0732,0.0581
245,0.0722,0.0579
246,0.0722,0.0580
247,0.0730,0.0575
248,0.0721,0.0578
249,0.0720,0.0576
250,0.0719,0.0579
251,0.0727,0.0575
252,0.0724,0.0576
253,0.0720,0.0577
254,0.0734,0.0576
255,0.0717,0.0572
256,0.0717,0.0574
257,0.0726,0.0572
258,0.0715,0.0575
259,0.0715,0.0572
260,0.0723,0.0572
261,0.0716,0.0571
262,0.0720,0.0566
263,0.0725,0.0569
264,0.0718,0.0568
265,0.0717,0.0571
266,0.0721,0.0567
267,0.0718,0.0566
268,0.0719,0.0565
269,0.0710,0.0565
270,0.0724,0.0563
271,0.0714,0.0564
272,0.0715,0.0561
273,0.0714,0.0563
274,0.0717,0.0567
275,0.0709,0.0563
276,0.0705,0.0564
277,0.0705,0.0563
278,0.0712,0.0559
279,0.0713,0.0560
280,0.0703,0.0561
281,0.0707,0.0561
282,0.0710,0.0557
283,0.0712,0.0556
284,0.0698,0.0559
285,0.0711,0.0555
286,0.0705,0.0557
287,0.0709,0.0556
288,0.0704,0.0555
289,0.0712,0.0555
290,0.0700,0.0556
291,0.0699,0.0553
292,0.0709,0.0551
