epoch,train_loss,val_loss
1,15.7693,11.9500
2,11.3064,11.0513
3,10.9093,10.8877
4,10.8069,10.8254
5,10.7618,10.7873
6,10.7289,10.7611
7,10.7030,10.7384
8,10.6845,10.7222
9,10.6664,10.7077
10,10.6511,10.6964
11,10.6408,10.6874
12,10.6312,10.6791
13,10.6220,10.6704
14,10.6147,10.6674
15,10.6075,10.6586
16,10.6040,10.6558
17,10.5977,10.6518
18,10.5953,10.6475
19,10.5930,10.6460
20,10.5886,10.6429
21,10.5861,10.6384
22,10.5825,10.6361
23,10.5804,10.6372
24,10.5798,10.6352
25,10.5766,10.6315
26,10.5760,10.6323
27,10.5735,10.6313
28,10.5732,10.6297
29,10.5701,10.6293
30,10.5705,10.6278
31,10.5706,10.6269
32,10.5694,10.6268
33,10.5679,10.6287
34,10.5648,10.6244
35,10.5662,10.6224
36,10.5659,10.6231
37,10.5637,10.6215
38,10.5625,10.6215
39,10.5623,10.6193
40,10.5609,10.6195
41,10.5599,10.6187
42,10.5600,10.6177
43,10.5578,10.6195
44,10.5559,10.6177
45,10.5586,10.6114
46,10.5563,10.6160
47,10.5582,10.6179
48,10.5569,10.6150
49,10.5540,10.6127
50,10.5515,10.6133
51,10.5522,10.6114
52,10.5526,10.6103
53,10.5513,10.6095
54,10.5535,10.6083
55,10.5497,10.6078
56,10.5503,10.6068
57,10.5474,10.6058
58,10.5471,10.6049
59,10.5476,10.6076
60,10.5461,10.6024
61,10.5461,10.6021
62,10.5462,10.6030
63,10.5448,10.6018
64,10.5429,10.5999
65,10.5422,10.6001
66,10.5425,10.5987
67,10.5444,10.6007
68,10.5422,10.5972
69,10.5419,10.5969
70,10.5391,10.5962
71,10.5422,10.5966
72,10.5373,10.5952
73,10.5400,10.5967
74,10.5370,10.5941
75,10.5380,10.5923
76,10.5366,10.5916
77,10.5362,10.5890
78,10.5341,10.5902
79,10.5352,10.5874
80,10.5346,10.5888
81,10.5329,10.5895
82,10.5314,10.5871
83,10.5297,10.5865
84,10.5333,10.5869
85,10.5308,10.5886
86,10.5311,10.5899
87,10.5299,10.5844
88,10.5293,10.5823
89,10.5284,10.5806
90,10.5280,10.5836
91,10.5271,10.5815
92,10.5254,10.5852
93,10.5268,10.5816
94,10.5237,10.5784
95,10.5274,10.5785
96,10.5251,10.5774
97,10.5230,10.5787
98,10.5232,10.5753
99,10.5217,10.5771
100,10.5209,10.5783
101,10.5222,10.5755
102,10.5231,10.5795
103,10.5205,10.5754
104,10.5225,10.5742
105,10.5182,10.5729
106,10.5199,10.5721
107,10.5195,10.5730
108,10.5192,10.5712
109,10.5199,10.5708
110,10.5167,10.5704
111,10.5161,10.5697
112,10.5173,10.5673
113,10.5161,10.5686
114,10.5161,10.5677
115,10.5159,10.5674
116,10.5157,10.5673
117,10.5145,10.5666
118,10.5143,10.5648
119,10.5132,10.5658
120,10.5134,10.5685
121,10.5139,10.5635
122,10.5109,10.5642
123,10.5134,10.5628
124,10.5125,10.5616
125,10.5100,10.5616
126,10.5092,10.5601
127,10.5086,10.5612
128,10.5085,10.5625
129,10.5100,10.5604
130,10.5102,10.5595
131,10.5111,10.5589
132,10.5084,10.5592
133,10.5098,10.5586
134,10.5076,10.5576
135,10.5093,10.5578
136,10.5072,10.5579
137,10.5061,10.5603
138,10.5053,10.5543
139,10.5058,10.5539
140,10.5053,10.5547
141,10.5048,10.5537
142,10.5031,10.5540
143,10.5046,10.5540
144,10.5034,10.5528
145,10.5004,10.5525
146,10.5017,10.5532
147,10.5022,10.5574
148,10.5038,10.5511
149,10.5016,10.5505
150,10.5012,10.5515
151,10.5003,10.5533
152,10.4993,10.5501
153,10.5018,10.5495
154,10.5008,10.5488
155,10.5008,10.5470
156,10.5002,10.5476
157,10.4994,10.5468
158,10.4998,10.5467
159,10.4987,10.5471
160,10.4995,10.5465
161,10.5002,10.5450
162,10.4990,10.5456
163,10.4976,10.5449
164,10.4973,10.5443
165,10.4964,10.5434
166,10.4968,10.5464
167,10.4960,10.5439
168,10.4977,10.5444
169,10.4962,10.5423
170,10.4969,10.5427
171,10.4973,10.5424
172,10.4955,10.5420
173,10.4941,10.5408
174,10.4951,10.5418
175,10.4924,10.5412
176,10.4935,10.5402
177,10.4928,10.5403
178,10.4954,10.5403
179,10.4935,10.5390
180,10.4929,10.5394
181,10.4907,10.5397
182,10.4925,10.5386
