epoch,spent_eps,train_loss,val_loss
1,0.1010,4.1888,3.9371
2,0.1011,4.0911,3.8794
3,0.1012,4.0240,3.8009
4,0.1014,3.9173,3.7185
5,0.1016,3.8460,3.6516
6,0.1019,3.7949,3.6219
7,0.1022,3.7689,3.5872
8,0.1025,3.7350,3.5704
9,0.1029,3.6992,3.5245
10,0.1033,3.6623,3.5045
11,0.1038,3.6404,3.4771
12,0.1043,3.6219,3.4610
13,0.1048,3.5774,3.4094
14,0.1054,3.5446,3.3788
15,0.1060,3.5188,3.3668
16,0.1067,3.4912,3.3277
17,0.1074,3.4521,3.3054
18,0.1082,3.4229,3.2790
19,0.1090,3.3960,3.2357
20,0.1098,3.3622,3.2158
21,0.1107,3.3436,3.2091
22,0.1116,3.3359,3.1871
23,0.1126,3.3170,3.1621
24,0.1136,3.2894,3.1499
25,0.1147,3.2658,3.1249
26,0.1158,3.2512,3.0983
27,0.1169,3.2262,3.0741
28,0.1181,3.2091,3.0504
29,0.1193,3.1754,3.0160
30,0.1206,3.1484,3.0080
31,0.1219,3.1343,2.9810
32,0.1232,3.1141,2.9546
33,0.1246,3.0849,2.9274
34,0.1260,3.0656,2.9131
35,0.1275,3.0496,2.8998
36,0.1290,3.0458,2.8805
37,0.1306,3.0243,2.8654
38,0.1322,3.0143,2.8547
39,0.1338,2.9948,2.8338
40,0.1355,2.9773,2.8146
41,0.1372,2.9619,2.7963
42,0.1390,2.9495,2.7908
43,0.1408,2.9467,2.7920
44,0.1427,2.9403,2.7805
45,0.1446,2.9297,2.7710
46,0.1465,2.9250,2.7689
47,0.1485,2.9204,2.7578
48,0.1505,2.9095,2.7478
49,0.1526,2.9048,2.7396
50,0.1547,2.8994,2.7348
51,0.1568,2.8906,2.7359
52,0.1590,2.8890,2.7379
53,0.1613,2.8896,2.7298
54,0.1635,2.8831,2.7233
55,0.1658,2.8751,2.7148
56,0.1682,2.8687,2.7060
57,0.1706,2.8619,2.6969
58,0.1730,2.8541,2.6914
59,0.1755,2.8499,2.6827
60,0.1781,2.8450,2.6776
61,0.1806,2.8394,2.6714
62,0.1832,2.8361,2.6666
63,0.1859,2.8300,2.6626
64,0.1886,2.8224,2.6583
65,0.1913,2.8172,2.6489
66,0.1941,2.8124,2.6443
67,0.1969,2.8092,2.6391
68,0.1998,2.8061,2.6386
69,0.2027,2.8044,2.6344
70,0.2057,2.7981,2.6297
71,0.2086,2.7941,2.6277
72,0.2117,2.7945,2.6257
73,0.2147,2.7918,2.6238
74,0.2179,2.7845,2.6227
75,0.2210,2.7823,2.6184
76,0.2241,2.7823,2.6196
77,0.2273,2.7785,2.6173
78,0.2304,2.7743,2.6181
79,0.2336,2.7775,2.6160
80,0.2367,2.7723,2.6158
81,0.2399,2.7686,2.6118
82,0.2430,2.7689,2.6114
83,0.2462,2.7680,2.6093
84,0.2493,2.7659,2.6097
85,0.2525,2.7671,2.6074
86,0.2557,2.7605,2.6051
87,0.2588,2.7595,2.6043
88,0.2620,2.7581,2.6008
89,0.2652,2.7560,2.5996
90,0.2684,2.7539,2.5972
91,0.2715,2.7530,2.5945
92,0.2747,2.7519,2.5939
93,0.2779,2.7504,2.5935
94,0.2811,2.7477,2.5924
95,0.2843,2.7464,2.5913
96,0.2875,2.7484,2.5920
97,0.2907,2.7432,2.5921
98,0.2939,2.7454,2.5930
99,0.2971,2.7441,2.5909
100,0.3003,2.7425,2.5869
101,0.3035,2.7405,2.5850
102,0.3067,2.7398,2.5858
103,0.3099,2.7372,2.5847
104,0.3131,2.7356,2.5849
105,0.3163,2.7365,2.5819
106,0.3195,2.7356,2.5812
107,0.3228,2.7340,2.5794
108,0.3260,2.7313,2.5788
109,0.3292,2.7334,2.5772
110,0.3324,2.7301,2.5749
111,0.3357,2.7288,2.5734
112,0.3389,2.7250,2.5724
113,0.3421,2.7217,2.5741
114,0.3454,2.7234,2.5719
115,0.3486,2.7208,2.5719
116,0.3519,2.7193,2.5705
117,0.3551,2.7162,2.5698
118,0.3583,2.7168,2.5685
119,0.3616,2.7170,2.5687
120,0.3648,2.7141,2.5678
121,0.3681,2.7142,2.5674
122,0.3714,2.7115,2.5685
123,0.3746,2.7142,2.5679
124,0.3779,2.7107,2.5663
125,0.3811,2.7100,2.5645
126,0.3844,2.7085,2.5654
127,0.3876,2.7066,2.5647
128,0.3909,2.7077,2.5651
129,0.3942,2.7058,2.5637
130,0.3975,2.7041,2.5636
131,0.4007,2.7049,2.5636
132,0.4040,2.7011,2.5630
133,0.4073,2.7014,2.5623
134,0.4106,2.7002,2.5609
135,0.4139,2.6998,2.5603
136,0.4171,2.6982,2.5587
137,0.4204,2.6959,2.5571
138,0.4237,2.6958,2.5583
139,0.4270,2.6929,2.5567
140,0.4303,2.6922,2.5558
141,0.4336,2.6948,2.5553
142,0.4369,2.6919,2.5558
143,0.4402,2.6904,2.5565
144,0.4435,2.6901,2.5565
145,0.4468,2.6879,2.5572
146,0.4501,2.6881,2.5559
147,0.4534,2.6841,2.5550
148,0.4567,2.6820,2.5524
149,0.4600,2.6839,2.5520
150,0.4633,2.6832,2.5523
151,0.4666,2.6830,2.5522
152,0.4699,2.6802,2.5515
153,0.4732,2.6825,2.5511
154,0.4765,2.6795,2.5495
155,0.4799,2.6791,2.5493
156,0.4832,2.6787,2.5480
157,0.4865,2.6770,2.5476
158,0.4898,2.6745,2.5470
159,0.4932,2.6754,2.5477
160,0.4965,2.6779,2.5480
161,0.4998,2.6762,2.5477
162,0.5032,2.6750,2.5473
163,0.5065,2.6750,2.5463
164,0.5098,2.6731,2.5452
165,0.5131,2.6713,2.5458
166,0.5165,2.6713,2.5452
167,0.5198,2.6668,2.5451
168,0.5232,2.6718,2.5442
169,0.5265,2.6669,2.5432
170,0.5299,2.6677,2.5430
171,0.5333,2.6672,2.5421
172,0.5366,2.6641,2.5403
173,0.5399,2.6627,2.5404
174,0.5433,2.6663,2.5396
175,0.5466,2.6628,2.5397
176,0.5499,2.6640,2.5392
177,0.5533,2.6611,2.5395
178,0.5567,2.6608,2.5390
179,0.5600,2.6610,2.5380
180,0.5634,2.6581,2.5387
181,0.5668,2.6574,2.5386
182,0.5702,2.6580,2.5382
183,0.5736,2.6562,2.5386
184,0.5769,2.6555,2.5381
185,0.5803,2.6544,2.5379
186,0.5836,2.6532,2.5380
187,0.5870,2.6533,2.5367
188,0.5904,2.6514,2.5358
189,0.5938,2.6470,2.5337
190,0.5971,2.6488,2.5322
191,0.6005,2.6466,2.5314
192,0.6039,2.6479,2.5313
193,0.6073,2.6488,2.5302
194,0.6107,2.6443,2.5300
195,0.6141,2.6458,2.5297
196,0.6175,2.6462,2.5288
197,0.6209,2.6462,2.5282
198,0.6243,2.6423,2.5272
