epoch,train_loss,val_loss
1,0.3472,0.2669
2,0.2433,0.2313
3,0.2172,0.2089
4,0.1976,0.1908
5,0.1816,0.1759
6,0.1684,0.1635
7,0.1572,0.1528
8,0.1474,0.1434
9,0.1388,0.1352
10,0.1309,0.1278
11,0.1238,0.1210
12,0.1174,0.1147
13,0.1115,0.1091
14,0.1061,0.1039
15,0.1013,0.0998
16,0.0990,0.0952
17,0.0952,0.0931
18,0.0894,0.0888
19,0.0889,0.0847
20,0.0854,0.0822
21,0.0820,0.0786
22,0.0801,0.0776
23,0.0772,0.0739
24,0.0744,0.0731
25,0.0735,0.0717
26,0.0706,0.0684
27,0.0694,0.0677
28,0.0676,0.0650
29,0.0656,0.0631
30,0.0650,0.0626
31,0.0633,0.0604
32,0.0618,0.0592
33,0.0613,0.0592
34,0.0599,0.0570
35,0.0587,0.0567
36,0.0581,0.0562
37,0.0572,0.0544
38,0.0563,0.0542
39,0.0556,0.0534
40,0.0549,0.0523
41,0.0545,0.0526
42,0.0536,0.0514
43,0.0528,0.0509
44,0.0529,0.0514
45,0.0521,0.0497
46,0.0514,0.0498
47,0.0514,0.0499
48,0.0510,0.0484
49,0.0504,0.0488
50,0.0501,0.0485
51,0.0499,0.0476
52,0.0496,0.0481
53,0.0492,0.0473
54,0.0488,0.0469
55,0.0491,0.0478
56,0.0484,0.0464
57,0.0480,0.0468
58,0.0483,0.0470
59,0.0481,0.0456
60,0.0477,0.0463
61,0.0475,0.0461
62,0.0475,0.0453
63,0.0473,0.0460
64,0.0470,0.0453
65,0.0468,0.0451
66,0.0472,0.0460
67,0.0466,0.0447
68,0.0463,0.0452
69,0.0466,0.0455
70,0.0466,0.0441
71,0.0463,0.0449
72,0.0461,0.0448
73,0.0462,0.0442
74,0.0462,0.0450
75,0.0458,0.0443
76,0.0456,0.0442
77,0.0461,0.0451
78,0.0457,0.0438
79,0.0454,0.0444
80,0.0457,0.0446
81,0.0458,0.0434
82,0.0455,0.0442
83,0.0453,0.0441
84,0.0453,0.0436
85,0.0456,0.0445
86,0.0451,0.0437
87,0.0449,0.0438
88,0.0455,0.0445
89,0.0451,0.0431
90,0.0449,0.0439
91,0.0450,0.0440
92,0.0452,0.0430
93,0.0450,0.0438
94,0.0448,0.0436
95,0.0447,0.0433
96,0.0452,0.0442
97,0.0446,0.0432
98,0.0444,0.0435
99,0.0449,0.0440
100,0.0448,0.0426
101,0.0446,0.0435
102,0.0445,0.0435
103,0.0447,0.0428
104,0.0447,0.0436
105,0.0444,0.0432
106,0.0443,0.0430
107,0.0448,0.0440
108,0.0443,0.0427
109,0.0441,0.0433
110,0.0445,0.0435
111,0.0446,0.0423
112,0.0443,0.0432
113,0.0441,0.0432
114,0.0442,0.0428
115,0.0445,0.0436
116,0.0440,0.0428
117,0.0439,0.0429
118,0.0444,0.0436
119,0.0442,0.0422
120,0.0440,0.0430
121,0.0440,0.0431
122,0.0443,0.0423
123,0.0441,0.0431
124,0.0438,0.0428
125,0.0438,0.0426
126,0.0443,0.0436
127,0.0438,0.0424
128,0.0436,0.0428
129,0.0440,0.0432
130,0.0441,0.0419
131,0.0438,0.0428
132,0.0436,0.0428
133,0.0438,0.0423
134,0.0440,0.0431
135,0.0435,0.0425
136,0.0434,0.0425
137,0.0440,0.0433
138,0.0437,0.0419
139,0.0435,0.0427
140,0.0436,0.0428
141,0.0438,0.0419
142,0.0436,0.0427
143,0.0433,0.0425
144,0.0434,0.0423
145,0.0439,0.0432
146,0.0433,0.0421
147,0.0432,0.0425
148,0.0436,0.0428
149,0.0436,0.0415
150,0.0433,0.0425
151,0.0432,0.0425
152,0.0433,0.0420
153,0.0435,0.0428
154,0.0431,0.0422
155,0.0430,0.0421
156,0.0435,0.0429
157,0.0433,0.0415
158,0.0431,0.0424
159,0.0431,0.0425
160,0.0434,0.0416
161,0.0432,0.0425
162,0.0429,0.0422
163,0.0429,0.0419
164,0.0434,0.0429
165,0.0429,0.0417
166,0.0428,0.0421
167,0.0431,0.0424
168,0.0433,0.0412
169,0.0430,0.0423
170,0.0427,0.0423
171,0.0429,0.0418
172,0.0432,0.0426
173,0.0427,0.0418
174,0.0426,0.0418
175,0.0431,0.0425
176,0.0429,0.0411
177,0.0427,0.0421
178,0.0427,0.0422
179,0.0430,0.0414
180,0.0428,0.0423
181,0.0425,0.0419
182,0.0425,0.0416
183,0.0430,0.0425
184,0.0426,0.0413
185,0.0424,0.0419
