epoch,train_loss,val_loss
1,0.3489,0.2656
2,0.2424,0.2293
3,0.2144,0.2056
4,0.1942,0.1877
5,0.1785,0.1738
6,0.1660,0.1621
7,0.1554,0.1521
8,0.1462,0.1433
9,0.1379,0.1353
10,0.1304,0.1283
11,0.1236,0.1218
12,0.1174,0.1159
13,0.1117,0.1104
14,0.1065,0.1054
15,0.1018,0.1007
16,0.0996,0.0996
17,0.0946,0.0935
18,0.0927,0.0891
19,0.0888,0.0871
20,0.0861,0.0857
21,0.0836,0.0865
22,0.0793,0.0793
23,0.0783,0.0791
24,0.0756,0.0764
25,0.0735,0.0755
26,0.0732,0.0742
27,0.0678,0.0677
28,0.0691,0.0654
29,0.0670,0.0640
30,0.0660,0.0622
31,0.0641,0.0627
32,0.0613,0.0645
33,0.0622,0.0629
34,0.0608,0.0586
35,0.0593,0.0581
36,0.0582,0.0587
37,0.0588,0.0603
38,0.0560,0.0576
39,0.0566,0.0548
40,0.0548,0.0550
41,0.0550,0.0529
42,0.0546,0.0538
43,0.0538,0.0555
44,0.0527,0.0532
45,0.0528,0.0573
46,0.0517,0.0535
47,0.0522,0.0547
48,0.0509,0.0528
49,0.0510,0.0503
50,0.0509,0.0515
51,0.0503,0.0498
52,0.0500,0.0501
53,0.0504,0.0528
54,0.0487,0.0481
55,0.0496,0.0504
56,0.0484,0.0475
57,0.0495,0.0475
58,0.0492,0.0471
59,0.0479,0.0462
60,0.0481,0.0469
61,0.0481,0.0480
62,0.0477,0.0485
63,0.0485,0.0500
64,0.0469,0.0474
65,0.0476,0.0506
66,0.0467,0.0464
67,0.0478,0.0467
68,0.0467,0.0459
69,0.0476,0.0451
70,0.0468,0.0477
71,0.0464,0.0458
72,0.0471,0.0447
73,0.0462,0.0471
74,0.0466,0.0450
75,0.0466,0.0478
76,0.0455,0.0445
77,0.0475,0.0439
78,0.0461,0.0463
79,0.0454,0.0442
80,0.0464,0.0454
81,0.0459,0.0470
82,0.0459,0.0443
83,0.0462,0.0438
84,0.0455,0.0454
85,0.0461,0.0448
86,0.0458,0.0456
87,0.0453,0.0481
88,0.0456,0.0444
89,0.0458,0.0482
90,0.0450,0.0454
91,0.0458,0.0449
92,0.0461,0.0488
93,0.0446,0.0444
94,0.0457,0.0480
95,0.0446,0.0431
96,0.0466,0.0432
97,0.0448,0.0439
98,0.0454,0.0444
99,0.0456,0.0462
100,0.0443,0.0447
101,0.0450,0.0461
102,0.0444,0.0434
103,0.0466,0.0429
104,0.0447,0.0437
105,0.0449,0.0436
106,0.0444,0.0430
107,0.0451,0.0438
108,0.0457,0.0453
109,0.0440,0.0438
110,0.0452,0.0435
111,0.0447,0.0471
112,0.0444,0.0439
113,0.0446,0.0447
114,0.0448,0.0427
115,0.0454,0.0431
116,0.0441,0.0430
117,0.0448,0.0429
118,0.0443,0.0442
119,0.0446,0.0447
120,0.0444,0.0455
121,0.0447,0.0447
122,0.0446,0.0464
