epoch,spent_eps,train_loss,val_loss
1,0.1011,6.1412,6.0442
2,0.1013,6.0795,5.9755
3,0.1016,6.0062,5.9084
4,0.1021,5.9390,5.8472
5,0.1026,5.8637,5.7753
6,0.1033,5.8162,5.7207
7,0.1041,5.7477,5.6827
8,0.1050,5.7228,5.6482
9,0.1060,5.6647,5.5726
10,0.1071,5.5937,5.5156
11,0.1083,5.5439,5.4580
12,0.1096,5.4935,5.4162
13,0.1111,5.4355,5.3597
14,0.1126,5.3941,5.3197
15,0.1143,5.3516,5.2840
16,0.1161,5.3164,5.2382
17,0.1180,5.2643,5.1858
18,0.1200,5.2223,5.1495
19,0.1221,5.1668,5.0941
20,0.1243,5.1283,5.0564
21,0.1266,5.0916,5.0092
22,0.1291,5.0472,4.9816
23,0.1316,5.0156,4.9483
24,0.1343,4.9737,4.8983
25,0.1371,4.9172,4.8381
26,0.1400,4.8747,4.7971
27,0.1430,4.8150,4.7408
28,0.1461,4.7684,4.7013
29,0.1493,4.7377,4.6763
30,0.1526,4.6995,4.6335
31,0.1561,4.6742,4.6072
32,0.1596,4.6474,4.5808
33,0.1633,4.6195,4.5673
34,0.1671,4.6000,4.5367
35,0.1710,4.5639,4.4999
36,0.1749,4.5404,4.4758
37,0.1791,4.5064,4.4401
38,0.1833,4.4705,4.4122
39,0.1876,4.4489,4.3897
40,0.1921,4.4228,4.3538
41,0.1966,4.3902,4.3272
42,0.2013,4.3581,4.3001
43,0.2060,4.3259,4.2671
44,0.2109,4.3144,4.2606
45,0.2159,4.2966,4.2422
46,0.2210,4.2815,4.2182
47,0.2261,4.2587,4.1980
48,0.2311,4.2401,4.1890
49,0.2362,4.2207,4.1610
50,0.2413,4.1944,4.1350
51,0.2464,4.1707,4.1174
52,0.2515,4.1577,4.0995
53,0.2566,4.1348,4.0858
54,0.2618,4.1199,4.0702
55,0.2669,4.0996,4.0380
56,0.2720,4.0718,4.0163
57,0.2772,4.0603,4.0051
58,0.2823,4.0441,3.9886
59,0.2875,4.0265,3.9680
60,0.2926,4.0062,3.9503
61,0.2978,3.9875,3.9293
62,0.3030,3.9655,3.9150
63,0.3082,3.9564,3.9007
64,0.3133,3.9390,3.8852
65,0.3185,3.9219,3.8671
66,0.3237,3.9065,3.8478
67,0.3289,3.8889,3.8373
68,0.3341,3.8765,3.8235
69,0.3394,3.8595,3.8071
70,0.3446,3.8442,3.7929
71,0.3498,3.8305,3.7747
72,0.3551,3.8187,3.7617
73,0.3603,3.7998,3.7473
74,0.3655,3.7872,3.7345
75,0.3708,3.7773,3.7251
76,0.3760,3.7646,3.7142
77,0.3813,3.7542,3.6993
78,0.3866,3.7412,3.6893
79,0.3919,3.7276,3.6762
