epoch,train_loss,val_loss
1,16.6115,11.8527
2,12.3894,8.9524
3,10.7363,7.4245
4,9.9576,6.8289
5,9.4632,6.4344
6,9.1561,6.1216
7,8.8480,5.8961
8,8.6462,5.6098
9,8.4355,5.3378
10,8.2612,5.1327
11,8.0478,4.8820
12,7.9071,4.7489
13,7.7794,4.5948
14,7.6260,4.4233
15,7.4959,4.2890
16,7.3007,4.1183
17,7.1974,4.0145
18,7.0633,3.8772
19,6.9913,3.7731
20,6.8248,3.6528
21,6.7690,3.5759
22,6.6908,3.5012
23,6.5550,3.4413
24,6.4752,3.3895
25,6.3924,3.3233
26,6.3435,3.2686
27,6.2871,3.1995
28,6.1845,3.1084
29,6.1957,3.1181
30,6.1063,3.1396
31,6.0900,3.0620
32,6.0280,3.0118
33,5.9900,2.9769
34,5.9087,2.9032
35,5.8663,2.8851
36,5.8600,2.8543
37,5.7931,2.8349
38,5.7123,2.7664
39,5.6986,2.7626
40,5.5774,2.7095
41,5.5360,2.7025
42,5.4806,2.6588
43,5.4997,2.6787
44,5.4618,2.6625
45,5.4582,2.6168
46,5.3691,2.5974
47,5.3639,2.5727
48,5.3038,2.5432
49,5.2705,2.5445
50,5.2802,2.4909
51,5.2657,2.5069
52,5.2357,2.4906
53,5.2445,2.4536
54,5.2132,2.4855
55,5.2498,2.5136
56,5.1223,2.4334
57,5.1200,2.4366
58,5.0584,2.4535
59,5.1076,2.4039
60,5.1162,2.4063
61,5.0971,2.3672
62,5.0295,2.3842
63,5.0166,2.3767
64,5.0358,2.3712
65,5.0388,2.3725
66,4.9829,2.3446
67,4.9822,2.3124
68,5.0105,2.3245
69,4.9256,2.3663
70,4.9625,2.3105
71,4.9654,2.2771
72,4.9324,2.3005
73,4.9246,2.2525
74,4.9155,2.2486
75,4.8341,2.2500
76,4.8518,2.2420
77,4.8582,2.2675
78,4.8604,2.2653
79,4.8549,2.2314
80,4.8395,2.2380
81,4.7790,2.1607
82,4.8135,2.2145
83,4.7454,2.2288
84,4.8103,2.1951
85,4.7644,2.1627
86,4.7936,2.2232
87,4.7854,2.1878
88,4.7287,2.2024
89,4.7267,2.1917
90,4.6886,2.1491
91,4.6826,2.1886
92,4.7255,2.1514
93,4.6836,2.1546
94,4.6881,2.1423
95,4.6522,2.1422
96,4.6880,2.1437
97,4.7101,2.1626
98,4.6566,2.1211
99,4.6553,2.1151
100,4.6271,2.1032
101,4.6833,2.1045
102,4.7007,2.1351
103,4.6391,2.1004
104,4.6114,2.1214
105,4.6288,2.1216
106,4.6486,2.0941
107,4.5800,2.1415
108,4.5834,2.0988
109,4.6284,2.0643
110,4.5850,2.0818
111,4.5658,2.0601
112,4.5782,2.0853
113,4.5206,2.0761
114,4.5977,2.0696
115,4.5280,2.0410
116,4.5558,2.0291
117,4.5571,2.0361
118,4.5333,2.0317
119,4.5809,2.0339
120,4.4649,1.9960
121,4.5521,2.0438
122,4.5444,2.0083
123,4.5100,2.0463
124,4.5364,2.0171
125,4.4651,2.0320
126,4.5015,2.0176
127,4.4912,2.0741
128,4.4659,1.9574
129,4.4879,1.9984
130,4.4943,1.9753
131,4.4309,2.0747
132,4.4630,1.9970
133,4.5067,2.0280
134,4.4667,2.0320
135,4.4693,2.0132
136,4.4324,2.0088
137,4.4631,1.9764
138,4.4297,2.0203
