epoch,spent_eps,train_loss,val_loss
1,0.1024,0.9806,0.8442
2,0.1052,0.8017,0.7693
3,0.1093,0.7438,0.7210
4,0.1149,0.7023,0.6847
5,0.1218,0.6678,0.6546
6,0.1302,0.6416,0.6287
7,0.1399,0.6176,0.6059
8,0.1511,0.5957,0.5850
9,0.1636,0.5742,0.5662
10,0.1775,0.5576,0.5483
11,0.1928,0.5402,0.5309
12,0.2095,0.5239,0.5161
13,0.2270,0.5083,0.5011
14,0.2447,0.4943,0.4875
15,0.2623,0.4816,0.4747
16,0.2801,0.4681,0.4621
17,0.2979,0.4558,0.4500
18,0.3157,0.4449,0.4390
19,0.3336,0.4334,0.4283
20,0.3516,0.4231,0.4182
21,0.3696,0.4138,0.4091
22,0.3877,0.4049,0.4005
23,0.4058,0.3968,0.3919
24,0.4240,0.3879,0.3832
25,0.4422,0.3794,0.3746
26,0.4605,0.3709,0.3670
27,0.4788,0.3631,0.3595
28,0.4971,0.3566,0.3523
29,0.5156,0.3492,0.3453
30,0.5341,0.3422,0.3385
31,0.5526,0.3358,0.3323
32,0.5711,0.3296,0.3261
33,0.5897,0.3232,0.3201
34,0.6085,0.3170,0.3145
35,0.6271,0.3116,0.3093
36,0.6459,0.3065,0.3041
37,0.6647,0.3019,0.2989
38,0.6833,0.2966,0.2939
39,0.7024,0.2914,0.2889
40,0.7213,0.2868,0.2838
41,0.7402,0.2820,0.2793
42,0.7591,0.2768,0.2749
43,0.7783,0.2728,0.2705
44,0.7974,0.2682,0.2662
45,0.8164,0.2649,0.2621
46,0.8355,0.2599,0.2581
47,0.8547,0.2566,0.2544
48,0.8740,0.2526,0.2507
49,0.8933,0.2495,0.2472
50,0.9124,0.2455,0.2432
51,0.9319,0.2420,0.2395
52,0.9512,0.2384,0.2365
53,0.9708,0.2355,0.2334
54,0.9902,0.2324,0.2303
55,1.0096,0.2291,0.2272
56,1.0288,0.2262,0.2240
57,1.0483,0.2231,0.2213
58,1.0682,0.2200,0.2184
59,1.0880,0.2172,0.2158
60,1.1077,0.2150,0.2132
61,1.1274,0.2120,0.2103
62,1.1470,0.2094,0.2076
63,1.1669,0.2066,0.2051
64,1.1863,0.2044,0.2029
65,1.2060,0.2019,0.2008
66,1.2260,0.1999,0.1986
67,1.2463,0.1974,0.1962
68,1.2663,0.1952,0.1940
69,1.2863,0.1929,0.1918
70,1.3064,0.1905,0.1896
71,1.3261,0.1890,0.1876
72,1.3460,0.1869,0.1854
73,1.3662,0.1849,0.1835
74,1.3867,0.1826,0.1815
75,1.4064,0.1806,0.1797
76,1.4265,0.1792,0.1779
77,1.4468,0.1773,0.1762
78,1.4673,0.1753,0.1745
79,1.4881,0.1737,0.1726
80,1.5082,0.1721,0.1710
81,1.5285,0.1703,0.1693
82,1.5491,0.1686,0.1678
83,1.5691,0.1673,0.1663
84,1.5890,0.1659,0.1648
85,1.6092,0.1638,0.1634
86,1.6296,0.1634,0.1620
87,1.6503,0.1618,0.1608
88,1.6712,0.1605,0.1595
89,1.6923,0.1589,0.1582
90,1.7130,0.1579,0.1569
