epoch,spent_eps,train_loss,val_loss
1,0.1016,7.4736,7.0972
2,0.1028,7.0834,6.8020
3,0.1046,6.8321,6.5875
4,0.1070,6.6870,6.4379
5,0.1100,6.5701,6.3443
6,0.1137,6.4891,6.2688
7,0.1179,6.4157,6.2068
8,0.1227,6.3492,6.1483
9,0.1281,6.2909,6.0898
10,0.1342,6.2217,6.0108
11,0.1408,6.1574,5.9513
12,0.1480,6.1005,5.8734
13,0.1559,6.0338,5.7951
14,0.1643,5.9600,5.7378
15,0.1734,5.9049,5.6665
16,0.1830,5.8459,5.5774
17,0.1933,5.7887,5.5100
18,0.2042,5.7274,5.4285
19,0.2156,5.6606,5.3576
20,0.2272,5.6076,5.2849
21,0.2389,5.5418,5.1803
22,0.2506,5.4723,5.0941
23,0.2623,5.4050,5.0207
24,0.2740,5.3358,4.9239
25,0.2858,5.2646,4.8505
26,0.2976,5.1968,4.7691
27,0.3095,5.1374,4.7024
28,0.3213,5.0894,4.6360
29,0.3332,5.0322,4.5940
30,0.3452,4.9829,4.5253
31,0.3571,4.9418,4.4775
32,0.3691,4.8917,4.4144
33,0.3811,4.8497,4.3704
34,0.3931,4.8356,4.3419
35,0.4052,4.7999,4.2748
36,0.4173,4.7552,4.2666
37,0.4294,4.7300,4.2270
38,0.4415,4.6908,4.2074
39,0.4537,4.6601,4.1786
40,0.4659,4.6330,4.1464
41,0.4781,4.6098,4.1161
42,0.4903,4.5861,4.1074
43,0.5025,4.5725,4.0828
44,0.5149,4.5412,4.0707
45,0.5272,4.5158,4.0317
46,0.5394,4.4868,4.0161
47,0.5518,4.4628,3.9908
48,0.5642,4.4422,3.9921
49,0.5766,4.4118,3.9796
50,0.5889,4.3975,3.9547
51,0.6014,4.3837,3.9455
52,0.6139,4.3767,3.9382
53,0.6263,4.3541,3.9466
54,0.6388,4.3386,3.9116
55,0.6513,4.3376,3.9281
56,0.6639,4.3381,3.9221
57,0.6763,4.3220,3.9201
58,0.6888,4.3163,3.9069
59,0.7016,4.3286,3.9346
60,0.7142,4.3117,3.8933
61,0.7268,4.2877,3.8879
62,0.7395,4.2720,3.8962
63,0.7520,4.2587,3.8909
64,0.7647,4.2511,3.8835
65,0.7775,4.2536,3.8886
66,0.7902,4.2334,3.8846
67,0.8030,4.2235,3.8588
68,0.8156,4.2098,3.8599
69,0.8285,4.2070,3.8593
70,0.8412,4.2116,3.8818
71,0.8540,4.2033,3.8587
72,0.8670,4.1968,3.8507
73,0.8798,4.1838,3.8338
74,0.8927,4.1685,3.8451
75,0.9054,4.1848,3.8448
76,0.9182,4.1582,3.8438
77,0.9312,4.1580,3.8393
78,0.9442,4.1544,3.8358
79,0.9571,4.1677,3.8570
80,0.9701,4.1574,3.8438
81,0.9833,4.1472,3.8407
82,0.9961,4.1497,3.8395
83,1.0092,4.1489,3.8222
84,1.0220,4.1554,3.8349
85,1.0348,4.1516,3.8288
86,1.0478,4.1330,3.8237
87,1.0609,4.1372,3.8375
88,1.0742,4.1472,3.8239
89,1.0876,4.1309,3.8315
90,1.1007,4.1328,3.8282
91,1.1139,4.1371,3.8184
92,1.1271,4.1461,3.8205
93,1.1401,4.1509,3.8342
94,1.1532,4.1398,3.8490
95,1.1665,4.1336,3.8279
96,1.1796,4.1188,3.8299
97,1.1926,4.1303,3.8317
98,1.2057,4.1233,3.8288
99,1.2190,4.1177,3.8204
100,1.2324,4.1107,3.8173
101,1.2459,4.1135,3.8134
102,1.2595,4.1110,3.8112
103,1.2728,4.1248,3.8124
104,1.2861,4.1219,3.8135
105,1.2996,4.1067,3.8151
106,1.3130,4.1143,3.8153
107,1.3261,4.1206,3.8136
108,1.3393,4.1109,3.8191
109,1.3526,4.0987,3.8159
110,1.3661,4.0967,3.8113
111,1.3797,4.0972,3.8023
112,1.3934,4.0926,3.8056
113,1.4066,4.0913,3.8084
114,1.4199,4.0927,3.8039
115,1.4333,4.0930,3.8108
116,1.4468,4.0882,3.8188
117,1.4605,4.1007,3.8160
118,1.4742,4.1032,3.8107
119,1.4881,4.1022,3.8027
120,1.5017,4.0996,3.8102
121,1.5152,4.0913,3.8107
122,1.5287,4.0866,3.8095
123,1.5424,4.0844,3.8027
124,1.5562,4.0869,3.8070
125,1.5696,4.0832,3.8081
126,1.5828,4.0823,3.8134
127,1.5962,4.0847,3.8039
128,1.6097,4.0883,3.8033
129,1.6232,4.0822,3.8145
130,1.6369,4.0809,3.8018
131,1.6507,4.0754,3.7973
132,1.6646,4.0678,3.7953
133,1.6786,4.0650,3.7959
134,1.6927,4.0559,3.7936
135,1.7069,4.0492,3.7893
136,1.7204,4.0386,3.7841
137,1.7340,4.0439,3.7854
138,1.7478,4.0423,3.7847
139,1.7616,4.0514,3.7917
140,1.7756,4.0508,3.7972
141,1.7896,4.0470,3.7937
142,1.8038,4.0445,3.7901
143,1.8180,4.0381,3.7893
144,1.8320,4.0359,3.7930
145,1.8456,4.0436,3.7961
146,1.8593,4.0460,3.7893
147,1.8731,4.0393,3.7881
148,1.8870,4.0434,3.7836
149,1.9010,4.0348,3.7922
150,1.9151,4.0278,3.8026
151,1.9289,4.0342,3.7848
152,1.9423,4.0334,3.7785
153,1.9558,4.0296,3.7782
154,1.9694,4.0305,3.7853
155,1.9830,4.0350,3.7902
156,1.9967,4.0336,3.7896
157,2.0106,4.0254,3.7841
