epoch,train_loss,val_loss
1,17.0195,12.6360
2,12.9253,10.2008
3,11.3251,8.5761
4,10.3643,7.4434
5,9.7324,6.8533
6,9.2269,6.3410
7,8.8867,5.8539
8,8.6287,5.6336
9,8.3570,5.4384
10,8.2255,5.1751
11,8.0110,4.8800
12,7.8457,4.7876
13,7.6810,4.6832
14,7.5925,4.5745
15,7.4657,4.5712
16,7.3310,4.3239
17,7.2556,4.2816
18,7.1847,4.2353
19,7.0810,4.0726
20,6.9856,3.9925
21,6.8570,3.8250
22,6.8111,3.9262
23,6.7174,3.7698
24,6.6553,3.7267
25,6.5214,3.6074
26,6.4344,3.5238
27,6.4098,3.4989
28,6.3254,3.6388
29,6.3281,3.4156
30,6.2254,3.3140
31,6.1841,3.2675
32,6.0860,3.2119
33,6.0929,3.2919
34,5.9951,3.1516
35,5.9502,3.1313
36,5.8860,3.1055
37,5.8674,3.0809
38,5.8131,2.9920
39,5.7151,3.0194
40,5.8063,2.9466
41,5.7104,2.9556
42,5.6503,2.9241
43,5.6164,2.9046
44,5.5509,2.7744
45,5.5459,2.8050
46,5.5332,2.8259
47,5.4731,2.8815
48,5.4579,2.7444
49,5.4156,2.7288
50,5.4046,2.6679
51,5.4034,2.6698
52,5.3459,2.6713
53,5.2910,2.6191
54,5.2893,2.6203
55,5.2811,2.6407
56,5.2670,2.6605
57,5.2364,2.6034
58,5.2179,2.5988
59,5.2126,2.5917
60,5.1750,2.5897
61,5.1963,2.5949
62,5.1562,2.5841
63,5.1111,2.5535
64,5.1511,2.5298
65,5.1439,2.5306
66,5.1126,2.5145
67,5.0405,2.6268
68,5.0631,2.5910
69,5.0035,2.5002
70,5.0421,2.4828
71,4.9862,2.4708
72,5.0031,2.4283
73,4.9683,2.3950
74,4.9460,2.4098
75,4.9636,2.4127
76,4.9088,2.3718
77,4.9622,2.4149
78,4.9037,2.6095
79,4.9011,2.4502
80,4.8918,2.3568
81,4.8725,2.3227
82,4.8373,2.4057
83,4.8784,2.4334
84,4.8007,2.3251
85,4.8376,2.4323
86,4.8179,2.3323
87,4.7838,2.3755
88,4.8188,2.3468
89,4.7821,2.3244
90,4.7533,2.3104
91,4.7063,2.3376
92,4.7726,2.3060
93,4.7144,2.2908
94,4.7088,2.3194
95,4.6897,2.2977
96,4.6362,2.2262
97,4.7009,2.2936
98,4.6740,2.3780
99,4.6648,2.2354
100,4.6445,2.4081
101,4.6517,2.3503
102,4.6232,2.2965
103,4.5976,2.2845
104,4.6273,2.3049
105,4.6055,2.2198
106,4.5892,2.2492
107,4.5685,2.2337
108,4.5689,2.2695
109,4.5252,2.2270
110,4.5207,2.2620
111,4.5387,2.2242
112,4.5561,2.1958
113,4.5113,2.1890
114,4.5212,2.2200
115,4.5072,2.1817
116,4.4884,2.1468
117,4.4714,2.1289
118,4.4345,2.2273
119,4.4625,2.1627
120,4.4320,2.1317
121,4.3942,2.1175
122,4.4181,2.1522
123,4.4678,2.1971
124,4.4187,2.0816
125,4.3604,2.1102
126,4.3755,2.0758
127,4.3693,2.0816
128,4.3893,2.1333
129,4.3909,2.2299
130,4.3880,2.2784
131,4.3584,2.1224
132,4.3562,2.1204
133,4.3223,2.0725
134,4.3662,2.0604
135,4.3658,2.0393
136,4.3194,2.1000
137,4.3291,2.0587
138,4.3503,2.0597
139,4.3266,2.0691
140,4.3116,2.0815
141,4.3641,2.1067
142,4.3030,2.0307
143,4.2882,2.0410
144,4.3103,2.0668
145,4.2694,1.9979
146,4.2720,2.0967
147,4.2428,1.9622
148,4.3019,2.0533
149,4.2541,2.0296
150,4.2081,1.9670
151,4.2378,1.9632
152,4.2548,1.9712
153,4.2276,1.9683
154,4.2160,2.4735
155,4.2288,2.0308
156,4.2384,1.9479
157,4.2206,1.9866
158,4.1577,1.9762
159,4.1817,1.9737
160,4.1414,2.0407
161,4.1907,2.0031
162,4.1405,1.9209
163,4.1573,1.9061
164,4.1082,1.9786
165,4.1286,2.0003
166,4.1076,1.9472
167,4.0869,1.9195
168,4.0962,1.9645
169,4.0986,1.9672
170,4.0965,1.9263
171,4.1054,1.9462
172,4.1041,1.8768
173,4.0527,1.8681
174,4.0684,1.9620
175,4.0816,1.8849
176,4.0666,1.9157
177,4.0540,1.8636
178,4.0644,1.8767
179,4.0541,1.8901
180,4.0585,1.8263
181,4.0709,1.8615
182,4.0726,1.8501
183,4.0270,1.9114
184,3.9728,1.8945
185,3.9941,1.9209
186,4.0499,1.8642
187,4.0627,1.9295
188,4.0142,1.8279
189,4.0367,1.8769
190,4.0020,1.8950
