epoch,train_loss,val_loss
1,12.8071,9.2172
2,9.1825,6.8428
3,7.8567,5.9010
4,7.1519,5.1690
5,6.5359,4.4267
6,6.1132,4.0506
7,5.8117,3.6835
8,5.5640,3.4203
9,5.3768,3.2517
10,5.1722,2.9989
11,4.9435,2.7920
12,4.7499,2.6583
13,4.5931,2.5127
14,4.4145,2.3893
15,4.3297,2.3486
16,4.2331,2.3066
17,4.1596,2.2218
18,4.0330,2.1232
19,3.9807,2.1506
20,3.8853,2.0318
21,3.8335,2.0032
22,3.7897,1.8900
23,3.7774,1.8825
24,3.6886,1.8623
25,3.6029,1.8494
26,3.5725,1.7729
27,3.5467,1.7752
28,3.4766,1.7328
29,3.4594,1.7098
30,3.4374,1.7299
31,3.3872,1.6256
32,3.3605,1.5659
33,3.3054,1.7528
34,3.2889,1.5451
35,3.2721,1.4686
36,3.2241,1.5427
37,3.2358,1.4930
38,3.1730,1.4510
39,3.1867,1.3601
40,3.1690,1.4381
41,3.0717,1.4375
42,3.0597,1.3666
43,3.0520,1.4881
44,2.9933,1.3325
45,2.9772,1.4090
46,2.9582,1.4533
47,2.9504,1.3317
48,2.9299,1.3643
49,2.8769,1.3029
50,2.8696,1.2910
51,2.8500,1.2944
52,2.8319,1.2166
53,2.8018,1.2418
54,2.8286,1.2437
55,2.7837,1.3356
56,2.7832,1.2637
57,2.7736,1.1974
58,2.7266,1.2085
59,2.7405,1.1863
60,2.7001,1.1427
61,2.7275,1.2052
62,2.6910,1.2074
63,2.6760,1.1866
64,2.6599,1.1883
65,2.6736,1.1819
66,2.6283,1.0719
67,2.6571,1.1767
68,2.6372,1.1645
69,2.6414,1.1351
70,2.6290,1.1097
71,2.6117,1.2313
72,2.5867,1.1218
73,2.5723,1.0355
74,2.5782,1.0629
75,2.5912,1.0389
76,2.5857,1.0570
77,2.5505,1.0121
78,2.5622,1.0131
79,2.5263,1.0179
80,2.5469,1.0396
81,2.5156,1.0505
82,2.4705,1.0328
83,2.4920,1.1087
84,2.4738,0.9864
85,2.4601,0.9863
86,2.4104,1.0214
87,2.4454,1.0564
88,2.4252,0.9946
89,2.4009,0.9046
90,2.3835,0.9050
91,2.3804,1.0387
92,2.3842,0.9430
93,2.3698,0.9379
94,2.3607,0.9374
95,2.3532,0.8882
96,2.3363,0.8694
97,2.3241,0.9165
98,2.2885,0.8867
99,2.2902,0.9178
100,2.3089,0.9751
101,2.3035,0.8778
102,2.2883,0.8563
103,2.2470,0.8857
104,2.2776,0.8615
105,2.2626,0.8575
106,2.2613,0.8554
107,2.2472,0.8610
108,2.2433,0.8320
109,2.2220,0.8576
110,2.2360,0.8041
111,2.2073,0.8765
112,2.1788,0.8795
113,2.2237,0.8398
114,2.2006,0.7869
115,2.2221,0.8000
116,2.1545,0.8729
117,2.2107,0.7732
118,2.2122,0.7583
119,2.1497,0.7751
120,2.1802,0.7718
121,2.1574,0.8142
122,2.1546,0.7741
123,2.1615,0.7256
124,2.1601,0.7784
125,2.1445,0.7985
126,2.1204,0.8098
127,2.1626,0.8063
128,2.1484,0.7587
129,2.1356,0.8366
130,2.1282,0.7302
131,2.0982,0.7510
132,2.1253,0.7532
133,2.1223,0.7475
