epoch,train_loss,val_loss
1,15.5897,12.9191
2,11.9908,10.0998
3,10.1891,8.4034
4,9.1561,7.2542
5,8.4410,6.6505
6,7.9874,6.2365
7,7.5845,5.8059
8,7.3352,5.4549
9,7.1595,5.3009
10,6.9613,5.1414
11,6.8408,4.9325
12,6.7023,4.7186
13,6.6063,4.6371
14,6.4777,4.4700
15,6.4438,4.4573
16,6.3066,4.2219
17,6.2489,4.2465
18,6.1642,4.1008
19,6.0685,3.9347
20,5.9497,3.8531
21,5.9150,3.7465
22,5.8062,3.7514
23,5.7102,3.5450
24,5.6244,3.5022
25,5.5879,3.5234
26,5.5543,3.3797
27,5.4721,3.3148
28,5.4249,3.3073
29,5.3725,3.2959
30,5.3125,3.1903
31,5.3029,3.1889
32,5.2162,3.1313
33,5.1474,3.0556
34,5.0933,2.9596
35,5.0411,2.9716
36,5.0075,2.9122
37,4.9052,3.0005
38,4.8897,2.8572
39,4.7962,2.8151
40,4.8117,2.8217
41,4.7650,2.7610
42,4.6903,2.8415
43,4.7114,2.6769
44,4.6576,2.7020
45,4.6415,2.6370
46,4.5590,2.6095
47,4.5739,2.6381
48,4.5156,2.5584
49,4.5200,2.6032
50,4.4832,2.5328
51,4.5022,2.5508
52,4.3880,2.4818
53,4.3758,2.4250
54,4.3526,2.4032
55,4.3342,2.3989
56,4.3177,2.4416
57,4.2884,2.3782
58,4.2925,2.3983
59,4.2538,2.3219
60,4.2027,2.3211
61,4.1361,2.2773
62,4.1452,2.2511
63,4.1340,2.3099
64,4.1260,2.2874
65,4.0724,2.2185
66,4.0710,2.2027
67,4.0615,2.2263
68,4.0544,2.2942
69,3.9849,2.1886
70,4.0079,2.1265
71,3.9489,2.1295
72,3.9288,2.1655
73,3.9099,2.1896
74,3.9272,2.1027
75,3.9058,2.1205
76,3.8886,2.0889
77,3.8776,2.0740
78,3.8658,2.1094
79,3.8805,2.1142
80,3.8773,2.1699
81,3.8572,2.1200
82,3.8312,2.1206
83,3.8204,2.0884
84,3.7750,2.0074
85,3.7986,2.0497
86,3.8070,2.0141
87,3.7864,2.0397
88,3.7530,2.0324
89,3.7290,1.9775
90,3.6698,1.9632
91,3.7036,2.0112
92,3.7045,1.9800
93,3.6903,1.9455
94,3.6615,1.9605
95,3.6509,1.9715
96,3.6837,1.9268
97,3.6780,1.9470
98,3.6714,1.9408
99,3.6405,1.9642
100,3.6130,1.9255
101,3.5845,1.8868
102,3.6137,1.9161
103,3.6099,1.9073
104,3.5555,1.9083
105,3.5685,1.8632
106,3.5257,1.8775
107,3.5428,1.8550
108,3.5551,1.9042
109,3.5807,1.8716
110,3.4950,1.8587
111,3.4808,1.8560
112,3.4932,1.8294
113,3.4904,1.8227
114,3.4493,1.8182
115,3.4735,1.8160
116,3.4264,1.8261
117,3.4694,1.8254
118,3.4232,1.8197
119,3.4397,1.7829
120,3.4323,1.8389
121,3.4036,1.7749
122,3.3687,1.7869
123,3.3889,1.7876
124,3.3783,1.8135
125,3.3613,1.7739
126,3.3431,1.7483
127,3.3764,1.8591
128,3.3735,1.7578
129,3.3182,1.7268
130,3.3227,1.7376
131,3.3009,1.7686
132,3.2879,1.7633
133,3.2928,1.7337
134,3.3532,1.7297
135,3.2902,1.7588
136,3.2415,1.7283
137,3.2810,1.8081
138,3.2643,1.7043
139,3.2615,1.7275
140,3.2364,1.7072
141,3.2139,1.6586
142,3.2289,1.6767
143,3.2257,1.7054
144,3.1713,1.6849
145,3.2110,1.6721
146,3.2099,1.6860
147,3.1906,1.6566
148,3.1720,1.6615
149,3.2489,1.6693
150,3.1941,1.6592
151,3.2041,1.7287
152,3.1603,1.6452
153,3.1761,1.6578
154,3.1706,1.6625
155,3.1040,1.6302
156,3.1370,1.6456
157,3.1257,1.6317
158,3.1052,1.6361
159,3.1268,1.6295
160,3.1171,1.6281
161,3.1449,1.6652
162,3.1129,1.6595
163,3.0687,1.6148
164,3.0747,1.6057
165,3.0894,1.6079
166,3.1230,1.6055
167,3.1072,1.6030
168,3.0543,1.5933
169,3.0907,1.6444
170,3.0584,1.5981
171,3.0349,1.6068
172,3.0511,1.5666
173,3.0625,1.5938
174,3.0637,1.5787
175,3.0722,1.6640
176,3.0191,1.5859
177,3.0261,1.6891
178,3.0142,1.5664
179,3.0203,1.6033
180,2.9982,1.5674
181,3.0082,1.5904
182,3.0217,1.6698
183,3.0101,1.5690
184,3.0236,1.5539
185,3.0005,1.5668
186,3.0132,1.6071
187,2.9698,1.5706
188,2.9762,1.5580
189,2.9752,1.5715
190,2.9632,1.5572
191,2.9833,1.5759
192,2.9780,1.7108
193,2.9755,1.5338
194,2.9478,1.5498
195,2.9713,1.5625
196,2.9595,1.5090
197,2.9682,1.5186
198,2.9477,1.5113
199,2.9299,1.5453
200,2.9261,1.5054
201,2.9385,1.5184
202,2.9265,1.5114
203,2.9065,1.5132
204,2.8933,1.5243
205,2.9259,1.5212
206,2.9052,1.4921
207,2.9300,1.5266
208,2.9464,1.5374
209,2.9582,1.5385
210,2.9299,1.5182
211,2.9105,1.4860
212,2.9145,1.5025
213,2.8936,1.4892
214,2.8993,1.5005
215,2.9422,1.5369
216,2.9081,1.5368
217,2.8579,1.4727
218,2.8964,1.4886
219,2.8474,1.4900
220,2.8968,1.4833
221,2.8924,1.5054
222,2.8884,1.5133
223,2.8897,1.4727
224,2.8812,1.4904
225,2.8654,1.4639
226,2.8370,1.4764
227,2.8883,1.4941
228,2.8700,1.4684
229,2.8467,1.4819
230,2.8547,1.4703
231,2.8566,1.4780
232,2.8729,1.4701
233,2.8558,1.4775
234,2.8425,1.4676
235,2.8438,1.4682
