epoch,spent_eps,train_loss,val_loss
1,0.1091,2.3158,1.5150
2,0.1103,1.6580,1.2968
3,0.1122,1.5102,1.2241
4,0.1146,1.4530,1.1999
5,0.1172,1.4106,1.1896
6,0.1201,1.3786,1.1757
7,0.1235,1.3539,1.1718
8,0.1274,1.3334,1.1631
9,0.1318,1.3143,1.1569
10,0.1366,1.2962,1.1542
11,0.1420,1.2842,1.1513
12,0.1478,1.2710,1.1430
13,0.1541,1.2642,1.1449
14,0.1609,1.2527,1.1415
15,0.1681,1.2471,1.1386
16,0.1757,1.2370,1.1378
17,0.1837,1.2296,1.1341
18,0.1922,1.2219,1.1328
19,0.2012,1.2154,1.1294
20,0.2107,1.2073,1.1277
21,0.2206,1.2064,1.1218
22,0.2309,1.2018,1.1216
23,0.2414,1.1968,1.1223
24,0.2520,1.1907,1.1218
25,0.2626,1.1854,1.1164
26,0.2733,1.1803,1.1118
27,0.2840,1.1775,1.1104
28,0.2947,1.1718,1.1103
29,0.3054,1.1697,1.1096
30,0.3162,1.1673,1.1070
31,0.3270,1.1641,1.1063
32,0.3378,1.1609,1.1034
33,0.3486,1.1589,1.1041
34,0.3595,1.1554,1.1013
35,0.3704,1.1527,1.0983
36,0.3813,1.1498,1.0972
37,0.3922,1.1479,1.0960
38,0.4032,1.1465,1.0949
39,0.4142,1.1438,1.0915
40,0.4252,1.1415,1.0890
41,0.4362,1.1373,1.0867
42,0.4473,1.1341,1.0844
43,0.4584,1.1306,1.0827
44,0.4694,1.1294,1.0806
45,0.4806,1.1273,1.0788
46,0.4917,1.1238,1.0776
47,0.5028,1.1225,1.0748
48,0.5140,1.1195,1.0723
49,0.5252,1.1169,1.0701
50,0.5364,1.1136,1.0672
51,0.5477,1.1109,1.0636
52,0.5589,1.1093,1.0626
53,0.5702,1.1072,1.0598
54,0.5815,1.1056,1.0576
55,0.5928,1.1042,1.0551
56,0.6041,1.1006,1.0556
57,0.6155,1.0995,1.0530
58,0.6268,1.0973,1.0504
59,0.6382,1.0958,1.0486
60,0.6496,1.0933,1.0470
61,0.6610,1.0922,1.0447
62,0.6725,1.0913,1.0433
63,0.6838,1.0888,1.0414
64,0.6954,1.0866,1.0388
65,0.7068,1.0854,1.0361
66,0.7183,1.0839,1.0339
67,0.7298,1.0813,1.0319
68,0.7414,1.0792,1.0283
69,0.7528,1.0769,1.0271
70,0.7644,1.0753,1.0251
71,0.7760,1.0737,1.0240
72,0.7876,1.0728,1.0218
73,0.7992,1.0713,1.0193
74,0.8108,1.0689,1.0175
75,0.8224,1.0676,1.0165
76,0.8341,1.0658,1.0147
77,0.8457,1.0638,1.0126
78,0.8574,1.0632,1.0116
79,0.8691,1.0607,1.0091
80,0.8808,1.0589,1.0078
81,0.8926,1.0577,1.0051
82,0.9043,1.0566,1.0025
83,0.9160,1.0537,1.0017
84,0.9278,1.0521,1.0012
85,0.9396,1.0496,1.0000
86,0.9513,1.0492,0.9982
87,0.9631,1.0477,0.9960
88,0.9751,1.0458,0.9936
89,0.9868,1.0443,0.9928
90,0.9986,1.0429,0.9923
91,1.0105,1.0415,0.9892
92,1.0225,1.0397,0.9875
93,1.0342,1.0369,0.9847
94,1.0461,1.0361,0.9835
95,1.0581,1.0332,0.9827
96,1.0701,1.0305,0.9811
97,1.0819,1.0327,0.9803
98,1.0938,1.0304,0.9797
99,1.1058,1.0303,0.9777
100,1.1180,1.0274,0.9754
101,1.1299,1.0262,0.9748
102,1.1417,1.0248,0.9728
103,1.1537,1.0244,0.9722
104,1.1659,1.0224,0.9716
105,1.1781,1.0208,0.9693
106,1.1900,1.0189,0.9683
107,1.2019,1.0181,0.9676
108,1.2140,1.0171,0.9655
109,1.2262,1.0155,0.9651
110,1.2385,1.0133,0.9633
111,1.2505,1.0127,0.9618
112,1.2625,1.0113,0.9600
113,1.2746,1.0103,0.9592
114,1.2867,1.0082,0.9573
115,1.2990,1.0077,0.9567
116,1.3114,1.0051,0.9551
117,1.3234,1.0038,0.9549
118,1.3355,1.0037,0.9534
119,1.3476,1.0021,0.9515
120,1.3599,1.0007,0.9495
121,1.3722,0.9989,0.9476
122,1.3847,0.9982,0.9462
123,1.3969,0.9963,0.9454
124,1.4090,0.9952,0.9436
125,1.4212,0.9956,0.9432
126,1.4334,0.9927,0.9426
127,1.4458,0.9924,0.9409
128,1.4582,0.9899,0.9399
129,1.4708,0.9906,0.9387
130,1.4832,0.9884,0.9374
131,1.4953,0.9870,0.9368
132,1.5075,0.9859,0.9351
133,1.5198,0.9834,0.9344
134,1.5322,0.9817,0.9331
135,1.5447,0.9818,0.9314
136,1.5573,0.9811,0.9305
137,1.5699,0.9787,0.9293
138,1.5824,0.9785,0.9281
139,1.5945,0.9782,0.9273
140,1.6068,0.9777,0.9264
141,1.6192,0.9758,0.9263
142,1.6316,0.9745,0.9260
143,1.6442,0.9730,0.9247
144,1.6568,0.9696,0.9234
145,1.6695,0.9710,0.9221
146,1.6823,0.9698,0.9214
147,1.6948,0.9676,0.9193
148,1.7071,0.9670,0.9182
149,1.7194,0.9655,0.9172
150,1.7319,0.9632,0.9153
151,1.7444,0.9636,0.9141
152,1.7570,0.9611,0.9129
153,1.7697,0.9598,0.9113
154,1.7825,0.9576,0.9098
155,1.7953,0.9571,0.9085
156,1.8083,0.9564,0.9076
157,1.8209,0.9559,0.9063
158,1.8332,0.9541,0.9042
159,1.8456,0.9523,0.9029
160,1.8581,0.9513,0.9019
161,1.8707,0.9503,0.9007
162,1.8834,0.9498,0.8988
163,1.8961,0.9465,0.8971
164,1.9090,0.9456,0.8952
165,1.9219,0.9446,0.8939
166,1.9348,0.9428,0.8914
167,1.9479,0.9419,0.8899
168,1.9609,0.9403,0.8888
169,1.9733,0.9385,0.8871
170,1.9858,0.9370,0.8863
171,1.9984,0.9366,0.8862
172,2.0110,0.9345,0.8841
173,2.0237,0.9337,0.8815
174,2.0365,0.9324,0.8805
175,2.0493,0.9312,0.8787
176,2.0622,0.9299,0.8774
177,2.0752,0.9291,0.8761
178,2.0883,0.9274,0.8743
179,2.1015,0.9248,0.8726
180,2.1147,0.9240,0.8715
181,2.1280,0.9222,0.8705
182,2.1405,0.9205,0.8689
183,2.1531,0.9195,0.8688
184,2.1657,0.9190,0.8663
185,2.1784,0.9162,0.8656
186,2.1912,0.9149,0.8637
187,2.2040,0.9138,0.8626
188,2.2169,0.9123,0.8608
189,2.2299,0.9105,0.8593
190,2.2430,0.9102,0.8577
191,2.2561,0.9074,0.8565
192,2.2693,0.9071,0.8551
193,2.2825,0.9040,0.8535
194,2.2959,0.9041,0.8517
195,2.3093,0.9020,0.8500
196,2.3227,0.9004,0.8484
197,2.3356,0.8985,0.8465
198,2.3483,0.8979,0.8455
199,2.3610,0.8967,0.8452
200,2.3738,0.8947,0.8433
201,2.3867,0.8931,0.8417
202,2.3996,0.8917,0.8400
203,2.4126,0.8894,0.8383
204,2.4256,0.8902,0.8364
205,2.4387,0.8878,0.8346
206,2.4519,0.8852,0.8333
207,2.4651,0.8835,0.8318
208,2.4784,0.8828,0.8300
209,2.4918,0.8809,0.8289
210,2.5052,0.8803,0.8277
211,2.5187,0.8791,0.8259
212,2.5323,0.8753,0.8248
213,2.5459,0.8743,0.8224
214,2.5596,0.8722,0.8209
215,2.5726,0.8705,0.8192
216,2.5854,0.8703,0.8173
217,2.5983,0.8675,0.8154
218,2.6112,0.8663,0.8135
219,2.6242,0.8647,0.8116
220,2.6372,0.8625,0.8096
221,2.6503,0.8610,0.8078
222,2.6634,0.8596,0.8061
223,2.6767,0.8585,0.8045
224,2.6899,0.8567,0.8022
225,2.7033,0.8538,0.7995
226,2.7166,0.8523,0.7971
227,2.7301,0.8520,0.7957
228,2.7436,0.8485,0.7931
229,2.7572,0.8470,0.7921
230,2.7708,0.8449,0.7904
231,2.7845,0.8429,0.7888
232,2.7982,0.8410,0.7860
233,2.8120,0.8418,0.7847
234,2.8259,0.8390,0.7826
235,2.8398,0.8363,0.7805
236,2.8535,0.8352,0.7787
237,2.8664,0.8333,0.7772
238,2.8794,0.8303,0.7748
239,2.8924,0.8283,0.7712
240,2.9055,0.8260,0.7696
241,2.9186,0.8252,0.7689
242,2.9318,0.8219,0.7674
243,2.9451,0.8194,0.7658
244,2.9584,0.8193,0.7635
245,2.9717,0.8158,0.7613
246,2.9852,0.8136,0.7600
247,2.9986,0.8118,0.7574
248,3.0122,0.8096,0.7554
249,3.0257,0.8083,0.7531
250,3.0394,0.8064,0.7506
251,3.0530,0.8053,0.7478
252,3.0668,0.8015,0.7460
253,3.0806,0.8006,0.7445
254,3.0944,0.7981,0.7419
255,3.1083,0.7956,0.7395
256,3.1223,0.7939,0.7371
257,3.1363,0.7932,0.7354
258,3.1504,0.7886,0.7330
259,3.1645,0.7897,0.7309
260,3.1787,0.7855,0.7288
261,3.1929,0.7829,0.7263
262,3.2068,0.7817,0.7245
263,3.2199,0.7785,0.7222
264,3.2331,0.7777,0.7209
265,3.2463,0.7778,0.7184
266,3.2596,0.7753,0.7162
267,3.2729,0.7725,0.7138
268,3.2862,0.7716,0.7118
269,3.2996,0.7675,0.7095
270,3.3131,0.7665,0.7071
271,3.3266,0.7641,0.7044
272,3.3401,0.7627,0.7025
273,3.3537,0.7601,0.7003
274,3.3674,0.7577,0.6979
275,3.3811,0.7564,0.6966
276,3.3948,0.7529,0.6939
277,3.4086,0.7522,0.6923
278,3.4225,0.7510,0.6890
279,3.4364,0.7478,0.6870
280,3.4503,0.7475,0.6853
281,3.4643,0.7468,0.6838
282,3.4784,0.7438,0.6817
283,3.4925,0.7420,0.6797
284,3.5066,0.7394,0.6774
285,3.5208,0.7371,0.6753
286,3.5351,0.7368,0.6739
287,3.5494,0.7333,0.6722
288,3.5637,0.7326,0.6711
289,3.5781,0.7298,0.6696
290,3.5926,0.7292,0.6683
291,3.6071,0.7286,0.6645
292,3.6216,0.7257,0.6621
293,3.6362,0.7231,0.6628
294,3.6507,0.7233,0.6571
295,3.6640,0.7210,0.6577
296,3.6773,0.7207,0.6537
297,3.6908,0.7189,0.6514
298,3.7042,0.7180,0.6511
299,3.7177,0.7171,0.6512
300,3.7312,0.7132,0.6461
301,3.7448,0.7140,0.6473
302,3.7585,0.7096,0.6450
303,3.7721,0.7096,0.6450
304,3.7858,0.7096,0.6426
305,3.7996,0.7081,0.6430
306,3.8134,0.7051,0.6388
307,3.8273,0.7035,0.6394
308,3.8412,0.7022,0.6387
309,3.8551,0.7006,0.6381
310,3.8691,0.6988,0.6358
311,3.8832,0.6977,0.6336
312,3.8972,0.6941,0.6318
313,3.9114,0.6947,0.6300
314,3.9255,0.6934,0.6322
315,3.9398,0.6909,0.6329
