epoch,train_loss,val_loss
1,0.3901,0.2102
2,0.2312,0.1783
3,0.2025,0.1657
4,0.1883,0.1588
5,0.1783,0.1524
6,0.1716,0.1479
7,0.1658,0.1443
8,0.1611,0.1408
9,0.1572,0.1373
10,0.1538,0.1345
11,0.1499,0.1315
12,0.1467,0.1289
13,0.1441,0.1260
14,0.1415,0.1237
15,0.1386,0.1213
16,0.1363,0.1191
17,0.1341,0.1168
18,0.1319,0.1151
19,0.1298,0.1132
20,0.1280,0.1116
21,0.1261,0.1097
22,0.1245,0.1085
23,0.1224,0.1068
24,0.1205,0.1054
25,0.1192,0.1040
26,0.1177,0.1026
27,0.1167,0.1014
28,0.1149,0.0999
29,0.1139,0.0988
30,0.1124,0.0977
31,0.1111,0.0963
32,0.1097,0.0953
33,0.1090,0.0941
34,0.1083,0.0930
35,0.1065,0.0921
36,0.1053,0.0909
37,0.1039,0.0901
38,0.1035,0.0891
39,0.1027,0.0880
40,0.1011,0.0871
41,0.1004,0.0862
42,0.0997,0.0853
43,0.0987,0.0844
44,0.0980,0.0837
45,0.0966,0.0828
46,0.0960,0.0820
47,0.0951,0.0812
48,0.0941,0.0806
49,0.0932,0.0799
50,0.0927,0.0790
51,0.0915,0.0783
52,0.0911,0.0777
53,0.0903,0.0770
54,0.0900,0.0763
55,0.0890,0.0757
56,0.0887,0.0751
57,0.0878,0.0745
58,0.0872,0.0738
59,0.0869,0.0734
60,0.0856,0.0727
61,0.0851,0.0721
62,0.0849,0.0716
63,0.0842,0.0709
64,0.0839,0.0704
65,0.0832,0.0701
66,0.0824,0.0693
67,0.0826,0.0690
68,0.0816,0.0687
69,0.0812,0.0679
70,0.0804,0.0676
71,0.0805,0.0671
72,0.0795,0.0665
73,0.0788,0.0660
74,0.0785,0.0656
75,0.0779,0.0649
76,0.0775,0.0644
77,0.0767,0.0640
78,0.0765,0.0637
79,0.0764,0.0632
80,0.0755,0.0628
81,0.0753,0.0621
82,0.0744,0.0621
83,0.0741,0.0612
84,0.0740,0.0608
85,0.0737,0.0602
86,0.0725,0.0599
87,0.0722,0.0599
88,0.0719,0.0591
89,0.0711,0.0586
90,0.0710,0.0581
91,0.0704,0.0579
92,0.0699,0.0573
93,0.0690,0.0574
94,0.0688,0.0564
95,0.0685,0.0558
96,0.0681,0.0557
97,0.0678,0.0554
98,0.0674,0.0546
99,0.0669,0.0541
100,0.0662,0.0542
101,0.0659,0.0534
102,0.0655,0.0530
103,0.0650,0.0526
104,0.0645,0.0519
105,0.0643,0.0521
106,0.0636,0.0511
107,0.0636,0.0512
108,0.0629,0.0510
109,0.0622,0.0502
110,0.0621,0.0497
111,0.0620,0.0495
