epoch,train_loss,val_loss
1,0.7311,0.6074
2,0.5801,0.5615
3,0.5486,0.5375
4,0.5273,0.5183
5,0.5095,0.5018
6,0.4940,0.4872
7,0.4800,0.4738
8,0.4671,0.4612
9,0.4549,0.4492
10,0.4432,0.4377
11,0.4319,0.4266
12,0.4211,0.4160
13,0.4106,0.4057
14,0.4005,0.3957
15,0.3907,0.3860
16,0.3812,0.3767
17,0.3719,0.3676
18,0.3630,0.3588
19,0.3542,0.3502
20,0.3458,0.3418
21,0.3375,0.3338
22,0.3295,0.3259
23,0.3218,0.3183
24,0.3142,0.3109
25,0.3069,0.3037
26,0.2998,0.2968
27,0.2930,0.2901
28,0.2864,0.2836
29,0.2801,0.2774
30,0.2740,0.2714
31,0.2681,0.2657
32,0.2624,0.2601
33,0.2570,0.2547
34,0.2517,0.2496
35,0.2467,0.2446
36,0.2418,0.2398
37,0.2371,0.2352
38,0.2325,0.2307
39,0.2281,0.2264
40,0.2238,0.2222
41,0.2197,0.2181
42,0.2157,0.2141
43,0.2118,0.2103
44,0.2080,0.2066
45,0.2043,0.2029
46,0.2008,0.1994
47,0.1973,0.1960
48,0.1939,0.1927
49,0.1906,0.1895
50,0.1875,0.1863
51,0.1844,0.1833
52,0.1813,0.1803
53,0.1784,0.1774
54,0.1755,0.1746
55,0.1728,0.1718
56,0.1701,0.1692
57,0.1675,0.1666
58,0.1649,0.1641
59,0.1625,0.1617
60,0.1601,0.1593
61,0.1577,0.1570
62,0.1555,0.1548
63,0.1533,0.1526
64,0.1511,0.1505
65,0.1490,0.1484
66,0.1470,0.1464
67,0.1450,0.1445
68,0.1431,0.1426
69,0.1412,0.1407
70,0.1394,0.1390
71,0.1377,0.1372
72,0.1359,0.1355
73,0.1343,0.1339
74,0.1326,0.1323
75,0.1311,0.1307
76,0.1295,0.1292
77,0.1281,0.1277
78,0.1266,0.1263
79,0.1252,0.1249
80,0.1238,0.1236
81,0.1225,0.1223
82,0.1212,0.1210
83,0.1200,0.1198
84,0.1187,0.1186
85,0.1176,0.1174
86,0.1164,0.1163
87,0.1153,0.1152
88,0.1142,0.1141
89,0.1132,0.1131
90,0.1121,0.1121
91,0.1111,0.1111
92,0.1102,0.1101
93,0.1092,0.1092
94,0.1083,0.1083
95,0.1074,0.1074
96,0.1066,0.1066
97,0.1057,0.1057
98,0.1049,0.1049
99,0.1041,0.1042
100,0.1034,0.1034
101,0.1026,0.1027
102,0.1019,0.1019
103,0.1012,0.1012
104,0.1005,0.1006
105,0.0998,0.0999
106,0.0992,0.0993
107,0.0985,0.0986
108,0.0979,0.0980
109,0.0973,0.0974
110,0.0967,0.0969
111,0.0961,0.0963
112,0.0956,0.0957
113,0.0951,0.0952
114,0.0945,0.0947
115,0.0940,0.0942
116,0.0935,0.0937
117,0.0930,0.0932
118,0.0926,0.0927
119,0.0921,0.0923
120,0.0916,0.0919
121,0.0912,0.0914
122,0.0908,0.0910
123,0.0904,0.0906
124,0.0900,0.0902
125,0.0896,0.0898
126,0.0892,0.0894
127,0.0888,0.0891
128,0.0884,0.0887
129,0.0881,0.0883
130,0.0877,0.0880
131,0.0874,0.0877
132,0.0871,0.0873
133,0.0868,0.0870
134,0.0864,0.0867
135,0.0861,0.0864
136,0.0858,0.0861
137,0.0855,0.0858
138,0.0853,0.0855
139,0.0850,0.0853
140,0.0847,0.0850
141,0.0845,0.0848
142,0.0842,0.0845
143,0.0839,0.0842
144,0.0837,0.0840
145,0.0835,0.0838
146,0.0832,0.0835
147,0.0830,0.0833
148,0.0828,0.0831
149,0.0826,0.0829
150,0.0824,0.0827
151,0.0821,0.0825
152,0.0819,0.0823
153,0.0817,0.0821
154,0.0816,0.0819
155,0.0814,0.0817
156,0.0812,0.0815
157,0.0810,0.0813
158,0.0808,0.0812
159,0.0807,0.0810
160,0.0805,0.0808
161,0.0803,0.0807
162,0.0802,0.0805
163,0.0800,0.0804
164,0.0799,0.0802
165,0.0797,0.0801
166,0.0796,0.0799
167,0.0794,0.0798
168,0.0793,0.0796
169,0.0791,0.0795
170,0.0790,0.0794
171,0.0789,0.0792
172,0.0788,0.0791
173,0.0786,0.0790
174,0.0785,0.0789
175,0.0784,0.0788
176,0.0783,0.0786
177,0.0782,0.0785
178,0.0781,0.0784
179,0.0779,0.0783
180,0.0778,0.0782
181,0.0777,0.0781
182,0.0776,0.0780
183,0.0775,0.0779
184,0.0774,0.0778
185,0.0773,0.0777
186,0.0772,0.0776
187,0.0772,0.0775
188,0.0771,0.0774
189,0.0770,0.0773
190,0.0769,0.0773
191,0.0768,0.0772
192,0.0767,0.0771
193,0.0766,0.0770
194,0.0766,0.0769
195,0.0765,0.0769
196,0.0764,0.0768
197,0.0763,0.0767
198,0.0763,0.0766
199,0.0762,0.0766
200,0.0761,0.0765
201,0.0760,0.0764
202,0.0760,0.0764
203,0.0759,0.0763
204,0.0758,0.0762
205,0.0758,0.0762
206,0.0757,0.0761
207,0.0756,0.0760
208,0.0756,0.0760
209,0.0755,0.0759
210,0.0755,0.0759
211,0.0754,0.0758
212,0.0754,0.0757
213,0.0753,0.0757
214,0.0752,0.0756
215,0.0752,0.0756
216,0.0751,0.0755
217,0.0751,0.0755
218,0.0750,0.0754
219,0.0750,0.0754
220,0.0749,0.0753
221,0.0749,0.0753
222,0.0748,0.0752
223,0.0748,0.0752
224,0.0747,0.0751
225,0.0747,0.0751
226,0.0746,0.0750
227,0.0746,0.0750
228,0.0745,0.0749
229,0.0745,0.0749
230,0.0745,0.0749
231,0.0744,0.0748
232,0.0744,0.0748
233,0.0743,0.0747
234,0.0743,0.0747
235,0.0743,0.0747
236,0.0742,0.0746
237,0.0742,0.0746
238,0.0741,0.0745
239,0.0741,0.0745
240,0.0741,0.0745
241,0.0740,0.0744
242,0.0740,0.0744
243,0.0740,0.0744
244,0.0739,0.0743
245,0.0739,0.0743
246,0.0739,0.0743
247,0.0738,0.0742
248,0.0738,0.0742
249,0.0738,0.0742
250,0.0737,0.0741
251,0.0737,0.0741
252,0.0737,0.0741
253,0.0736,0.0741
254,0.0736,0.0740
255,0.0736,0.0740
256,0.0736,0.0740
257,0.0735,0.0739
258,0.0735,0.0739
259,0.0735,0.0739
260,0.0735,0.0739
261,0.0734,0.0738
262,0.0734,0.0738
263,0.0734,0.0738
264,0.0733,0.0738
265,0.0733,0.0737
266,0.0733,0.0737
267,0.0733,0.0737
268,0.0732,0.0737
269,0.0732,0.0736
270,0.0732,0.0736
271,0.0732,0.0736
272,0.0732,0.0736
273,0.0731,0.0735
274,0.0731,0.0735
275,0.0731,0.0735
276,0.0731,0.0735
277,0.0730,0.0735
278,0.0730,0.0734
279,0.0730,0.0734
280,0.0730,0.0734
281,0.0730,0.0734
282,0.0729,0.0734
283,0.0729,0.0733
284,0.0729,0.0733
285,0.0729,0.0733
286,0.0729,0.0733
287,0.0728,0.0733
288,0.0728,0.0732
289,0.0728,0.0732
290,0.0728,0.0732
291,0.0728,0.0732
292,0.0727,0.0732
293,0.0727,0.0731
294,0.0727,0.0731
295,0.0727,0.0731
296,0.0727,0.0731
297,0.0727,0.0731
298,0.0726,0.0731
299,0.0726,0.0730
300,0.0726,0.0730
301,0.0726,0.0730
302,0.0726,0.0730
303,0.0726,0.0730
304,0.0725,0.0730
305,0.0725,0.0729
306,0.0725,0.0729
307,0.0725,0.0729
308,0.0725,0.0729
309,0.0725,0.0729
310,0.0724,0.0729
311,0.0724,0.0728
312,0.0724,0.0728
313,0.0724,0.0728
314,0.0724,0.0728
315,0.0724,0.0728
316,0.0724,0.0728
317,0.0723,0.0728
318,0.0723,0.0727
319,0.0723,0.0727
320,0.0723,0.0727
321,0.0723,0.0727
322,0.0723,0.0727
323,0.0723,0.0727
324,0.0722,0.0727
325,0.0722,0.0727
