epoch,train_loss,val_loss
1,12.7995,11.8642
2,11.8743,11.3306
3,11.3554,10.9364
4,10.9677,10.6133
5,10.6356,10.3273
6,10.3457,10.0642
7,10.0657,9.8166
8,9.8100,9.5800
9,9.5669,9.3534
10,9.3287,9.1321
11,9.1055,8.9190
12,8.8871,8.7130
13,8.6794,8.5128
14,8.4755,8.3186
15,8.2782,8.1297
16,8.0881,7.9458
17,7.9029,7.7670
18,7.7235,7.5925
19,7.5465,7.4221
20,7.3762,7.2563
21,7.2109,7.0948
22,7.0502,6.9372
23,6.8911,6.7835
24,6.7383,6.6334
25,6.5877,6.4870
26,6.4407,6.3440
27,6.2989,6.2045
28,6.1603,6.0683
29,6.0245,5.9354
30,5.8919,5.8055
31,5.7634,5.6786
32,5.6355,5.5547
33,5.5127,5.4337
34,5.3929,5.3155
35,5.2756,5.2001
36,5.1607,5.0874
37,5.0474,4.9772
38,4.9384,4.8696
39,4.8311,4.7645
40,4.7276,4.6618
41,4.6254,4.5615
42,4.5250,4.4635
43,4.4290,4.3677
44,4.3335,4.2741
45,4.2401,4.1827
46,4.1488,4.0933
47,4.0611,4.0061
48,3.9740,3.9208
49,3.8893,3.8374
50,3.8070,3.7560
51,3.7255,3.6764
52,3.6464,3.5987
53,3.5699,3.5227
54,3.4943,3.4484
55,3.4204,3.3759
56,3.3484,3.3050
57,3.2782,3.2357
58,3.2092,3.1680
59,3.1423,3.1018
60,3.0766,3.0372
61,3.0125,2.9740
62,2.9501,2.9123
63,2.8887,2.8519
64,2.8291,2.7930
65,2.7704,2.7353
66,2.7132,2.6790
67,2.6577,2.6240
68,2.6033,2.5702
69,2.5497,2.5176
70,2.4976,2.4662
71,2.4461,2.4160
72,2.3973,2.3669
73,2.3482,2.3190
74,2.3002,2.2721
75,2.2536,2.2263
76,2.2082,2.1816
77,2.1636,2.1378
78,2.1207,2.0951
79,2.0778,2.0533
80,2.0374,2.0124
81,1.9965,1.9725
82,1.9566,1.9335
83,1.9180,1.8954
84,1.8799,1.8581
85,1.8431,1.8217
86,1.8071,1.7861
87,1.7720,1.7513
88,1.7370,1.7173
89,1.7039,1.6841
90,1.6706,1.6516
91,1.6378,1.6198
92,1.6067,1.5888
93,1.5764,1.5585
94,1.5465,1.5289
95,1.5164,1.4999
96,1.4883,1.4716
97,1.4600,1.4439
98,1.4327,1.4169
99,1.4058,1.3904
100,1.3792,1.3646
101,1.3536,1.3393
102,1.3287,1.3146
103,1.3044,1.2905
104,1.2803,1.2669
105,1.2570,1.2439
106,1.2340,1.2214
107,1.2119,1.1994
108,1.1900,1.1778
109,1.1684,1.1568
110,1.1480,1.1363
111,1.1276,1.1162
112,1.1077,1.0965
113,1.0880,1.0773
114,1.0691,1.0586
115,1.0508,1.0402
116,1.0325,1.0223
117,1.0142,1.0048
118,0.9971,0.9877
119,0.9804,0.9709
120,0.9635,0.9546
121,0.9476,0.9386
122,0.9313,0.9229
123,0.9156,0.9077
124,0.9007,0.8927
125,0.8862,0.8781
126,0.8718,0.8639
127,0.8575,0.8499
128,0.8437,0.8363
129,0.8300,0.8230
130,0.8169,0.8100
131,0.8038,0.7973
132,0.7915,0.7848
133,0.7789,0.7727
134,0.7669,0.7608
135,0.7554,0.7492
136,0.7435,0.7378
137,0.7325,0.7267
138,0.7213,0.7159
139,0.7106,0.7053
140,0.7003,0.6949
141,0.6899,0.6848
142,0.6799,0.6749
143,0.6703,0.6652
144,0.6604,0.6558
145,0.6514,0.6465
146,0.6423,0.6375
147,0.6333,0.6287
148,0.6243,0.6200
149,0.6158,0.6116
150,0.6073,0.6034
151,0.5991,0.5953
152,0.5911,0.5874
153,0.5833,0.5797
154,0.5757,0.5722
155,0.5683,0.5649
156,0.5611,0.5577
157,0.5539,0.5506
158,0.5468,0.5438
159,0.5400,0.5371
160,0.5335,0.5305
161,0.5269,0.5241
162,0.5207,0.5178
163,0.5143,0.5117
164,0.5082,0.5057
165,0.5023,0.4999
166,0.4964,0.4942
167,0.4909,0.4886
168,0.4853,0.4831
169,0.4798,0.4778
170,0.4746,0.4725
171,0.4695,0.4674
172,0.4644,0.4625
173,0.4593,0.4576
174,0.4545,0.4528
175,0.4499,0.4482
176,0.4454,0.4436
177,0.4408,0.4392
178,0.4364,0.4348
179,0.4321,0.4306
180,0.4279,0.4264
181,0.4237,0.4224
182,0.4197,0.4184
183,0.4156,0.4145
184,0.4120,0.4107
185,0.4081,0.4070
186,0.4046,0.4034
187,0.4009,0.3999
188,0.3973,0.3964
189,0.3940,0.3930
190,0.3904,0.3897
191,0.3873,0.3865
192,0.3842,0.3834
193,0.3810,0.3803
194,0.3779,0.3773
195,0.3750,0.3743
196,0.3720,0.3714
197,0.3690,0.3686
198,0.3662,0.3659
199,0.3636,0.3632
200,0.3610,0.3606
201,0.3584,0.3580
202,0.3557,0.3555
203,0.3533,0.3530
204,0.3508,0.3506
205,0.3486,0.3483
206,0.3462,0.3460
207,0.3441,0.3437
