epoch,train_loss,val_loss
1,20.7886,15.4961
2,15.9982,14.3834
3,14.7766,13.2374
4,13.6595,12.0930
5,12.6591,11.0469
6,11.7810,10.1176
7,11.0534,9.3089
8,10.3864,8.5964
9,9.8119,7.9699
10,9.3113,7.4263
11,8.9101,6.9530
12,8.5276,6.5428
13,8.1578,6.1770
14,7.8648,5.8551
15,7.5807,5.5720
16,7.3870,5.3199
17,7.2015,5.1057
18,6.9892,4.9030
19,6.8248,4.7188
20,6.7059,4.5592
21,6.5558,4.4072
22,6.4273,4.2737
23,6.3228,4.1470
24,6.1858,4.0274
25,6.1203,3.9247
26,6.0347,3.8312
27,5.9251,3.7372
28,5.8594,3.6509
29,5.7958,3.5691
30,5.7219,3.4965
31,5.6498,3.4211
32,5.6145,3.3600
33,5.5380,3.2978
34,5.4632,3.2377
35,5.4562,3.1844
36,5.4128,3.1325
37,5.3583,3.0825
38,5.3313,3.0351
39,5.2607,2.9908
40,5.2353,2.9469
41,5.1740,2.9052
42,5.1649,2.8662
43,5.1145,2.8281
44,5.1086,2.7977
45,5.0227,2.7583
46,5.0572,2.7275
47,5.0243,2.6958
48,4.9319,2.6644
49,4.9398,2.6332
50,4.9101,2.6042
51,4.9034,2.5781
52,4.8958,2.5548
53,4.8075,2.5280
54,4.8508,2.5044
55,4.8040,2.4807
56,4.7807,2.4563
57,4.8029,2.4379
58,4.7568,2.4166
59,4.7298,2.3951
60,4.7135,2.3753
61,4.6742,2.3563
62,4.7021,2.3372
63,4.6575,2.3196
64,4.6250,2.2991
65,4.6257,2.2823
66,4.6087,2.2679
67,4.6296,2.2517
68,4.5567,2.2348
69,4.5767,2.2207
70,4.5488,2.2071
71,4.5516,2.1934
72,4.5147,2.1773
73,4.5194,2.1652
74,4.4782,2.1507
75,4.5249,2.1426
76,4.4434,2.1248
77,4.4793,2.1138
78,4.4452,2.1005
79,4.4076,2.0892
80,4.4130,2.0756
81,4.4053,2.0625
82,4.3929,2.0517
83,4.3825,2.0450
84,4.3723,2.0332
85,4.3571,2.0224
86,4.3667,2.0142
87,4.3506,2.0037
88,4.3609,1.9943
89,4.3552,1.9860
90,4.2993,1.9769
91,4.2722,1.9673
92,4.3249,1.9595
93,4.3174,1.9511
94,4.3228,1.9457
95,4.3096,1.9389
96,4.2653,1.9284
97,4.2318,1.9184
98,4.2470,1.9099
99,4.2716,1.9061
100,4.2272,1.8969
101,4.2354,1.8903
102,4.1744,1.8805
103,4.1860,1.8746
104,4.1909,1.8657
105,4.1968,1.8576
106,4.1832,1.8508
107,4.1393,1.8457
108,4.1681,1.8378
109,4.1883,1.8338
110,4.1217,1.8257
111,4.1557,1.8207
112,4.1379,1.8135
113,4.1414,1.8088
114,4.1275,1.8018
115,4.1084,1.7958
116,4.1037,1.7898
117,4.1279,1.7828
118,4.1228,1.7786
119,4.1047,1.7701
120,4.0889,1.7659
121,4.0898,1.7619
122,4.0588,1.7554
123,4.0659,1.7497
124,4.0757,1.7450
125,4.0577,1.7424
126,4.0368,1.7360
127,4.0435,1.7307
128,4.0368,1.7255
129,4.0209,1.7202
130,4.0587,1.7162
131,4.0443,1.7117
132,4.0503,1.7095
133,4.0364,1.7055
134,4.0274,1.6975
135,4.0272,1.6972
136,3.9763,1.6903
137,4.0089,1.6880
138,4.0044,1.6847
139,3.9942,1.6801
140,4.0105,1.6749
141,4.0153,1.6717
142,3.9952,1.6661
143,3.9561,1.6645
144,3.9633,1.6596
145,3.9951,1.6559
146,3.9766,1.6541
147,3.9794,1.6466
148,3.9665,1.6463
149,3.9764,1.6409
150,3.9343,1.6374
151,3.9599,1.6321
152,3.9513,1.6286
153,3.9437,1.6271
154,3.9126,1.6217
155,3.9386,1.6213
156,3.9291,1.6181
157,3.9119,1.6130
158,3.8699,1.6062
159,3.8777,1.6036
160,3.9177,1.6032
161,3.8533,1.5989
162,3.8814,1.5951
163,3.8473,1.5911
164,3.8563,1.5864
165,3.8517,1.5824
166,3.8764,1.5809
167,3.8169,1.5769
168,3.8068,1.5741
169,3.8548,1.5726
170,3.8513,1.5671
171,3.8126,1.5649
172,3.8060,1.5592
173,3.8051,1.5590
174,3.8307,1.5561
175,3.8362,1.5544
176,3.8044,1.5520
177,3.8023,1.5504
178,3.7865,1.5471
179,3.7804,1.5423
180,3.8050,1.5399
181,3.7812,1.5379
182,3.7641,1.5352
