epoch,train_loss,val_loss
1,10.1233,9.0727
2,8.7288,8.1758
3,7.8524,7.4005
4,7.1033,6.7139
5,6.4397,6.1000
6,5.8503,5.5493
7,5.3220,5.0536
8,4.8474,4.6073
9,4.4213,4.2054
10,4.0376,3.8429
11,3.6908,3.5163
12,3.3796,3.2217
13,3.0980,2.9560
14,2.8446,2.7165
15,2.6160,2.5004
16,2.4097,2.3055
17,2.2240,2.1296
18,2.0566,1.9710
19,1.9051,1.8279
20,1.7680,1.6988
21,1.6446,1.5823
22,1.5338,1.4773
23,1.4341,1.3826
24,1.3433,1.2971
25,1.2619,1.2200
26,1.1886,1.1505
27,1.1218,1.0877
28,1.0616,1.0310
29,1.0078,0.9799
30,0.9592,0.9337
31,0.9148,0.8920
32,0.8747,0.8543
33,0.8384,0.8203
34,0.8059,0.7896
35,0.7769,0.7618
36,0.7507,0.7367
37,0.7261,0.7141
38,0.7044,0.6936
39,0.6851,0.6750
40,0.6673,0.6582
41,0.6508,0.6430
42,0.6363,0.6293
43,0.6227,0.6168
44,0.6108,0.6055
45,0.6002,0.5953
46,0.5904,0.5859
47,0.5813,0.5775
48,0.5732,0.5698
49,0.5659,0.5627
50,0.5587,0.5563
51,0.5526,0.5505
52,0.5469,0.5451
53,0.5417,0.5402
54,0.5366,0.5356
55,0.5323,0.5314
56,0.5289,0.5276
57,0.5244,0.5240
58,0.5210,0.5207
59,0.5179,0.5176
60,0.5146,0.5147
61,0.5118,0.5120
62,0.5095,0.5094
63,0.5069,0.5070
64,0.5043,0.5047
65,0.5023,0.5026
66,0.4997,0.5006
67,0.4978,0.4987
68,0.4961,0.4969
69,0.4944,0.4952
70,0.4927,0.4936
71,0.4911,0.4920
72,0.4894,0.4906
73,0.4881,0.4892
74,0.4868,0.4879
75,0.4855,0.4867
76,0.4842,0.4855
77,0.4833,0.4845
78,0.4821,0.4834
79,0.4812,0.4824
80,0.4800,0.4815
81,0.4793,0.4807
82,0.4784,0.4798
83,0.4776,0.4791
84,0.4767,0.4783
85,0.4760,0.4776
86,0.4753,0.4770
87,0.4747,0.4764
88,0.4741,0.4758
89,0.4735,0.4753
90,0.4730,0.4747
91,0.4724,0.4742
92,0.4720,0.4738
93,0.4714,0.4733
94,0.4711,0.4729
95,0.4707,0.4725
96,0.4703,0.4721
97,0.4698,0.4717
98,0.4695,0.4713
99,0.4692,0.4710
100,0.4688,0.4706
101,0.4685,0.4703
102,0.4681,0.4700
103,0.4678,0.4697
104,0.4675,0.4694
105,0.4672,0.4691
106,0.4669,0.4688
107,0.4666,0.4685
108,0.4664,0.4682
109,0.4660,0.4680
110,0.4658,0.4677
111,0.4655,0.4675
112,0.4653,0.4672
113,0.4650,0.4670
114,0.4648,0.4667
115,0.4645,0.4665
116,0.4643,0.4662
117,0.4640,0.4660
118,0.4638,0.4658
119,0.4636,0.4655
120,0.4633,0.4653
121,0.4631,0.4651
122,0.4629,0.4648
123,0.4627,0.4646
124,0.4624,0.4644
125,0.4622,0.4642
126,0.4620,0.4640
127,0.4618,0.4637
128,0.4616,0.4635
129,0.4613,0.4633
130,0.4611,0.4631
131,0.4609,0.4629
132,0.4607,0.4627
133,0.4605,0.4625
134,0.4603,0.4622
135,0.4601,0.4620
136,0.4599,0.4618
137,0.4596,0.4616
138,0.4594,0.4614
139,0.4592,0.4612
140,0.4590,0.4610
141,0.4588,0.4608
142,0.4586,0.4606
143,0.4584,0.4604
144,0.4582,0.4602
145,0.4580,0.4600
146,0.4578,0.4598
147,0.4576,0.4596
148,0.4574,0.4594
149,0.4572,0.4592
150,0.4570,0.4590
151,0.4568,0.4588
152,0.4566,0.4586
153,0.4564,0.4584
154,0.4562,0.4582
155,0.4560,0.4580
156,0.4558,0.4578
157,0.4556,0.4576
158,0.4554,0.4574
159,0.4552,0.4572
160,0.4550,0.4570
161,0.4548,0.4568
162,0.4546,0.4566
163,0.4544,0.4564
164,0.4542,0.4562
165,0.4540,0.4560
166,0.4538,0.4558
167,0.4537,0.4556
168,0.4535,0.4554
169,0.4533,0.4552
170,0.4531,0.4551
171,0.4529,0.4549
172,0.4527,0.4547
173,0.4525,0.4545
174,0.4523,0.4543
175,0.4521,0.4541
176,0.4519,0.4539
177,0.4518,0.4537
178,0.4516,0.4535
179,0.4514,0.4534
180,0.4512,0.4532
181,0.4510,0.4530
182,0.4508,0.4528
183,0.4506,0.4526
