epoch,train_loss,val_loss
1,20.2997,16.3379
2,15.2983,12.8757
3,12.8751,10.5440
4,11.2636,9.1400
5,10.2554,8.2343
6,9.6155,7.6523
7,9.2660,7.3084
8,8.8784,7.0301
9,8.6773,6.8038
10,8.4699,6.6424
11,8.3178,6.5171
12,8.1677,6.3630
13,8.0133,6.2831
14,7.9085,6.2154
15,7.8264,6.1012
16,7.7451,6.0507
17,7.6932,6.0018
18,7.6273,5.9724
19,7.5848,5.9404
20,7.5346,5.8797
21,7.4716,5.8412
22,7.4253,5.8076
23,7.3598,5.7314
24,7.3055,5.6902
25,7.2738,5.6362
26,7.1806,5.5909
27,7.1037,5.5252
28,7.1004,5.5044
29,7.0669,5.4935
30,7.0531,5.4839
31,7.0378,5.4479
32,6.9874,5.4508
33,7.0086,5.4224
34,6.9931,5.4031
35,6.9561,5.4082
36,6.9245,5.4000
37,6.9049,5.3627
38,6.8943,5.3456
39,6.8964,5.3629
40,6.8598,5.3444
41,6.8542,5.3178
42,6.8460,5.3307
43,6.8434,5.3166
44,6.8250,5.3053
45,6.8181,5.3118
46,6.8035,5.2942
47,6.7738,5.2967
48,6.7724,5.2995
49,6.7429,5.2735
50,6.7426,5.2632
51,6.7517,5.2659
52,6.7492,5.2670
53,6.7408,5.2704
54,6.6991,5.2373
55,6.7020,5.2427
56,6.6690,5.2202
57,6.6784,5.2224
58,6.6541,5.2167
59,6.6733,5.2107
60,6.6429,5.2049
61,6.6577,5.1983
62,6.6156,5.2047
63,6.6070,5.1820
64,6.5956,5.1675
65,6.6004,5.1915
66,6.5959,5.1615
67,6.5774,5.1647
68,6.5827,5.1696
69,6.5985,5.1778
70,6.5778,5.1530
71,6.5540,5.1624
72,6.5080,5.1409
73,6.5317,5.1181
74,6.5398,5.1366
75,6.5209,5.1296
76,6.5001,5.1270
77,6.5272,5.1101
78,6.4898,5.1152
79,6.4912,5.0963
80,6.4689,5.0901
81,6.4594,5.0847
82,6.4396,5.0672
83,6.4618,5.0825
84,6.4185,5.0758
85,6.4505,5.0605
86,6.4176,5.0672
87,6.4105,5.0586
88,6.4417,5.0593
89,6.4091,5.0551
90,6.4155,5.0416
91,6.4326,5.0366
92,6.3890,5.0175
93,6.3616,5.0055
94,6.3788,5.0153
95,6.4084,5.0221
96,6.3798,5.0222
97,6.3831,5.0015
98,6.3865,4.9995
99,6.3289,4.9790
100,6.3534,4.9787
101,6.3433,4.9683
102,6.3224,4.9484
103,6.3213,4.9537
104,6.2960,4.9502
105,6.2907,4.9351
106,6.2988,4.9278
107,6.3210,4.9499
108,6.3045,4.9280
109,6.2697,4.9229
110,6.2545,4.9115
111,6.2813,4.9106
112,6.2629,4.8990
113,6.2502,4.8981
114,6.2423,4.8899
115,6.2713,4.9262
116,6.2446,4.8807
117,6.2498,4.8820
118,6.2362,4.8759
119,6.2188,4.8706
120,6.2162,4.8700
121,6.1926,4.8634
122,6.2372,4.8494
123,6.1807,4.8556
124,6.1744,4.8512
125,6.2039,4.8369
126,6.1812,4.8485
127,6.1995,4.8377
128,6.1888,4.8368
129,6.1491,4.8476
130,6.1577,4.8356
131,6.1834,4.8290
132,6.1659,4.8284
133,6.1498,4.8256
134,6.1535,4.8103
135,6.1531,4.8246
136,6.1371,4.8299
137,6.1313,4.8176
138,6.1562,4.8153
139,6.0943,4.8028
140,6.0754,4.7968
141,6.1125,4.8071
142,6.1032,4.7884
143,6.1069,4.8018
144,6.1099,4.7895
145,6.0971,4.7997
146,6.0934,4.7872
147,6.0858,4.7863
148,6.0825,4.7847
149,6.0879,4.7853
150,6.0495,4.7951
151,6.0761,4.7944
152,6.0470,4.7852
153,6.0667,4.7879
154,6.0418,4.7801
155,6.0463,4.7735
156,6.0887,4.7827
157,6.0430,4.7726
158,6.0727,4.7895
159,6.0268,4.7616
160,6.0262,4.7753
161,6.0413,4.7614
162,6.0427,4.7598
163,6.0525,4.7969
164,6.0080,4.7526
165,6.0108,4.7787
166,6.0308,4.7530
167,6.0163,4.7552
168,6.0387,4.7514
169,5.9817,4.7468
170,5.9837,4.7436
171,6.0095,4.7552
172,5.9615,4.7352
173,6.0012,4.7470
174,5.9610,4.7445
175,5.9844,4.7452
176,5.9563,4.7432
177,5.9638,4.7298
178,5.9855,4.7418
179,5.9572,4.7384
180,5.9708,4.7373
181,5.9775,4.7342
182,5.9551,4.7351
183,5.9334,4.7420
184,5.9412,4.7231
185,5.9446,4.7214
186,5.9443,4.7206
187,5.9483,4.7215
188,5.9322,4.7223
189,5.9598,4.7121
190,5.9152,4.7050
191,5.9134,4.7175
192,5.9077,4.6899
193,5.9500,4.7285
194,5.9003,4.7200
195,5.9264,4.7099
196,5.8957,4.6946
197,5.9022,4.6931
198,5.9059,4.7145
199,5.8912,4.7001
200,5.8510,4.6939
201,5.8987,4.7015
202,5.8797,4.6883
203,5.8637,4.7042
204,5.8739,4.6901
205,5.8659,4.6756
206,5.8746,4.6915
207,5.8834,4.6956
208,5.8696,4.6985
209,5.8629,4.6716
210,5.8611,4.6923
211,5.8505,4.6826
212,5.8559,4.6907
213,5.8636,4.6765
214,5.8619,4.6639
215,5.8747,4.6753
216,5.8582,4.6669
217,5.8620,4.6668
218,5.8409,4.6728
219,5.8277,4.6660
220,5.8266,4.6732
221,5.8087,4.6614
222,5.8292,4.6747
