epoch,train_loss,val_loss
1,20.6428,15.9780
2,15.7185,13.2231
3,13.9919,11.8535
4,13.1515,11.1188
5,12.6932,10.6975
6,12.3876,10.4297
7,12.2179,10.2662
8,12.1084,10.1325
9,11.9879,10.0464
10,11.9259,9.9717
11,11.9017,9.9299
12,11.8082,9.8795
13,11.8144,9.8556
14,11.7842,9.8191
15,11.7056,9.7916
16,11.7232,9.7719
17,11.6770,9.7427
18,11.6458,9.7156
19,11.6449,9.7101
20,11.5948,9.6815
21,11.5877,9.6672
22,11.5313,9.6530
23,11.5008,9.6246
24,11.5341,9.6176
25,11.5337,9.6042
26,11.4743,9.5818
27,11.4777,9.5698
28,11.4374,9.5544
29,11.4404,9.5564
30,11.4356,9.5433
31,11.3592,9.5175
32,11.3524,9.5086
33,11.3260,9.4967
34,11.3682,9.4850
35,11.3133,9.4819
36,11.3162,9.4667
37,11.2686,9.4545
38,11.2834,9.4479
39,11.2722,9.4324
40,11.2499,9.4290
41,11.2628,9.4327
42,11.2153,9.4127
43,11.1726,9.4114
44,11.2299,9.4046
45,11.1868,9.3962
46,11.1770,9.3882
47,11.1644,9.3727
48,11.1743,9.3717
49,11.1595,9.3706
50,11.1515,9.3681
51,11.1150,9.3494
52,11.1386,9.3451
53,11.0979,9.3375
54,11.1145,9.3378
55,11.1033,9.3333
56,11.0720,9.3225
57,11.0737,9.3143
58,11.0681,9.3143
59,11.0996,9.3185
60,11.0396,9.3034
61,11.0567,9.2953
62,11.0341,9.2907
63,11.0610,9.2873
64,11.0480,9.2847
65,11.0063,9.2747
66,10.9744,9.2694
67,10.9865,9.2703
68,10.9917,9.2618
69,11.0075,9.2647
70,10.9987,9.2538
71,10.9814,9.2560
72,10.9827,9.2508
73,10.9704,9.2479
74,10.9764,9.2417
75,10.9780,9.2422
76,10.9530,9.2323
77,10.9515,9.2309
78,10.9388,9.2250
79,10.9273,9.2144
80,10.9387,9.2149
81,10.9585,9.2172
82,10.9075,9.2167
83,10.9552,9.2114
84,10.9464,9.2010
85,10.9226,9.2044
86,10.9069,9.1999
87,10.9118,9.1915
88,10.9118,9.1930
89,10.9169,9.1896
90,10.8842,9.1909
91,10.8885,9.1886
92,10.8971,9.1870
93,10.8913,9.1824
94,10.8890,9.1799
95,10.8620,9.1744
96,10.8612,9.1746
97,10.8787,9.1665
98,10.8843,9.1651
99,10.8675,9.1693
100,10.8626,9.1668
101,10.8638,9.1636
102,10.8270,9.1536
103,10.8940,9.1574
104,10.8409,9.1539
105,10.8462,9.1491
106,10.8470,9.1481
107,10.8416,9.1452
108,10.8263,9.1443
109,10.8196,9.1425
110,10.8092,9.1365
111,10.8418,9.1377
112,10.7828,9.1282
113,10.7875,9.1327
114,10.8070,9.1267
115,10.8083,9.1239
116,10.8196,9.1232
117,10.7954,9.1247
118,10.7978,9.1231
119,10.7838,9.1178
120,10.7851,9.1226
121,10.7722,9.1163
122,10.7924,9.1149
123,10.7644,9.1151
124,10.7628,9.1127
125,10.7735,9.1052
126,10.7623,9.1089
127,10.7884,9.1032
128,10.7557,9.1081
129,10.7577,9.0985
130,10.7422,9.0943
131,10.7624,9.0968
132,10.7344,9.0930
133,10.7685,9.0934
134,10.7365,9.0933
135,10.7461,9.0909
136,10.7334,9.0897
137,10.7292,9.0854
138,10.7275,9.0880
139,10.7378,9.0851
140,10.7326,9.0804
141,10.7250,9.0893
142,10.7287,9.0832
143,10.7355,9.0792
144,10.7341,9.0776
145,10.6930,9.0769
146,10.7365,9.0784
147,10.7383,9.0680
148,10.7274,9.0686
149,10.7023,9.0700
150,10.6978,9.0661
151,10.7146,9.0549
152,10.6865,9.0619
153,10.7194,9.0612
154,10.7034,9.0707
155,10.6900,9.0681
156,10.6886,9.0566
