hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,auc
"(64,)",143,0.14772502516347352,0.02074439022424224,0.01384256898819668,0.14952645462759992,0.6744537068815133
"(64,)",83,0.11829438800599762,0.020451781982265355,0.04631878685964547,0.21047379974395938,0.6202991676842681
"(64,)",123,0.10213638618799602,0.025453670427180164,0.0007978061716175494,0.6899189247714654,0.5662526735737148
"(64,)",117,0.04824957030056695,0.09705798523949762,0.003145994640639204,0.007288473722476123,0.5947899443289899
"(64, 32)",114,0.02004533500044686,0.02237151525030032,0.09831833357912441,0.656360627673585,0.525947329175705
"(64, 32)",79,0.13645511452120618,0.09717402515351145,0.09771878018119308,0.004766981677194723,0.5120715171487948
"(64,)",112,0.20684608682313377,0.09091191698222834,0.00031642831099242685,0.2683991316552415,0.5545857240644388
"(64,)",69,0.1285206895748405,0.024714083942708413,0.07056240885111217,0.998452822391145,0.5368326731565614
"(64,)",104,0.16811587627220087,0.023793384906346582,0.04678241322532062,0.686358146874752,0.6231038365782807
"(64, 32)",124,0.3757464876895991,0.0738047220624254,0.09974173134349225,0.9968582301001025,0.5757352090696721
"(64,)",90,0.03232054760883859,0.03244028406230179,0.09908416926283199,0.2571832253713941,0.5231250734758733
"(64, 32)",78,0.028712500745323017,0.09522076401498966,0.024554417429892245,0.9948005292832464,0.5384426006477254
"(64,)",109,0.09578769751141575,0.09733957108076284,0.06520081109212376,0.2966774435343086,0.5802792415014487
"(64, 32)",110,0.3244219999233001,0.09987098754820377,0.018744250399719373,0.4840717015448123,0.5869866169622135
"(64, 32)",119,0.34679540885321886,0.02148301821871809,0.001250873410169082,0.17648914574963198,0.6170191335914629
"(64,)",141,0.03071119906103875,0.08082457843862477,0.03564028127360157,0.5553257511128017,0.6475513691162417
"(64,)",135,0.35489755512993315,0.024051604986479777,0.05718475362815922,0.843411097003561,0.6080971597545621
"(64, 32)",101,0.3524140942958858,0.03333752872938597,0.0999347564240691,0.19278398683701115,0.5120715171487948
"(64,)",83,0.022366141167362047,0.06155186825036027,0.09999807303453948,0.544087328986025,0.5234910425799797
"(64, 32)",88,0.10609013584999215,0.026532227445658318,0.09957161562924648,0.8011663169862732,0.5965596344409387
"(64, 32)",82,0.0642232869108654,0.030909672449326582,0.03759782227218911,0.13799858586319289,0.6429458895226249
"(64, 32)",84,0.28628681143895357,0.032771378443995414,0.06918025720520535,0.29285484340422735,0.5131318214052758
"(64, 32)",75,0.19138736508441523,0.03609547138155764,0.02859993852613724,0.8433009840676539,0.6018923711185777
"(64,)",68,0.1261137352081921,0.02771617262909871,0.000652697980578837,0.8928648729614711,0.5494039921575171
"(64,)",131,0.26850982463988554,0.098164516490809,0.024281258277181944,0.7321426378606357,0.6432366999188447
"(64, 32)",126,0.11738710664457915,0.09967009347032378,0.07416115876722157,0.6845306209583027,0.517758526045538
"(64,)",69,0.29442410691509563,0.09147633478755954,0.001187507189334287,0.5411772520641318,0.6228579412723936
"(64,)",73,0.00993313385098809,0.09424099352217384,0.024444667600691698,0.2760514100400476,0.6661098459566464
"(64,)",115,0.10067483193850901,0.09963607301221124,0.05730414539010738,0.46387438665061614,0.5982027445845911
"(64,)",64,0.30187293560830564,0.08545083538492887,0.060885843191588976,0.007239949598400355,0.5675637083225884
"(64, 32)",141,0.277529288676413,0.09851563289496458,0.08275144839274917,0.48629825178266645,0.5120715171487948
"(64,)",147,0.05741260961388607,0.06623882759778685,0.07484125501062093,0.172137622472759,0.5258636022329081
"(64,)",104,0.19974256648336475,0.08127643217799674,0.08225025579736311,0.8383983149713967,0.6111856469858774
"(64, 32)",121,0.2729925037722701,0.09624964084850698,0.03952415481384748,0.0010747679584123724,0.5356079607079471
"(64,)",130,0.09232925411106188,0.024347959377385823,0.03067119872414855,0.11733738377417086,0.653158277460067
"(64,)",89,0.1957818989759594,0.034162166976820466,0.0989724657179206,0.3923340852676579,0.5185573628513569
"(64,)",124,0.2578355490498922,0.08420008566251154,0.0005781086409159566,0.40661233254219786,0.5898844106002458
"(64,)",77,0.38467288761182417,0.024083932721970732,0.09949331356545134,0.7180645383497128,0.5585051167650137
"(64, 32)",121,0.25103856225025634,0.09577902123176602,0.04889219882310318,0.26148215800635466,0.5177977882340004
