hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,f1_score
"(64, 32)",110,0.1303255523974153,0.0976940801584112,0.0046239260028511,0.0702540721736606,0.3110414489724835
"(64, 32)",65,0.1349009129920004,0.0927431880278703,0.0027682611579435,0.1209676927613318,0.3040752351097179
"(64,)",137,0.3489087090458072,0.074008427473439,0.0111083934367469,0.172697452772653,0.29745733194009055
"(64,)",105,0.1323608132677332,0.082314443158734,0.0155723236538991,0.0478843492176372,0.29676071055381403
"(64,)",78,0.1717727029858075,0.0643729468518853,0.00921761391006,0.5964123605614073,0.2838732149076977
"(64,)",117,0.10729504614356243,0.03333664343462031,0.04312837950291837,0.8512058015762051,0.2614071752002787
"(64,)",137,0.299372939263082,0.045814367439798116,0.02000070852739476,0.36088914814682893,0.2887495646116336
"(64, 32)",80,0.2570141756467615,0.04906596844476297,0.09988089744554855,0.013835861049115585,0.23824451410658307
"(64, 32)",147,0.008256943306652878,0.06371808170465329,0.034026411103595125,0.9792196801844972,0.2441657958899338
"(64,)",143,0.09829747448892262,0.0967372034789892,0.09932015103763053,0.9927682261082088,0.24468826192964127
"(64,)",143,0.31695293827855536,0.07231119499941899,0.0996630984344413,0.0035116490477167983,0.2384186694531522
"(64,)",140,0.17633305643993588,0.0607112352354727,0.06857482534927778,0.02146394015584773,0.2514803204458377
"(64, 32)",142,0.017229309885549295,0.0926789574315585,0.099702869616441,0.5189280758521697,0.2384186694531522
"(64, 32)",107,0.36099327326861985,0.03920771012701145,0.010484130096460157,0.7096938931346598,0.2699407871821665
"(64,)",78,0.0008379631663782751,0.05218863151705763,0.024949907228347567,0.4127200997289724,0.28509230233368166
"(64,)",121,0.018605578487553356,0.05614480672343522,0.041272303823753784,0.02078898758915618,0.27481713688610243
"(64,)",135,0.31924937917278073,0.03709577924901867,0.019711066086152657,0.46409908106581566,0.28665970045280387
"(64, 32)",75,0.39246882950145584,0.09012209761112433,0.08187404829997323,0.3986612910994844,0.23824451410658307
"(64,)",123,0.08222725158389894,0.028877688550574168,0.032677327981455236,0.4206800899387639,0.2786485545106235
"(64, 32)",112,0.103369461210282,0.03232199834871499,0.0904530812113366,0.5587352801376684,0.23824451410658307
"(64, 32)",93,0.18667544509890888,0.09494747765576898,0.013039765024776854,0.21397706884320783,0.29136189481017066
"(64, 32)",75,0.2963952192592915,0.09824974501080952,0.023983967534329197,0.9851859564543946,0.2450365726227795
"(64,)",100,0.2550057420285161,0.028238482548868356,0.06732410225709533,0.7092997264362908,0.2546151166840822
"(64,)",96,0.16508933454717145,0.07123829948766505,0.04041943258629205,0.31381492532571836,0.27203065134099613
"(64, 32)",119,0.22856196615931595,0.0690622564794353,0.04633111460762728,0.6790268797681627,0.2450365726227795
"(64,)",142,0.08938921758191543,0.09099652263934763,0.0811728206705859,0.9872081987997797,0.24468826192964127
"(64, 32)",100,0.39411033240102084,0.07328328101665314,0.007189350347754136,0.6603136960593515,0.26976663183559735
"(64, 32)",126,0.3953899826493863,0.02208829920686055,0.001684875066518577,0.866931402163031,0.2614071752002787
"(64,)",131,0.17531771369015742,0.0588583330201846,0.07092793520926478,0.6193638425685508,0.24991292232671544
"(64,)",142,0.3595562725572676,0.05894946970147745,0.04579084833518112,0.7699300102278916,0.2634970393591083
"(64,)",134,0.15537321055983316,0.07258953265548251,0.08080798706356389,0.7799165084966819,0.2596656217345873
"(64, 32)",71,0.20931266931898884,0.0291889132693344,0.04841805452608794,0.3176110916230877,0.2401602229188436
"(64,)",73,0.2841631585515803,0.052846036152506215,0.016030270213580576,0.5829174131603364,0.28683385579937304
"(64, 32)",132,0.1894745425695064,0.06404150196035248,0.053067602526569,0.3073371086859508,0.2398119122257053
"(64,)",122,0.18463237103676378,0.07583599277819954,0.0891878180736973,0.9403692214849517,0.24991292232671541
"(64, 32)",71,0.16727329953234996,0.07536468566961045,0.0003446706297938247,0.3609946074962754,0.3019853709508882
"(64,)",92,0.054106989598496524,0.07827796611722772,0.050390462270962055,0.06818232786416326,0.2600139324277255
"(64,)",138,0.13367493097816163,0.03244213081645346,0.035513770074074594,0.3258966110269473,0.2774294670846395
"(64,)",69,0.23805487442645412,0.08219477502754861,0.012281955624115486,0.8574673311647182,0.2612330198537095
"(64, 32)",146,0.20771922670276896,0.037761291956121296,0.08985312443362087,0.2886548221696779,0.2384186694531522
"(64,)",94,0.023336647942932318,0.06395449800984163,0.0147767377062234,0.6367345377683427,0.2842215256008359
"(64,)",143,0.07917285483805817,0.043100344631362086,0.011047669992126268,0.7606826943758801,0.273075583420411
"(64, 32)",105,0.3847223290539872,0.03702356455306134,0.06639199181074334,0.4773065877784825,0.23807035876001392
"(64, 32)",78,0.3266468934717272,0.0962138187141283,0.01963358262763372,0.3990202973487011,0.2509578544061303
"(64, 32)",107,0.39711447706716596,0.030187836657161207,0.0976515085931813,0.9964810930884005,0.2502612330198537
"(64, 32)",141,0.055550955558915906,0.05297157877750623,0.03701644056846356,0.05096625666275695,0.2885754092650644
"(64,)",125,0.18595802817285323,0.0911327800869131,0.01209600702918531,0.14185627079883223,0.29571577847439917
"(64,)",120,0.3789994940180086,0.09227940400169375,0.06000687664826491,0.8824885434079959,0.2594914663880181
"(64,)",83,0.2817554746906423,0.08254246989335426,0.09381421990731484,0.7610683735494492,0.2546151166840822
"(64, 32)",85,0.3144019298464898,0.07927703312157505,0.0512408778652911,0.46606512070268646,0.2387669801462905
"(64,)",135,0.21856030452850522,0.025983210977021116,0.07786428781966176,0.4011104403990566,0.2453848833159178
"(64, 32)",119,0.140085173343517,0.04066245708127722,0.008169312685752656,0.4282829963921756,0.29763148728665967
"(64,)",95,0.2222271119731163,0.05803964307748982,0.030343378448634686,0.5117521604281797,0.27847439916405436
"(64, 32)",87,0.1647389952021131,0.07606194417499414,0.09814120321765125,0.8809890684955402,0.27481713688610243
"(64, 32)",108,0.3384189226132353,0.025176816051683187,0.016132499509495066,0.4352363548072744,0.258098223615465
"(64,)",119,0.3109359790973329,0.07449526639997175,0.05758863239582584,0.19186913484615237,0.2540926506443748
"(64,)",126,0.061922885148034824,0.09286827045504495,0.017213853803338345,0.16328566312791498,0.2931034482758621
"(64, 32)",146,0.04503206912750263,0.0953375043236037,0.06735642791863072,0.1540478308334706,0.24399164054336467
"(64, 32)",69,0.062129484109997135,0.08667993596661905,0.05079918458240246,0.734682186811359,0.2551375827237896
"(64,)",89,0.04452878203162373,0.09010702741157749,0.09631667875452954,0.3767221523409733,0.24120515499825845
"(64, 32)",86,0.36759780470860937,0.031520673689470216,0.08680744060205284,0.9438530532469693,0.25740160222918845
"(64, 32)",72,0.04848954814914183,0.038216807155039764,0.02857184525627506,0.5563955805484855,0.26698014629049116
"(64,)",116,0.24203880817124535,0.029254847663505813,0.08728362511255416,0.5619397043578961,0.24294670846394986
"(64,)",148,0.26497049760281005,0.07543333597845511,0.01800377573493489,0.7742528188675354,0.27690700104493204
"(64,)",134,0.23265166217550837,0.08957536418185162,0.017704595592899865,0.6720962810499764,0.2836990595611285
"(64,)",129,0.3962560982949905,0.06905391259377805,0.09145097809710945,0.014873377842218299,0.23824451410658307
"(64, 32)",69,0.21111445756395053,0.07982494682198557,0.08326966088581242,0.3589724576804378,0.2384186694531522
"(64, 32)",84,0.29546357414281393,0.087711115509795,0.04829026029008221,0.4027353255026971,0.2396377568791362
"(64,)",125,0.18734233846638282,0.057084986590734216,0.04662043837359138,0.6387559105028237,0.26698014629049116
"(64,)",87,0.08622851229610207,0.04491610931386515,0.047919086868974926,0.508360772275431,0.2678509230233368
